Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Заринская городская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385					
		0.42%	0.30%	0.49%	0.38%	0.30%	0.59%	0.08%	0.34%	0.81%	0.25%	0.16%	0.60%	0.42%	0.41%	0.73%	0.37%	0.52%	0.50%	0.2%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	1	3	1	2	3	0	4	4	0	1	0	0	2	2	3	2	1	2					
		0.13%	0.06%	0.18%	0.07%	0.12%	0.22%	0.0%	0.23%	0.23%	0.0%	0.08%	0.0%	0.0%	0.27%	0.24%	0.28%	0.21%	0.07%	0.4%					
24	"7. ""Новый курс - Автомобильная Россия"""	119	15	7	7	10	5	3	4	4	11	9	10	10	3	6	4	1	9	1					
		0.52%	0.90%	0.43%	0.53%	0.60%	0.37%	0.24%	0.23%	0.23%	0.68%	0.72%	0.86%	0.84%	0.41%	0.73%	0.37%	0.10%	0.64%	0.2%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	0	1	1	3	0	0	1	0	0	1	0	0	2	2	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.07%	0.08%	0.17%	0.0%	0.0%	0.08%	0.0%	0.0%	0.13%	0.0%	0.0%	0.21%	0.14%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	45	8	6	5	3	5	0	2	3	2	3	1	1	1	0	2	1	2	0					
		0.19%	0.48%	0.37%	0.38%	0.18%	0.37%	0.0%	0.11%	0.17%	0.12%	0.24%	0.08%	0.08%	0.13%	0.0%	0.18%	0.10%	0.14%	0.0%					
27	"10. ""Аграрная партия России"""	849	59	55	49	49	36	34	62	75	47	33	28	51	31	40	37	48	80	35					
		3.71%	3.56%	3.43%	3.73%	2.94%	2.68%	2.81%	3.60%	4.36%	2.93%	2.65%	2.41%	4.31%	4.32%	4.87%	3.45%	5.06%	5.75%	7.0%					
28	"11. ""Истинные патриоты России"""	14	2	1	1	1	0	0	3	1	0	0	0	1	0	0	0	0	2	2					
		0.06%	0.12%	0.06%	0.07%	0.06%	0.0%	0.0%	0.17%	0.05%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.14%	0.4%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	118	12	5	5	13	6	3	13	9	12	7	2	4	2	5	12	3	5	0					
		0.51%	0.72%	0.31%	0.38%	0.78%	0.44%	0.24%	0.75%	0.52%	0.75%	0.56%	0.17%	0.33%	0.27%	0.60%	1.12%	0.31%	0.35%	0.0%					
30	"13. ""Демократическая партия России"""	45	5	2	2	2	0	5	4	2	5	3	8	0	0	0	3	3	1	0					
		0.19%	0.30%	0.12%	0.15%	0.12%	0.0%	0.41%	0.23%	0.11%	0.31%	0.24%	0.68%	0.0%	0.0%	0.0%	0.28%	0.31%	0.07%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	3	3	1	1	1	3	2	2	2	0	0	2	0	2	0	3	2	0					
		0.11%	0.18%	0.18%	0.07%	0.06%	0.07%	0.24%	0.11%	0.11%	0.12%	0.0%	0.0%	0.16%	0.0%	0.24%	0.0%	0.31%	0.14%	0.0%					
32	"15. ""Партия СЛОН"""	20	2	1	1	1	3	2	2	0	1	0	0	0	0	1	2	1	3	0					
		0.08%	0.12%	0.06%	0.07%	0.06%	0.22%	0.16%	0.11%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.12%	0.18%	0.10%	0.21%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2594	159	216	122	204	199	171	182	219	195	140	149	164	54	64	114	69	133	40					
		11.35%	9.61%	13.47%	9.30%	12.26%	14.83%	14.15%	10.57%	12.73%	12.18%	11.26%	12.84%	13.86%	7.54%	7.79%	10.64%	7.28%	9.56%	8.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	1	1	1	5	3	2	1	5	2	1	3	0	1	2	2	1	1	2					
		0.14%	0.06%	0.06%	0.07%	0.30%	0.22%	0.16%	0.05%	0.29%	0.12%	0.08%	0.25%	0.0%	0.13%	0.24%	0.18%	0.10%	0.07%	0.4%					
35	"18. ""ЛДПР"""	4700	386	365	296	340	270	208	373	316	289	245	227	248	179	162	223	212	260	101					
		20.56%	23.35%	22.76%	22.57%	20.44%	20.13%	17.21%	21.67%	18.37%	18.06%	19.71%	19.56%	20.96%	25.0%	19.73%	20.82%	22.38%	18.70%	20.2%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	407	42	13	33	38	23	16	47	18	27	20	21	18	9	12	9	11	39	11					
		1.78%	2.54%	0.81%	2.51%	2.28%	1.71%	1.32%	2.73%	1.04%	1.68%	1.60%	1.81%	1.52%	1.25%	1.46%	0.84%	1.16%	2.80%	2.2%					
37	"20. ""Политическая партия ""Единая Россия"""	7381	499	482	474	540	419	422	571	567	598	423	388	385	207	231	318	289	388	180					
		32.30%	30.18%	30.06%	36.15%	32.47%	31.24%	34.93%	33.17%	32.96%	37.37%	34.03%	33.44%	32.54%	28.91%	28.13%	29.69%	30.51%	27.91%	36.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	1	1	0	1	0	1	2	2	1	1	0	3	0	1	4	3	0					
		0.09%	0.0%	0.06%	0.07%	0.0%	0.07%	0.0%	0.05%	0.11%	0.12%	0.08%	0.08%	0.0%	0.41%	0.0%	0.09%	0.42%	0.21%	0.0%					
39	"22. ""Развитие предпринимательства"""	66	6	2	2	6	11	1	3	9	9	0	6	1	1	1	0	0	4	4					
		0.28%	0.36%	0.12%	0.15%	0.36%	0.82%	0.08%	0.17%	0.52%	0.56%	0.0%	0.51%	0.08%	0.13%	0.12%	0.0%	0.0%	0.28%	0.8%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3597	276	232	195	226	167	178	217	261	175	171	142	157	152	213	228	204	322	81					
		15.74%	16.69%	14.47%	14.87%	13.58%	12.45%	14.73%	12.60%	15.17%	10.93%	13.75%	12.24%	13.27%	21.22%	25.94%	21.28%	21.54%	23.16%	16.2%					
																									
41	Против всех	851	68	84	32	53	49	50	78	82	67	64	57	34	16	18	29	25	36	9					
		3.72%	4.11%	5.24%	2.44%	3.18%	3.65%	4.13%	4.53%	4.76%	4.18%	5.14%	4.91%	2.87%	2.23%	2.19%	2.70%	2.63%	2.58%	1.8%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
