Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Каргопольская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353					
		1.86%	1.22%	1.85%	0.72%	1.66%	3.29%	1.61%	2.41%	1.52%	0.0%	1.70%	0.61%	2.59%	0.0%	1.45%	0.93%	3.61%	2.07%	0.0%	0.0%	2.46%	1.73%	2.16%	3.14%	2.40%	2.36%	0.62%	1.92%	0.0%	1.08%	3.93%	2.30%	1.41%	2.56%	0.58%	4.14%	2.81%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	213	14	28	18	28	17	18	14	3	0	1	1	5	0	1	1	2	5	2	0	0	0	6	4	1	4	8	3	3	11	1	0	1	1	3	4	5					
		1.86%	1.55%	3.24%	2.16%	2.73%	3.50%	2.42%	1.87%	2.29%	0.0%	0.85%	0.61%	1.62%	0.0%	0.48%	0.93%	0.80%	1.48%	2.56%	0.0%	0.0%	0.0%	1.85%	3.14%	1.20%	3.14%	2.50%	2.88%	2.14%	1.99%	0.43%	0.0%	0.28%	0.28%	1.74%	0.82%	3.52%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	521	32	38	35	58	30	26	50	9	3	4	6	6	2	10	5	7	15	6	3	6	5	15	7	3	2	17	8	3	16	16	9	18	11	5	29	6					
		4.57%	3.55%	4.40%	4.20%	5.66%	6.18%	3.50%	6.71%	6.87%	4.34%	3.41%	3.70%	1.94%	3.12%	4.85%	4.67%	2.81%	4.45%	7.69%	5.08%	7.40%	4.34%	4.64%	5.51%	3.61%	1.57%	5.32%	7.69%	2.14%	2.89%	6.98%	4.14%	5.09%	3.13%	2.90%	6.01%	4.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	231	18	23	21	37	29	28	7	0	0	1	3	3	2	3	0	5	3	1	0	1	0	13	0	0	1	4	0	1	10	1	7	2	3	0	4	0					
		2.02%	2.00%	2.66%	2.52%	3.61%	5.97%	3.77%	0.93%	0.0%	0.0%	0.85%	1.85%	0.97%	3.12%	1.45%	0.0%	2.00%	0.89%	1.28%	0.0%	1.23%	0.0%	4.02%	0.0%	0.0%	0.78%	1.25%	0.0%	0.71%	1.81%	0.43%	3.22%	0.56%	0.85%	0.0%	0.82%	0.0%					
22	"5. ""За Русь Святую"""	61	6	7	7	6	6	2	3	0	2	0	0	0	0	0	0	3	1	0	1	0	1	2	0	0	1	1	3	1	1	2	1	1	1	0	1	1					
		0.53%	0.66%	0.81%	0.84%	0.58%	1.23%	0.26%	0.40%	0.0%	2.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.29%	0.0%	1.69%	0.0%	0.86%	0.61%	0.0%	0.0%	0.78%	0.31%	2.88%	0.71%	0.18%	0.87%	0.46%	0.28%	0.28%	0.0%	0.20%	0.70%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	4	8	3	1	4	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0					
		0.27%	0.44%	0.92%	0.36%	0.09%	0.82%	0.13%	0.13%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.93%	0.40%	0.29%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.43%	0.0%	0.28%	0.0%	0.58%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	6	8	5	5	5	5	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	2	2	0	0	2	1	0	3	0					
		0.48%	0.66%	0.92%	0.60%	0.48%	1.03%	0.67%	0.53%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	1.57%	0.31%	0.0%	1.42%	0.36%	0.0%	0.0%	0.56%	0.28%	0.0%	0.62%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	2	2	0	1	1	2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1	1	0	0	0	0	0	0	1	3					
		0.21%	0.22%	0.23%	0.0%	0.09%	0.20%	0.26%	0.13%	0.76%	1.44%	0.0%	0.61%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.57%	1.20%	0.0%	0.62%	0.96%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	2.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	1	5	2	5	0	2	2	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	2	0	1	0	2	2	3	0	3	0	0	1					
		0.33%	0.11%	0.58%	0.24%	0.48%	0.0%	0.26%	0.26%	0.0%	1.44%	0.85%	0.0%	0.32%	0.0%	0.48%	0.0%	0.40%	0.0%	0.0%	1.69%	1.23%	0.0%	0.0%	0.0%	0.0%	1.57%	0.0%	0.96%	0.0%	0.36%	0.87%	1.38%	0.0%	0.85%	0.0%	0.0%	0.70%					
27	"10. ""Аграрная партия России"""	1260	65	66	58	73	37	37	35	15	16	17	15	42	2	14	10	46	84	7	13	2	22	38	26	3	30	34	2	16	151	52	22	51	57	36	58	8					
		11.06%	7.23%	7.65%	6.97%	7.12%	7.62%	4.99%	4.69%	11.45%	23.18%	14.52%	9.25%	13.63%	3.12%	6.79%	9.34%	18.47%	24.92%	8.97%	22.03%	2.46%	19.13%	11.76%	20.47%	3.61%	23.62%	10.65%	1.92%	11.42%	27.35%	22.70%	10.13%	14.44%	16.23%	20.93%	12.03%	5.63%					
28	"11. ""Истинные патриоты России"""	22	3	1	1	0	2	2	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0					
		0.19%	0.33%	0.11%	0.12%	0.0%	0.41%	0.26%	0.80%	0.76%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.71%	0.36%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	222	24	16	26	17	6	16	9	3	1	2	2	6	0	5	0	13	5	1	4	1	2	5	1	1	5	1	9	1	6	2	9	3	5	6	4	5					
		1.94%	2.66%	1.85%	3.12%	1.66%	1.23%	2.15%	1.20%	2.29%	1.44%	1.70%	1.23%	1.94%	0.0%	2.42%	0.0%	5.22%	1.48%	1.28%	6.77%	1.23%	1.73%	1.54%	0.78%	1.20%	3.93%	0.31%	8.65%	0.71%	1.08%	0.87%	4.14%	0.84%	1.42%	3.48%	0.82%	3.52%					
30	"13. ""Демократическая партия России"""	32	1	1	1	2	1	3	1	4	2	0	1	1	1	1	0	1	0	0	0	0	1	2	0	0	1	2	0	0	4	0	1	0	0	0	0	0					
		0.28%	0.11%	0.11%	0.12%	0.19%	0.20%	0.40%	0.13%	3.05%	2.89%	0.0%	0.61%	0.32%	1.56%	0.48%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.86%	0.61%	0.0%	0.0%	0.78%	0.62%	0.0%	0.0%	0.72%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	3	0	0	1	0	1	3	1	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1	2					
		0.20%	0.33%	0.0%	0.0%	0.09%	0.0%	0.13%	0.40%	0.76%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.40%	0.59%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	1.20%	0.0%	0.31%	0.0%	0.0%	0.18%	0.43%	0.46%	0.28%	0.0%	0.0%	0.20%	1.40%					
32	"15. ""Партия СЛОН"""	16	3	3	0	2	1	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.14%	0.33%	0.34%	0.0%	0.19%	0.20%	0.13%	0.13%	0.76%	0.0%	0.0%	1.23%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	919	98	97	92	102	39	73	73	11	3	9	2	9	1	24	9	6	20	1	3	4	3	27	8	4	10	26	4	4	38	17	18	19	34	3	15	13					
		8.06%	10.90%	11.25%	11.05%	9.96%	8.04%	9.85%	9.79%	8.39%	4.34%	7.69%	1.23%	2.92%	1.56%	11.65%	8.41%	2.40%	5.93%	1.28%	5.08%	4.93%	2.60%	8.35%	6.29%	4.81%	7.87%	8.15%	3.84%	2.85%	6.88%	7.42%	8.29%	5.38%	9.68%	1.74%	3.11%	9.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	4	3	2	3	1	1	8	2	0	1	0	1	0	1	0	0	3	0	1	1	1	0	0	0	1	2	2	0	1	2	0	1	0	1	4	1					
		0.42%	0.44%	0.34%	0.24%	0.29%	0.20%	0.13%	1.07%	1.52%	0.0%	0.85%	0.0%	0.32%	0.0%	0.48%	0.0%	0.0%	0.89%	0.0%	1.69%	1.23%	0.86%	0.0%	0.0%	0.0%	0.78%	0.62%	1.92%	0.0%	0.18%	0.87%	0.0%	0.28%	0.0%	0.58%	0.82%	0.70%					
35	"18. ""ЛДПР"""	1163	77	92	104	92	39	90	84	18	4	7	15	28	21	24	16	28	30	7	10	6	10	40	19	14	9	43	12	24	50	9	25	21	24	12	40	19					
		10.20%	8.56%	10.67%	12.5%	8.98%	8.04%	12.14%	11.27%	13.74%	5.79%	5.98%	9.25%	9.09%	32.81%	11.65%	14.95%	11.24%	8.90%	8.97%	16.94%	7.40%	8.69%	12.38%	14.96%	16.86%	7.08%	13.47%	11.53%	17.14%	9.05%	3.93%	11.52%	5.94%	6.83%	6.97%	8.29%	13.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	274	16	26	23	25	10	16	22	3	0	6	9	5	0	10	1	0	7	9	1	4	2	5	1	3	2	8	6	2	8	4	5	7	9	4	12	3					
		2.40%	1.77%	3.01%	2.76%	2.44%	2.06%	2.15%	2.95%	2.29%	0.0%	5.12%	5.55%	1.62%	0.0%	4.85%	0.93%	0.0%	2.07%	11.53%	1.69%	4.93%	1.73%	1.54%	0.78%	3.61%	1.57%	2.50%	5.76%	1.42%	1.44%	1.74%	2.30%	1.98%	2.56%	2.32%	2.48%	2.11%					
37	"20. ""Политическая партия ""Единая Россия"""	4466	374	280	285	363	177	303	288	40	21	61	86	162	25	84	45	91	124	27	15	42	48	124	41	32	34	146	32	59	188	89	81	187	144	77	233	58					
		39.20%	41.60%	32.48%	34.25%	35.44%	36.49%	40.89%	38.65%	30.53%	30.43%	52.13%	53.08%	52.59%	39.06%	40.77%	42.05%	36.54%	36.79%	34.61%	25.42%	51.85%	41.73%	38.39%	32.28%	38.55%	26.77%	45.76%	30.76%	42.14%	34.05%	38.86%	37.32%	52.97%	41.02%	44.76%	48.34%	40.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	1	0	0	1	2	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	2	1	0	0	0					
		0.15%	0.11%	0.11%	0.0%	0.0%	0.20%	0.26%	0.40%	0.0%	0.0%	0.0%	0.0%	0.64%	1.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	1.20%	0.0%	0.0%	0.0%	1.42%	0.0%	0.0%	0.0%	0.56%	0.28%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	33	1	1	3	3	2	0	6	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	5	0	0	2	1	0	1	0					
		0.28%	0.11%	0.11%	0.36%	0.29%	0.41%	0.0%	0.80%	0.76%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.78%	0.0%	0.0%	0.31%	0.96%	0.71%	0.90%	0.0%	0.0%	0.56%	0.28%	0.0%	0.20%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	937	91	105	82	135	39	63	59	14	11	4	12	11	3	15	9	18	12	10	5	4	11	26	5	9	8	10	7	11	21	9	16	19	26	12	38	7					
		8.22%	10.12%	12.18%	9.85%	13.18%	8.04%	8.50%	7.91%	10.68%	15.94%	3.41%	7.40%	3.57%	4.68%	7.28%	8.41%	7.22%	3.56%	12.82%	8.47%	4.93%	9.56%	8.04%	3.93%	10.84%	6.29%	3.13%	6.73%	7.85%	3.80%	3.93%	7.37%	5.38%	7.40%	6.97%	7.88%	4.92%					
																																											
41	Против всех	383	38	25	45	33	13	32	23	1	2	0	3	8	5	8	9	10	8	4	1	2	4	5	4	4	6	7	5	7	21	7	10	5	14	2	9	3					
		3.36%	4.22%	2.90%	5.40%	3.22%	2.68%	4.31%	3.08%	0.76%	2.89%	0.0%	1.85%	2.59%	7.81%	3.88%	8.41%	4.01%	2.37%	5.12%	1.69%	2.46%	3.47%	1.54%	3.14%	4.81%	4.72%	2.19%	4.80%	4.99%	3.80%	3.05%	4.60%	1.41%	3.98%	1.16%	1.86%	2.11%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
