Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Усть-Алданская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626					
		0.83%	1.22%	0.34%	1.82%	1.40%	0.71%	1.30%	0.34%	0.00%	0.82%	0.97%	0.87%	0.74%	1.32%	0.70%	1.08%	1.36%	0.00%	1.92%	0.57%	0.00%	0.65%	0.00%	0.00%	0.00%	3.45%	0.56%	0.00%	0.00%	0.00%	1.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%					
23	6.Политическая партия «Партия социальной справедливости»	20	4	0	1	1	1	0	0	0	2	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1					
		0.18%	0.49%	0.00%	0.18%	0.16%	0.24%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.56%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	111	6	6	2	6	4	3	1	0	1	3	3	2	2	0	4	2	3	8	7	1	4	0	1	5	1	11	0	2	3	4	1	1	7	0	4	3					
		1.00%	0.73%	1.03%	0.36%	0.93%	0.95%	0.78%	0.34%	0.00%	0.21%	2.91%	0.65%	0.50%	1.32%	0.00%	1.44%	0.68%	1.67%	1.28%	2.00%	1.54%	1.31%	0.00%	1.37%	2.87%	3.45%	2.07%	0.00%	0.68%	1.10%	0.88%	0.60%	0.68%	1.43%	0.00%	1.69%	0.96%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1617	133	46	79	93	62	62	9	6	84	26	56	26	27	6	20	35	25	157	107	18	48	17	7	39	10	72	27	42	28	64	27	12	59	1	40	47					
		14.62%	16.28%	7.92%	14.39%	14.42%	14.69%	16.15%	3.07%	14.29%	17.32%	25.24%	12.12%	6.45%	17.76%	4.23%	7.19%	11.90%	13.89%	25.08%	30.57%	27.69%	15.69%	34.00%	9.59%	22.41%	34.48%	13.56%	11.79%	14.38%	10.29%	14.00%	16.27%	8.11%	12.09%	4.00%	16.88%	15.06%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	25	2	1	0	3	0	1	0	0	2	0	0	0	1	0	0	3	1	3	0	0	0	0	0	1	0	0	0	1	0	3	1	1	1	0	0	0					
		0.23%	0.24%	0.17%	0.00%	0.47%	0.00%	0.26%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	1.02%	0.56%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.34%	0.00%	0.66%	0.60%	0.68%	0.20%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7513	512	418	370	424	270	232	275	28	307	63	324	308	113	124	202	214	138	346	183	37	198	31	45	101	14	365	187	194	189	312	130	123	379	24	127	206					
		67.92%	62.67%	71.94%	67.40%	65.74%	63.98%	60.42%	93.86%	66.67%	63.30%	61.17%	70.13%	76.43%	74.34%	87.32%	72.66%	72.79%	76.67%	55.27%	52.29%	56.92%	64.71%	62.00%	61.64%	58.05%	48.28%	68.74%	81.66%	66.44%	69.49%	68.27%	78.31%	83.11%	77.66%	96.00%	53.59%	66.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	2	1	5	4	0	1	0	1	0	0	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	3	0	0	2	1	0	0	1	0	0	1					
		0.25%	0.24%	0.17%	0.91%	0.62%	0.00%	0.26%	0.00%	2.38%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.56%	0.48%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.74%	0.22%	0.00%	0.00%	0.20%	0.00%	0.00%	0.32%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
