Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Усть-Алданская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609					
		0.25%	0.14%	0.00%	0.23%	0.58%	0.00%	0.30%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.39%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.70%	0.00%	0.25%	0.69%	0.00%	0.23%	0.00%	1.66%	0.40%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1616	160	114	83	91	87	70	20	2	64	31	84	105	28	22	67	22	15	82	38	4	35	1	7	35	2	49	19	64	20	50	13	5	59	0	22	46					
		16.40%	23.19%	20.73%	19.26%	17.47%	19.95%	21.15%	7.75%	6.45%	14.32%	26.96%	21.21%	27.63%	19.31%	17.19%	26.69%	8.06%	8.93%	16.11%	13.15%	7.02%	11.71%	2.04%	10.61%	21.34%	5.26%	10.32%	7.82%	22.46%	7.33%	12.29%	8.97%	4.20%	13.72%	0.00%	12.15%	18.33%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	43	4	4	6	6	3	0	0	0	2	0	0	0	0	0	3	0	2	2	2	0	0	0	0	2	0	3	0	0	2	0	1	0	0	0	0	1					
		0.44%	0.58%	0.73%	1.39%	1.15%	0.69%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	1.19%	0.39%	0.69%	0.00%	0.00%	0.00%	0.00%	1.22%	0.00%	0.63%	0.00%	0.00%	0.73%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5823	354	313	257	299	265	196	188	25	306	52	232	206	87	75	124	164	67	271	177	40	214	36	38	85	24	298	206	152	192	254	67	87	237	17	100	118					
		59.11%	51.30%	56.91%	59.63%	57.39%	60.78%	59.21%	72.87%	80.65%	68.46%	45.22%	58.59%	54.21%	60.00%	58.59%	49.40%	60.07%	39.88%	53.24%	61.25%	70.18%	71.57%	73.47%	57.58%	51.83%	63.16%	62.74%	84.77%	53.33%	70.33%	62.41%	46.21%	73.11%	55.12%	85.00%	55.25%	47.01%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	1	1	1	2	0	0	0	0	1	0	3	0	0	0	1	1	0	3	0	1	0	0	1	0	0	3	0	1	1	1	0	0	2	1	1	4					
		0.30%	0.14%	0.18%	0.23%	0.38%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.76%	0.00%	0.00%	0.00%	0.40%	0.37%	0.00%	0.59%	0.00%	1.75%	0.00%	0.00%	1.52%	0.00%	0.00%	0.63%	0.00%	0.35%	0.37%	0.25%	0.00%	0.00%	0.47%	5.00%	0.55%	1.59%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
