Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Еланская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762					
30	"13. ""Демократическая партия России"""	22	1	0	1	3	2	0	1	0	3	0	0	0	0	0	1	3	0	1	0	0	1	1	0	0	0	0	0	1	0	0	3					
		0.13%	0.11%	0.0%	0.11%	0.34%	0.21%	0.0%	0.13%	0.0%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.87%	0.0%	0.16%	0.0%	0.0%	0.13%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.73%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	0	2	2	3	2	2	0	4	0	0	0	0	0	2	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	3					
		0.15%	0.0%	0.20%	0.22%	0.34%	0.21%	0.17%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.26%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	1	3	0	1	0	0	0	0	3	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.10%	0.26%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.16%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1293	83	86	72	79	97	149	80	69	10	2	8	27	30	24	65	21	26	58	9	35	108	49	23	18	19	5	4	5	11	3	18					
		7.86%	9.56%	8.68%	8.02%	9.17%	10.33%	12.92%	10.61%	9.85%	4.67%	2.17%	2.75%	7.10%	5.49%	4.30%	7.78%	6.14%	4.06%	9.76%	4.43%	5.93%	14.36%	6.36%	6.94%	3.91%	4.66%	3.20%	2.10%	2.87%	5.14%	2.27%	4.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	0	1	3	2	1	1	0	2	0	0	4	0	0	1	8	0	2	0	0	0	0	1	2	0	1	0	0	0	0	0	4					
		0.20%	0.0%	0.10%	0.33%	0.23%	0.10%	0.08%	0.0%	0.28%	0.0%	0.0%	1.37%	0.0%	0.0%	0.17%	0.95%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.12%	0.60%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%					
35	"18. ""ЛДПР"""	3093	169	207	168	189	169	235	139	136	42	9	70	60	112	104	146	63	143	78	44	114	126	141	82	69	56	12	39	42	44	18	67					
		18.81%	19.47%	20.90%	18.72%	21.95%	17.99%	20.38%	18.43%	19.42%	19.62%	9.78%	24.13%	15.78%	20.51%	18.67%	17.48%	18.42%	22.37%	13.13%	21.67%	19.32%	16.75%	18.31%	24.77%	14.99%	13.75%	7.69%	20.52%	24.13%	20.56%	13.63%	16.50%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	323	13	29	22	23	17	56	26	15	1	1	3	1	13	8	8	10	14	12	2	7	12	4	2	3	9	0	0	7	0	2	3					
		1.96%	1.49%	2.92%	2.45%	2.67%	1.81%	4.85%	3.44%	2.14%	0.46%	1.08%	1.03%	0.26%	2.38%	1.43%	0.95%	2.92%	2.19%	2.02%	0.98%	1.18%	1.59%	0.51%	0.60%	0.65%	2.21%	0.0%	0.0%	4.02%	0.0%	1.51%	0.73%					
37	"20. ""Политическая партия ""Единая Россия"""	3822	220	260	228	194	225	272	185	147	68	13	83	79	115	144	179	75	181	149	53	127	165	140	61	84	96	88	32	24	50	36	49					
		23.25%	25.34%	26.26%	25.41%	22.53%	23.96%	23.59%	24.53%	21.0%	31.77%	14.13%	28.62%	20.78%	21.06%	25.85%	21.43%	21.92%	28.32%	25.08%	26.10%	21.52%	21.94%	18.18%	18.42%	18.26%	23.58%	56.41%	16.84%	13.79%	23.36%	27.27%	12.06%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	3	4	3	0	1	1	0	1	0	0	0	1	1	1	1	4	1	2	0	0	4	1	1	1	0	0	0	0	1	0	0					
		0.19%	0.34%	0.40%	0.33%	0.0%	0.10%	0.08%	0.0%	0.14%	0.0%	0.0%	0.0%	0.26%	0.18%	0.17%	0.11%	1.16%	0.15%	0.33%	0.0%	0.0%	0.53%	0.12%	0.30%	0.21%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	1	2	0	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.06%	0.0%	0.10%	0.22%	0.0%	0.21%	0.17%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3539	211	164	168	154	176	185	151	202	47	47	73	96	118	139	230	42	146	168	7	97	142	100	105	98	114	10	23	53	57	37	179					
		21.53%	24.30%	16.56%	18.72%	17.88%	18.74%	16.04%	20.02%	28.85%	21.96%	51.08%	25.17%	25.26%	21.61%	24.95%	27.54%	12.28%	22.84%	28.28%	3.44%	16.44%	18.88%	12.98%	31.72%	21.30%	28.00%	6.41%	12.10%	30.45%	26.63%	28.03%	44.08%					
																																						
41	Против всех	414	26	23	19	31	21	28	19	26	7	1	9	15	11	8	16	3	15	14	14	18	14	14	9	12	13	4	0	6	2	0	16					
		2.51%	2.99%	2.32%	2.11%	3.60%	2.23%	2.42%	2.51%	3.71%	3.27%	1.08%	3.10%	3.94%	2.01%	1.43%	1.91%	0.87%	2.34%	2.35%	6.89%	3.05%	1.86%	1.81%	2.71%	2.60%	3.19%	2.56%	0.0%	3.44%	0.93%	0.0%	3.94%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
