7	Число избирательных бюллетеней в переносных ящиках для голосования	2833	176	141	78	229	76	57	59	57	77	86	48	27	43	34	33	52	61	42	42	91	69	37	30	48	34	35	47	27	47	183	43	23	19	18	14	9	51	45	20	65	29	22	37	49	25	23	137	21	30	20	21	25	21					
8	Число бюллетеней в стационарных ящиках для голосования	73354	1480	1279	1447	1379	1126	1196	1206	1381	1552	1083	1195	1157	1392	1289	1386	1466	1200	1300	1089	960	955	1588	1528	1576	1709	1417	1300	1549	1530	1449	1399	1504	1588	1416	923	698	1600	1528	1607	1509	1651	1575	1495	1483	1441	1555	1126	1180	1220	1587	1714	1669	1722					
9	Число недействительных избирательных бюллетеней	909	11	23	6	0	8	12	14	23	13	13	30	23	9	21	21	0	15	11	16	18	10	8	26	18	22	8	19	31	10	22	19	23	13	6	12	6	19	22	34	24	50	22	17	14	14	0	20	17	33	18	2	31	32					
10	Число действительных избирательных бюллетеней	75278	1645	1397	1519	1608	1194	1241	1251	1415	1616	1156	1213	1161	1426	1302	1398	1518	1246	1331	1115	1033	1014	1617	1532	1606	1721	1444	1328	1545	1567	1610	1423	1504	1594	1428	925	701	1632	1551	1593	1550	1630	1575	1515	1518	1452	1578	1243	1184	1217	1589	1733	1663	1711					
11	Число полученных открепительных  удостоверений	2280	40	40	40	40	40	40	40	40	40	40	40	40	40	60	40	40	40	40	40	40	40	60	60	40	40	40	40	40	40	40	40	40	40	60	40	40	40	40	60	40	40	40	40	40	60	40	40	40	40	40	60	40	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1588	28	25	29	29	24	30	20	20	36	29	28	30	37	46	26	25	33	33	28	16	18	60	52	27	37	36	29	23	33	30	30	25	32	42	19	19	16	28	38	21	32	14	25	30	48	40	22	21	20	29	41	38	41					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1109	23	22	25	37	15	29	21	14	17	23	33	15	19	17	33	26	18	68	28	11	8	19	11	31	24	27	16	17	31	13	5	21	25	28	19	22	16	20	10	25	31	10	27	19	21	18	17	10	12	13	13	12	24					
14	Число неиспользованных открепительных удостоверений	692	12	15	11	11	16	10	20	20	4	11	12	10	3	14	14	15	7	7	12	24	22	0	8	13	3	4	11	17	7	10	10	15	8	18	21	21	24	12	22	19	8	26	15	10	12	0	18	19	20	11	19	2	19					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	41	2	0	1	0	0	0	2	0	3	0	1	1	1	0	1	1	2	1	0	0	0	1	0	0	0	1	0	3	0	4	1	1	0	0	0	0	0	3	2	2	1	0	1	2	0	0	0	1	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	974	19	7	12	19	19	25	19	17	9	16	16	10	19	23	18	6	24	12	11	11	5	28	21	23	20	13	21	18	6	34	14	19	20	31	12	5	25	19	29	32	18	27	20	18	16	32	15	17	20	26	14	21	23					
		1.28%	1.15%	0.49%	0.79%	1.18%	1.58%	1.99%	1.50%	1.18%	0.55%	1.37%	1.29%	0.84%	1.32%	1.74%	1.27%	0.40%	1.90%	0.89%	0.97%	1.05%	0.49%	1.72%	1.35%	1.42%	1.15%	0.90%	1.56%	1.14%	0.38%	2.08%	0.97%	1.24%	1.24%	2.16%	1.28%	0.71%	1.51%	1.21%	1.78%	2.03%	1.07%	1.69%	1.31%	1.17%	1.09%	2.03%	1.19%	1.42%	1.60%	1.62%	0.81%	1.24%	1.32%					
19	Жириновский Владимир Вольфович	6756	132	105	100	161	95	102	76	132	85	127	102	131	107	142	133	139	135	135	116	119	76	153	156	75	86	67	122	155	59	181	51	129	101	102	82	98	105	150	133	184	163	203	162	164	85	197	122	119	94	158	199	213	238					
		8.87%	7.97%	7.39%	6.56%	10.01%	7.90%	8.14%	6.01%	9.18%	5.22%	10.86%	8.21%	11.06%	7.46%	10.73%	9.37%	9.16%	10.71%	10.06%	10.26%	11.32%	7.42%	9.42%	10.01%	4.62%	4.93%	4.61%	9.06%	9.84%	3.74%	11.09%	3.54%	8.45%	6.29%	7.11%	8.75%	13.86%	6.36%	9.54%	8.17%	11.69%	9.70%	12.71%	10.57%	10.70%	5.80%	12.48%	9.66%	9.91%	7.52%	9.83%	11.47%	12.57%	13.65%					
20	Зюганов Геннадий Андреевич	10552	237	153	185	190	232	121	175	190	212	275	100	240	238	183	254	158	250	186	227	156	85	207	256	133	72	201	217	276	122	345	78	199	120	219	103	109	246	297	190	215	230	278	262	272	241	179	235	137	161	202	125	325	253					
		13.85%	14.31%	10.77%	12.13%	11.82%	19.30%	9.66%	13.83%	13.21%	13.01%	23.52%	8.05%	20.27%	16.59%	13.83%	17.90%	10.41%	19.83%	13.86%	20.07%	14.84%	8.30%	12.74%	16.43%	8.19%	4.13%	13.84%	16.11%	17.51%	7.74%	21.14%	5.41%	13.03%	7.47%	15.27%	10.99%	15.42%	14.90%	18.88%	11.68%	13.66%	13.69%	17.41%	17.10%	17.75%	16.44%	11.34%	18.61%	11.41%	12.88%	12.57%	7.20%	19.19%	14.52%					
21	Медведев Дмитрий Анатольевич	56996	1257	1132	1222	1238	848	993	981	1076	1310	738	995	780	1062	954	993	1215	837	998	761	747	848	1229	1099	1375	1543	1163	968	1096	1380	1050	1280	1157	1353	1076	728	489	1256	1085	1241	1119	1219	1067	1071	1064	1110	1170	871	911	942	1203	1395	1104	1197					
		74.81%	75.91%	79.72%	80.13%	76.99%	70.55%	79.25%	77.55%	74.83%	80.42%	63.13%	80.05%	65.88%	74.01%	72.11%	69.98%	80.04%	66.38%	74.37%	67.29%	71.08%	82.81%	75.63%	70.54%	84.67%	88.53%	80.10%	71.86%	69.54%	87.51%	64.34%	88.77%	75.77%	84.19%	75.03%	77.69%	69.17%	76.08%	68.98%	76.28%	71.09%	72.56%	66.81%	69.91%	69.45%	75.72%	74.14%	68.96%	75.85%	75.36%	74.86%	80.40%	65.17%	68.67%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
