7	Число избирательных бюллетеней в переносных ящиках для голосования	3632	204	128	73	436	70	56	52	107	95	75	53	92	91	64	33	68	34	51	32	142	97	48	41	52	33	59	20	28	39	159	50	33	25	138	29	42	44	59	34	254	83	40	34	31	32	25	15	24	18	21	17	32	20									
8	Число бюллетеней в стационарных ящиках для голосования	77387	1556	1187	1497	1449	1356	1270	1204	1518	1631	1073	1128	1315	1431	1391	1322	1431	1196	1419	800	1105	985	1749	1592	1841	2106	1488	1401	1627	1606	1498	1593	1489	1490	1327	1716	1492	1859	1653	1797	1688	1789	1640	1375	1526	1641	1596	1295	1215	1414	1185	1235	1708	1492									
9	Число недействительных избирательных бюллетеней	626	9	2	13	16	16	22	0	3	5	5	16	3	8	0	5	19	5	23	6	4	7	26	25	15	4	3	20	0	2	20	22	11	14	21	10	26	21	25	21	21	25	5	7	22	21	0	5	9	5	7	2	22	2									
10	Число действительных избирательных бюллетеней	80393	1751	1313	1557	1869	1410	1304	1256	1622	1721	1143	1165	1404	1514	1455	1350	1480	1225	1447	826	1243	1075	1771	1608	1878	2135	1544	1401	1655	1643	1637	1621	1511	1501	1444	1735	1508	1882	1687	1810	1921	1847	1675	1402	1535	1652	1621	1305	1230	1427	1199	1250	1718	1510									
11	Число полученных открепительных  удостоверений	2220	35	35	45	35	35	50	35	35	35	25	35	35	55	35	45	35	35	35	25	35	25	75	45	45	35	35	55	50	55	35	45	35	35	35	45	55	55	80	50	35	40	45	35	35	40	45	35	35	45	35	35	70	65									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1867	29	35	34	29	28	41	18	31	29	25	24	28	44	34	41	28	21	20	22	19	25	71	45	42	33	31	44	40	45	20	38	33	35	31	44	55	43	75	41	31	35	39	21	20	40	45	35	29	40	24	20	59	58									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1490	42	25	27	32	32	44	12	20	25	28	55	32	35	18	32	26	25	33	37	18	12	40	13	23	35	30	59	22	25	24	23	10	18	28	44	47	20	58	26	30	39	42	26	19	21	19	21	14	21	7	12	12	52									
14	Число неиспользованных открепительных удостоверений	353	6	0	11	6	7	9	17	4	6	0	11	7	11	1	4	7	14	15	3	16	0	4	0	3	2	4	11	10	10	15	7	2	0	4	1	0	12	5	9	4	5	6	14	15	0	0	0	6	5	11	15	11	7									
15	Число открепительных удостоверений, выданных избирателям ТИК	67	2	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2	0	0	0	16	4	2	2	0	1	2	3	0	0	1	1	0	0	2	3	1	5	0	1	0	1	0	0	0	0	1	0	0	3	5	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
19	Жириновский Владимир Вольфович	5582	114	105	75	137	92	86	89	100	17	96	106	76	80	89	56	96	111	117	76	84	82	139	129	98	133	173	107	89	115	118	128	125	119	95	82	123	120	121	121	158	143	136	106	129	142	127	129	118	78	49	105	66	77									
		6.89%	6.48%	7.98%	4.78%	7.27%	6.45%	6.49%	7.09%	6.15%	0.98%	8.36%	8.98%	5.40%	5.26%	6.12%	4.13%	6.40%	9.02%	7.96%	9.13%	6.74%	7.58%	7.74%	7.90%	5.18%	6.22%	11.18%	7.53%	5.38%	6.99%	7.12%	7.79%	8.21%	7.85%	6.48%	4.70%	8.02%	6.31%	7.07%	6.61%	8.14%	7.64%	8.10%	7.52%	8.29%	8.49%	7.83%	9.85%	9.52%	5.45%	4.06%	8.39%	3.79%	5.09%									
20	Зюганов Геннадий Андреевич	14683	339	227	281	373	358	298	204	276	314	266	243	277	242	208	281	267	180	298	156	205	186	328	340	328	228	202	249	253	214	359	344	322	309	252	357	322	392	374	389	435	207	351	299	335	357	188	252	230	228	172	153	197	238									
		18.12%	19.26%	17.26%	17.90%	19.79%	25.11%	22.47%	16.24%	16.98%	18.19%	23.17%	20.58%	19.69%	15.90%	14.30%	20.74%	17.81%	14.63%	20.27%	18.75%	16.44%	17.19%	18.25%	20.82%	17.33%	10.66%	13.06%	17.52%	15.29%	13.01%	21.67%	20.94%	21.16%	20.40%	17.20%	20.46%	20.99%	20.60%	21.85%	21.25%	22.40%	11.06%	20.89%	21.22%	21.52%	21.34%	11.60%	19.24%	18.56%	15.92%	14.26%	12.22%	11.32%	15.74%									
21	Миронов Сергей Михайлович	4285	62	41	71	108	80	80	44	86	84	55	78	56	56	36	43	45	61	87	46	52	36	96	96	113	73	73	77	78	148	109	105	93	101	52	138	81	121	96	104	105	97	112	97	102	119	91	78	61	67	106	72	58	59									
		5.29%	3.52%	3.12%	4.52%	5.73%	5.61%	6.03%	3.50%	5.29%	4.87%	4.79%	6.60%	3.98%	3.68%	2.47%	3.17%	3.00%	4.96%	5.92%	5.53%	4.17%	3.33%	5.34%	5.88%	5.97%	3.41%	4.72%	5.42%	4.71%	8.99%	6.58%	6.39%	6.11%	6.67%	3.55%	7.91%	5.28%	6.36%	5.61%	5.68%	5.41%	5.18%	6.67%	6.88%	6.55%	7.11%	5.61%	5.95%	4.92%	4.68%	8.79%	5.75%	3.33%	3.90%									
22	Прохоров Михаил Дмитриевич	2954	30	12	65	10	81	89	38	20	3	97	63	10	37	53	20	22	8	121	66	21	6	199	146	14	10	11	150	28	16	131	30	98	145	14	57	43	13	15	90	36	107	79	26	143	60	50	58	63	51	53	35	71	40									
		3.65%	1.70%	0.91%	4.14%	0.53%	5.68%	6.71%	3.03%	1.23%	0.17%	8.45%	5.33%	0.71%	2.43%	3.64%	1.48%	1.47%	0.65%	8.23%	7.93%	1.68%	0.55%	11.07%	8.94%	0.74%	0.47%	0.71%	10.56%	1.69%	0.97%	7.91%	1.83%	6.44%	9.57%	0.96%	3.27%	2.80%	0.68%	0.88%	4.92%	1.85%	5.72%	4.70%	1.85%	9.18%	3.59%	3.08%	4.43%	5.08%	3.56%	4.39%	2.80%	4.08%	2.65%									
23	Путин Владимир Владимирович	52889	1206	928	1065	1241	799	751	881	1140	1303	629	675	985	1099	1069	950	1050	865	824	482	881	765	1009	897	1325	1691	1085	818	1207	1150	920	1014	873	827	1031	1101	939	1236	1081	1106	1187	1293	997	874	826	974	1165	788	758	1003	819	885	1326	1096									
		65.28%	68.52%	70.57%	67.83%	65.84%	56.03%	56.64%	70.14%	70.15%	75.49%	54.79%	57.15%	70.01%	72.21%	73.47%	70.11%	70.05%	70.33%	56.05%	57.93%	70.65%	70.70%	56.15%	54.93%	69.99%	79.06%	70.14%	57.57%	72.93%	69.91%	55.52%	61.72%	57.36%	54.59%	70.38%	63.09%	61.21%	64.95%	63.14%	60.40%	61.12%	69.07%	59.35%	62.03%	53.05%	58.22%	71.87%	60.15%	61.18%	70.04%	67.91%	70.69%	76.21%	72.49%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
