Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Кошкинская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365					
		2.87%	1.97%	2.38%	2.80%	3.22%	2.07%	2.40%	5.53%	2.25%	2.68%	1.54%	8.57%	5.93%	6.64%	2.89%	5.87%	3.47%	1.99%	5.96%	0.44%	4.55%	3.00%	2.75%	4.71%	3.42%	1.06%	2.33%	2.65%	1.25%	0.00%	2.24%	0.00%	1.57%	1.29%	2.76%	3.91%	0.50%					
20	. Миронов Сергей Михайлович	74	5	8	5	5	4	2	2	4	1	1	1	1	5	0	1	0	2	1	0	3	2	2	0	1	0	1	0	6	2	1	0	0	3	2	1	2					
		0.52%	0.55%	0.73%	0.47%	0.54%	0.55%	0.27%	0.85%	0.60%	0.38%	0.31%	0.36%	0.42%	1.14%	0.00%	0.29%	0.00%	0.57%	0.43%	0.00%	1.52%	0.60%	0.50%	0.00%	0.38%	0.00%	0.78%	0.00%	1.88%	1.03%	0.28%	0.00%	0.00%	1.94%	0.79%	0.56%	1.00%					
21	. Путин Владимир Владимирович	8793	517	657	610	502	356	527	179	427	162	231	179	149	270	229	204	87	272	141	147	111	199	267	347	177	390	69	87	191	159	203	121	109	100	145	126	146					
		62.19%	56.56%	60.22%	56.90%	53.80%	49.04%	70.17%	76.17%	64.02%	62.07%	71.08%	63.93%	63.14%	61.78%	73.63%	59.82%	60.42%	77.49%	60.00%	65.33%	56.06%	59.76%	66.75%	68.04%	67.30%	82.98%	53.49%	76.99%	59.87%	81.54%	56.86%	35.91%	57.07%	64.52%	57.09%	70.39%	73.00%					
22	. Хакамада Ирина Муцуовна	196	12	21	19	11	9	6	1	4	5	1	0	4	18	6	6	0	4	0	1	2	6	6	4	2	4	4	1	4	4	6	14	2	1	1	4	3					
		1.39%	1.31%	1.92%	1.77%	1.18%	1.24%	0.80%	0.43%	0.60%	1.92%	0.31%	0.00%	1.69%	4.12%	1.93%	1.76%	0.00%	1.14%	0.00%	0.44%	1.01%	1.80%	1.50%	0.78%	0.76%	0.85%	3.10%	0.88%	1.25%	2.05%	1.68%	4.15%	1.05%	0.65%	0.39%	2.23%	1.50%					
23	. Харитонов Николай Михайлович	4032	295	322	352	340	308	170	30	191	72	72	63	59	97	64	91	49	57	70	72	66	102	91	111	69	48	46	22	103	22	120	181	68	45	91	32	41					
		28.52%	32.28%	29.51%	32.84%	36.44%	42.42%	22.64%	12.77%	28.64%	27.59%	22.15%	22.50%	25.00%	22.20%	20.58%	26.69%	34.03%	16.24%	29.79%	32.00%	33.33%	30.63%	22.75%	21.76%	26.24%	10.21%	35.66%	19.47%	32.29%	11.28%	33.61%	53.71%	35.60%	29.03%	35.83%	17.88%	20.50%					
																																											
24	Против всех	220	19	23	16	19	14	14	2	12	4	8	8	1	5	1	8	1	2	1	2	1	4	7	7	1	6	2	0	8	2	4	9	2	1	3	3	0					
		1.56%	2.08%	2.11%	1.49%	2.04%	1.93%	1.86%	0.85%	1.80%	1.53%	2.46%	2.86%	0.42%	1.14%	0.32%	2.35%	0.69%	0.57%	0.43%	0.89%	0.51%	1.20%	1.75%	1.37%	0.38%	1.28%	1.55%	0.00%	2.51%	1.03%	1.12%	2.67%	1.05%	0.65%	1.18%	1.68%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
