Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Кижингинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337					
27	"10. ""Аграрная партия России"""	614	8	17	18	5	21	31	144	97	2	42	35	8	10	5	5	76	17	47	10	2	14					
		7.37%	5.83%	8.21%	2.37%	1.97%	13.90%	9.84%	7.53%	8.36%	3.70%	22.34%	12.58%	9.52%	2.70%	4.16%	3.16%	15.41%	4.97%	15.30%	8.06%	0.40%	3.33%					
28	"11. ""Истинные патриоты России"""	19	0	0	0	0	1	3	1	2	1	0	3	0	2	0	2	0	1	2	0	1	0					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.66%	0.95%	0.05%	0.17%	1.85%	0.0%	1.07%	0.0%	0.54%	0.0%	1.26%	0.0%	0.29%	0.65%	0.0%	0.20%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	105	1	2	10	6	2	2	23	21	0	1	1	0	4	1	0	5	9	2	2	5	8					
		1.26%	0.72%	0.96%	1.32%	2.37%	1.32%	0.63%	1.20%	1.81%	0.0%	0.53%	0.35%	0.0%	1.08%	0.83%	0.0%	1.01%	2.63%	0.65%	1.61%	1.00%	1.90%					
30	"13. ""Демократическая партия России"""	35	0	2	3	0	0	0	10	4	2	0	1	0	1	0	0	1	5	2	0	4	0					
		0.42%	0.0%	0.96%	0.39%	0.0%	0.0%	0.0%	0.52%	0.34%	3.70%	0.0%	0.35%	0.0%	0.27%	0.0%	0.0%	0.20%	1.46%	0.65%	0.0%	0.80%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	0	1	2	1	1	4	3	0	0	0	2	1	3	0	1	0	0	0	3	0					
		0.26%	0.0%	0.0%	0.13%	0.79%	0.66%	0.31%	0.20%	0.25%	0.0%	0.0%	0.0%	2.38%	0.27%	2.5%	0.0%	0.20%	0.0%	0.0%	0.0%	0.60%	0.0%					
32	"15. ""Партия СЛОН"""	18	0	0	1	1	0	1	2	3	1	0	0	0	1	1	0	2	2	1	0	1	1					
		0.21%	0.0%	0.0%	0.13%	0.39%	0.0%	0.31%	0.10%	0.25%	1.85%	0.0%	0.0%	0.0%	0.27%	0.83%	0.0%	0.40%	0.58%	0.32%	0.0%	0.20%	0.23%					
33	"16. ""Родина"" (народно-патриотический союз)"""	255	2	6	52	5	6	6	49	36	1	0	3	1	19	4	4	16	5	6	2	10	22					
		3.06%	1.45%	2.89%	6.86%	1.97%	3.97%	1.90%	2.56%	3.10%	1.85%	0.0%	1.07%	1.19%	5.13%	3.33%	2.53%	3.24%	1.46%	1.95%	1.61%	2.01%	5.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	1	1	1	1	0	1	9	6	0	0	2	1	1	1	2	6	1	5	1	4	4					
		0.57%	0.72%	0.48%	0.13%	0.39%	0.0%	0.31%	0.47%	0.51%	0.0%	0.0%	0.71%	1.19%	0.27%	0.83%	1.26%	1.21%	0.29%	1.62%	0.80%	0.80%	0.95%					
35	"18. ""ЛДПР"""	431	1	22	82	3	15	17	57	42	5	2	9	1	30	20	7	8	36	20	6	9	39					
		5.17%	0.72%	10.62%	10.83%	1.18%	9.93%	5.39%	2.98%	3.62%	9.25%	1.06%	3.23%	1.19%	8.10%	16.66%	4.43%	1.62%	10.52%	6.51%	4.83%	1.81%	9.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	497	10	10	65	8	3	27	110	57	14	17	18	7	11	9	19	31	23	5	3	19	31					
		5.96%	7.29%	4.83%	8.58%	3.16%	1.98%	8.57%	5.75%	4.91%	25.92%	9.04%	6.47%	8.33%	2.97%	7.5%	12.02%	6.28%	6.72%	1.62%	2.41%	3.82%	7.38%					
37	"20. ""Политическая партия ""Единая Россия"""	2742	54	63	264	43	68	74	617	424	8	43	108	24	121	47	47	158	128	86	40	173	152					
		32.93%	39.41%	30.43%	34.87%	16.99%	45.03%	23.49%	32.28%	36.58%	14.81%	22.87%	38.84%	28.57%	32.70%	39.16%	29.74%	32.04%	37.42%	28.01%	32.25%	34.80%	36.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	2	0	2	0	0	0	2	5	0	0	1	0	1	0	0	3	1	1	0	1	0					
		0.22%	1.45%	0.0%	0.26%	0.0%	0.0%	0.0%	0.10%	0.43%	0.0%	0.0%	0.35%	0.0%	0.27%	0.0%	0.0%	0.60%	0.29%	0.32%	0.0%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	0	0	0	0	0	2	4	2	0	1	1	0	0	0	0	4	0	2	2	1	0					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.20%	0.17%	0.0%	0.53%	0.35%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.65%	1.61%	0.20%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	902	15	41	125	28	9	25	163	121	10	20	19	7	51	14	12	58	33	24	9	56	62					
		10.83%	10.94%	19.80%	16.51%	11.06%	5.96%	7.93%	8.52%	10.44%	18.51%	10.63%	6.83%	8.33%	13.78%	11.66%	7.59%	11.76%	9.64%	7.81%	7.25%	11.26%	14.76%					
																												
41	Против всех	298	5	8	23	4	4	4	144	23	3	2	8	6	8	5	0	13	7	6	1	15	9					
		3.57%	3.64%	3.86%	3.03%	1.58%	2.64%	1.26%	7.53%	1.98%	5.55%	1.06%	2.87%	7.14%	2.16%	4.16%	0.0%	2.63%	2.04%	1.95%	0.80%	3.01%	2.14%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
