10	Число действительных избирательных бюллетеней	10072	318	279	222	243	168	1008	193	354	228	919	114	312	173	146	563	303	852	830	909	127	699	755	357									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	75	5	3	0	1	1	4	2	1	0	4	2	6	2	0	6	0	4	5	8	2	5	9	5									
		0.74%	1.55%	1.05%	0.00%	0.41%	0.58%	0.39%	1.03%	0.28%	0.00%	0.43%	1.75%	1.88%	1.15%	0.00%	1.05%	0.00%	0.46%	0.60%	0.87%	1.53%	0.71%	1.18%	1.39%									
14	Грудинин Павел Николаевич	1403	27	20	29	31	12	101	23	47	22	109	10	55	13	7	126	42	142	178	173	9	109	83	35									
		13.75%	8.39%	7.02%	13.06%	12.70%	7.02%	9.94%	11.79%	13.13%	9.57%	11.67%	8.77%	17.24%	7.47%	4.73%	21.99%	13.55%	16.47%	21.19%	18.72%	6.87%	15.50%	10.85%	9.70%									
15	Жириновский Владимир Вольфович	972	33	20	17	24	14	106	14	34	18	78	7	36	13	16	45	27	103	93	91	16	60	53	54									
		9.53%	10.25%	7.02%	7.66%	9.84%	8.19%	10.43%	7.18%	9.50%	7.83%	8.35%	6.14%	11.29%	7.47%	10.81%	7.85%	8.71%	11.95%	11.07%	9.85%	12.21%	8.53%	6.93%	14.96%									
16	Путин Владимир Владимирович	7260	245	227	171	173	133	774	145	262	183	705	95	207	140	121	367	220	552	522	600	93	497	573	255									
		71.17%	76.09%	79.65%	77.03%	70.90%	77.78%	76.18%	74.36%	73.18%	79.57%	75.48%	83.33%	64.89%	80.46%	81.76%	64.05%	70.97%	64.04%	62.14%	64.94%	70.99%	70.70%	74.90%	70.64%									
17	Собчак Ксения Анатольевна	135	4	2	0	6	2	13	5	5	2	8	0	2	1	0	9	5	20	13	10	1	11	16	0									
		1.32%	1.24%	0.70%	0.00%	2.46%	1.17%	1.28%	2.56%	1.40%	0.87%	0.86%	0.00%	0.63%	0.57%	0.00%	1.57%	1.61%	2.32%	1.55%	1.08%	0.76%	1.56%	2.09%	0.00%									
18	Сурайкин Максим Александрович	113	3	2	2	8	6	4	2	2	1	7	0	2	3	2	7	5	12	13	7	3	8	9	5									
		1.11%	0.93%	0.70%	0.90%	3.28%	3.51%	0.39%	1.03%	0.56%	0.43%	0.75%	0.00%	0.63%	1.72%	1.35%	1.22%	1.61%	1.39%	1.55%	0.76%	2.29%	1.14%	1.18%	1.39%									
19	Титов Борис Юрьевич	66	0	3	2	0	0	2	2	3	0	5	0	3	1	0	0	4	14	5	8	1	4	8	1									
		0.65%	0.00%	1.05%	0.90%	0.00%	0.00%	0.20%	1.03%	0.84%	0.00%	0.54%	0.00%	0.94%	0.57%	0.00%	0.00%	1.29%	1.62%	0.60%	0.87%	0.76%	0.57%	1.05%	0.28%									
20	Явлинский Григорий Алексеевич	48	1	2	1	0	0	4	0	0	2	3	0	1	0	0	3	0	5	1	12	2	5	4	2									
		0.47%	0.31%	0.70%	0.45%	0.00%	0.00%	0.39%	0.00%	0.00%	0.87%	0.32%	0.00%	0.31%	0.00%	0.00%	0.52%	0.00%	0.58%	0.12%	1.30%	1.53%	0.71%	0.52%	0.55%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
