Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Горномарийская районная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230					
14	Число погашенных неиспользованных открепительных удостоверений	41	0	0	0	1	0	0	0	0	0	3	4	0	0	0	0	0	0	0	2	0	4	4	0	5	0	0	2	1	0	2	0	0	2	0	10	0	0	0	0	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	1	0	0	1	0	0	0	0	3	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	1	1	2	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	703	11	18	38	25	13	2	8	9	42	11	10	7	34	13	15	13	69	23	20	11	9	25	5	19	32	4	6	9	12	15	9	1	6	25	21	4	2	9	3	11	26	17	24	17					
		4.13%	2.15%	2.90%	4.63%	5.53%	5.51%	1.89%	2.72%	2.21%	4.38%	3.06%	3.73%	4.55%	5.82%	6.34%	4.26%	2.57%	10.76%	10.41%	6.94%	3.72%	2.93%	5.62%	2.72%	3.75%	3.57%	2.70%	1.47%	6.34%	2.58%	2.59%	2.91%	0.79%	2.05%	3.62%	3.54%	2.00%	1.12%	2.39%	1.45%	6.47%	8.84%	10.24%	3.65%	4.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	46	3	2	5	2	0	0	0	0	3	0	0	0	0	0	0	0	3	2	1	1	0	0	1	2	5	1	1	0	2	0	1	0	0	1	4	0	0	0	1	1	0	0	3	1					
		0.27%	0.59%	0.32%	0.61%	0.44%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.90%	0.35%	0.34%	0.00%	0.00%	0.54%	0.40%	0.56%	0.68%	0.24%	0.00%	0.43%	0.00%	0.32%	0.00%	0.00%	0.14%	0.67%	0.00%	0.00%	0.00%	0.48%	0.59%	0.00%	0.00%	0.46%	0.27%					
20	3.Политическая партия «Демократическая партия России»	24	0	1	1	0	0	0	1	0	5	0	1	0	1	0	1	1	0	0	0	0	0	1	0	2	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1					
		0.14%	0.00%	0.16%	0.12%	0.00%	0.00%	0.00%	0.34%	0.00%	0.52%	0.00%	0.37%	0.00%	0.17%	0.00%	0.28%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.40%	0.33%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.27%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1395	30	45	61	31	8	5	12	37	108	65	56	33	49	16	29	53	43	8	14	21	23	50	9	52	38	10	15	12	50	47	18	7	15	51	36	11	5	81	35	19	28	12	35	12					
		8.20%	5.87%	7.25%	7.43%	6.86%	3.39%	4.72%	4.08%	9.07%	11.27%	18.11%	20.90%	21.43%	8.39%	7.80%	8.24%	10.47%	6.71%	3.62%	4.86%	7.09%	7.49%	11.24%	4.89%	10.28%	4.24%	6.76%	3.67%	8.45%	10.75%	8.10%	5.83%	5.51%	5.14%	7.39%	6.06%	5.50%	2.81%	21.49%	16.91%	11.18%	9.52%	7.23%	5.32%	3.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	1	4	1	0	0	0	1	2	5	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	3	4	1	0	2	0	1	2	0	0	0	0	1	1	1	1					
		0.22%	0.20%	0.64%	0.12%	0.00%	0.00%	0.00%	0.34%	0.49%	0.52%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.16%	0.00%	0.00%	0.00%	0.33%	0.22%	0.00%	0.20%	0.00%	0.00%	0.24%	0.00%	0.65%	0.69%	0.32%	0.00%	0.68%	0.00%	0.17%	1.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.60%	0.15%	0.27%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	1	3	0	1	0	0	1	1	0	0	0	0	0	0	0	1	3	0	1	1	0	0	4	1	1	0	0	0	2	0	0	0	1	1	0	0	2	0	1	0	0	0	0					
		0.15%	0.00%	0.16%	0.37%	0.00%	0.42%	0.00%	0.00%	0.25%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	1.36%	0.00%	0.34%	0.33%	0.00%	0.00%	0.79%	0.11%	0.68%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.14%	0.17%	0.00%	0.00%	0.53%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	941	21	32	60	32	15	2	9	25	71	15	14	2	19	12	21	18	32	16	15	17	31	26	8	27	62	13	14	5	16	43	20	14	8	23	39	9	14	24	20	2	19	1	33	22					
		5.53%	4.11%	5.15%	7.31%	7.08%	6.36%	1.89%	3.06%	6.13%	7.41%	4.18%	5.22%	1.30%	3.25%	5.85%	5.97%	3.56%	4.99%	7.24%	5.21%	5.74%	10.10%	5.84%	4.35%	5.34%	6.91%	8.78%	3.42%	3.52%	3.44%	7.41%	6.47%	11.02%	2.74%	3.33%	6.57%	4.50%	7.87%	6.37%	9.66%	1.18%	6.46%	0.60%	5.02%	5.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	702	18	23	21	22	12	4	3	15	80	14	6	10	23	9	10	19	26	11	12	11	22	20	5	10	38	9	15	5	25	52	13	3	7	25	16	5	12	12	5	9	15	6	11	13					
		4.13%	3.52%	3.70%	2.56%	4.87%	5.08%	3.77%	1.02%	3.68%	8.35%	3.90%	2.24%	6.49%	3.94%	4.39%	2.84%	3.75%	4.06%	4.98%	4.17%	3.72%	7.17%	4.49%	2.72%	1.98%	4.24%	6.08%	3.67%	3.52%	5.38%	8.97%	4.21%	2.36%	2.40%	3.62%	2.69%	2.50%	6.74%	3.18%	2.42%	5.29%	5.10%	3.61%	1.67%	3.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	93	1	5	5	2	2	0	1	1	12	3	2	0	5	1	3	2	4	2	2	1	5	3	0	0	2	0	1	0	0	8	0	1	0	4	1	2	0	0	0	2	3	2	2	3					
		0.55%	0.20%	0.81%	0.61%	0.44%	0.85%	0.00%	0.34%	0.25%	1.25%	0.84%	0.75%	0.00%	0.86%	0.49%	0.85%	0.40%	0.62%	0.90%	0.69%	0.34%	1.63%	0.67%	0.00%	0.00%	0.22%	0.00%	0.24%	0.00%	0.00%	1.38%	0.00%	0.79%	0.00%	0.58%	0.17%	1.00%	0.00%	0.00%	0.00%	1.18%	1.02%	1.20%	0.30%	0.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12870	423	481	624	334	182	93	256	310	620	246	170	102	450	153	271	389	457	153	221	230	214	314	156	376	709	110	353	110	344	400	243	101	251	555	473	166	145	245	141	125	200	126	544	304					
		75.69%	82.78%	77.46%	76.00%	73.89%	77.12%	87.74%	87.07%	75.98%	64.72%	68.52%	63.43%	66.23%	77.05%	74.63%	76.99%	76.88%	71.29%	69.23%	76.74%	77.70%	69.71%	70.56%	84.78%	74.31%	79.04%	74.32%	86.31%	77.46%	73.98%	68.97%	78.64%	79.53%	85.96%	80.43%	79.63%	83.00%	81.46%	64.99%	68.12%	73.53%	68.03%	75.90%	82.67%	80.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	65	0	0	2	0	0	0	2	2	6	2	5	0	1	0	0	4	3	0	3	2	0	4	0	1	2	0	1	1	7	4	0	0	2	3	1	0	0	3	1	0	1	1	0	1					
		0.38%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.68%	0.49%	0.63%	0.56%	1.87%	0.00%	0.17%	0.00%	0.00%	0.79%	0.47%	0.00%	1.04%	0.68%	0.00%	0.90%	0.00%	0.20%	0.22%	0.00%	0.24%	0.70%	1.51%	0.69%	0.00%	0.00%	0.68%	0.43%	0.17%	0.00%	0.00%	0.80%	0.48%	0.00%	0.34%	0.60%	0.00%	0.27%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
