Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Людиновская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457					
		41.60%	34.62%	40.56%	38.98%	35.57%	37.14%	41.32%	41.26%	38.93%	35.82%	36.42%	39.78%	49.07%	45.94%	40.73%	42.38%	38.83%	43.26%	43.18%	39.02%	55.61%	62.10%	55.51%	65.91%	61.63%	72.22%	62.05%	59.30%	52.96%	60.58%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	101	3	3	8	7	5	6	4	6	6	5	4	1	6	5	3	7	4	1	9	2	0	1	1	1	0	0	2	0	1					
		0.48%	0.31%	0.39%	0.87%	0.59%	0.48%	0.38%	0.47%	0.47%	0.39%	0.42%	0.49%	0.23%	0.68%	0.68%	0.32%	0.79%	0.24%	0.17%	1.05%	0.93%	0.00%	0.37%	0.57%	0.58%	0.00%	0.00%	1.16%	0.00%	0.41%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
