Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Людиновская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445					
		0.11%	0.11%	0.00%	0.12%	0.00%	0.00%	0.13%	0.24%	0.00%	0.26%	0.17%	0.14%	0.00%	0.00%	0.00%	0.25%	0.00%	0.11%	0.12%	0.20%	0.14%	0.00%	0.00%	0.45%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3245	235	113	116	219	199	278	150	197	292	212	105	49	65	57	107	140	142	220	82	119	37	17	9	13	5	16	10	7	6	28					
		15.94%	25.30%	16.07%	14.36%	18.50%	19.92%	17.51%	18.27%	18.31%	18.83%	17.58%	15.00%	11.45%	16.01%	12.78%	13.61%	16.17%	15.42%	13.25%	16.70%	16.48%	19.37%	7.36%	4.09%	9.77%	2.01%	5.86%	5.00%	4.61%	6.82%	8.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	120	4	3	5	9	5	13	8	9	5	4	6	4	3	3	7	4	12	11	1	1	0	0	0	0	2	0	0	1	0	0					
		0.59%	0.43%	0.43%	0.62%	0.76%	0.50%	0.82%	0.97%	0.84%	0.32%	0.33%	0.86%	0.93%	0.74%	0.67%	0.89%	0.46%	1.30%	0.66%	0.20%	0.14%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.66%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	45	2	1	7	2	2	1	3	4	3	2	1	0	0	1	2	1	6	2	2	1	1	0	0	0	0	0	0	1	0	0					
		0.22%	0.22%	0.14%	0.87%	0.17%	0.20%	0.06%	0.37%	0.37%	0.19%	0.17%	0.14%	0.00%	0.00%	0.22%	0.25%	0.12%	0.65%	0.12%	0.41%	0.14%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1718	79	44	89	87	66	137	59	94	119	95	50	26	20	37	85	89	93	179	31	88	7	11	28	15	23	34	10	5	1	17					
		8.44%	8.50%	6.26%	11.01%	7.35%	6.61%	8.63%	7.19%	8.74%	7.67%	7.88%	7.14%	6.07%	4.93%	8.30%	10.81%	10.28%	10.10%	10.78%	6.31%	12.19%	3.66%	4.76%	12.73%	11.28%	9.24%	12.45%	5.00%	3.29%	1.14%	5.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1495	65	51	51	102	90	120	60	75	159	94	39	22	26	26	61	57	90	134	52	55	6	9	6	3	11	13	5	6	0	7					
		7.34%	6.99%	7.25%	6.31%	8.61%	9.01%	7.56%	7.31%	6.97%	10.25%	7.79%	5.57%	5.14%	6.40%	5.83%	7.76%	6.58%	9.77%	8.07%	10.59%	7.62%	3.14%	3.90%	2.73%	2.26%	4.42%	4.76%	2.50%	3.95%	0.00%	2.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	284	12	11	6	17	22	20	11	20	27	14	16	2	9	20	11	5	14	12	6	15	3	2	2	1	1	2	0	1	0	2					
		1.39%	1.29%	1.56%	0.74%	1.44%	2.20%	1.26%	1.34%	1.86%	1.74%	1.16%	2.29%	0.47%	2.22%	4.48%	1.40%	0.58%	1.52%	0.72%	1.22%	2.08%	1.57%	0.87%	0.91%	0.75%	0.40%	0.73%	0.00%	0.66%	0.00%	0.60%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12551	479	447	510	702	566	944	490	636	867	711	460	313	262	288	470	526	529	1036	301	410	130	186	161	89	201	200	173	127	81	256					
		61.64%	51.56%	63.58%	63.12%	59.29%	56.66%	59.45%	59.68%	59.11%	55.90%	58.96%	65.71%	73.13%	64.53%	64.57%	59.80%	60.74%	57.44%	62.37%	61.30%	56.79%	68.06%	80.52%	73.18%	66.92%	80.72%	73.26%	86.50%	83.55%	92.05%	76.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	137	7	3	5	6	10	5	5	13	12	17	5	5	3	1	5	4	6	10	2	4	1	0	1	0	0	1	0	0	0	6					
		0.67%	0.75%	0.43%	0.62%	0.51%	1.00%	0.31%	0.61%	1.21%	0.77%	1.41%	0.71%	1.17%	0.74%	0.22%	0.64%	0.46%	0.65%	0.60%	0.41%	0.55%	0.52%	0.00%	0.45%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	1.80%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
