Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Кызылская городская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	233	8	11	12	15	4	11	4	10	0	10	12	3	24	3	8	1	0	9	12	11	13	8	4	6	2	1	7	1	10	11	2					
14	Число неиспользованных открепительных удостоверений	163	3	9	9	0	5	10	5	4	0	5	17	0	4	0	0	2	6	0	8	3	6	8	5	9	5	4	9	8	4	9	6					
15	"Число открепительных удостоверений, выданных в ТИК"	12	0	1	0	0	0	0	1	0	1	0	0	0	1	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	809	20	26	12	38	21	34	18	17	32	12	27	14	38	52	33	25	21	16	27	44	27	8	41	19	32	8	41	24	37	35	10					
		2.22%	1.81%	2.33%	1.47%	2.88%	2.40%	1.97%	1.95%	1.49%	1.52%	0.91%	2.79%	2.20%	2.23%	3.00%	2.79%	1.67%	1.76%	1.27%	2.18%	3.79%	2.44%	0.67%	3.45%	1.75%	3.16%	0.75%	3.92%	2.69%	3.07%	2.83%	2.51%					
19	. Малышкин Олег Александрович	464	14	19	13	18	10	17	9	20	5	10	13	12	21	15	23	9	16	10	23	17	13	11	18	17	14	10	17	35	19	12	4					
		1.27%	1.27%	1.71%	1.59%	1.36%	1.14%	0.98%	0.98%	1.75%	0.24%	0.76%	1.34%	1.89%	1.23%	0.86%	1.95%	0.60%	1.34%	0.80%	1.86%	1.46%	1.17%	0.92%	1.51%	1.57%	1.38%	0.93%	1.62%	3.93%	1.58%	0.97%	1.00%					
20	. Миронов Сергей Михайлович	192	6	9	3	6	3	6	4	5	7	4	7	2	9	12	13	10	10	6	5	1	4	6	6	4	4	7	5	2	11	6	9					
		0.53%	0.54%	0.81%	0.37%	0.45%	0.34%	0.35%	0.43%	0.44%	0.33%	0.30%	0.72%	0.31%	0.53%	0.69%	1.10%	0.67%	0.84%	0.48%	0.40%	0.09%	0.36%	0.50%	0.50%	0.37%	0.40%	0.65%	0.48%	0.22%	0.91%	0.49%	2.26%					
21	. Путин Владимир Владимирович	29541	913	894	635	1040	733	1461	744	931	1857	1175	755	460	1300	1413	867	1328	982	1076	1004	889	860	1015	921	869	777	942	792	687	935	975	311					
		81.03%	82.55%	80.25%	77.63%	78.73%	83.87%	84.55%	80.61%	81.67%	88.43%	88.88%	78.08%	72.44%	76.29%	81.39%	73.41%	88.83%	82.52%	85.60%	81.10%	76.51%	77.62%	84.44%	77.39%	80.17%	76.78%	88.04%	75.64%	77.10%	77.53%	78.95%	77.94%					
22	. Хакамада Ирина Муцуовна	1195	24	39	19	40	21	27	25	38	51	32	28	29	74	56	62	35	24	27	42	53	45	30	61	34	47	39	26	25	62	63	17					
		3.28%	2.17%	3.50%	2.32%	3.03%	2.40%	1.56%	2.71%	3.33%	2.43%	2.42%	2.90%	4.57%	4.34%	3.23%	5.25%	2.34%	2.02%	2.15%	3.39%	4.56%	4.06%	2.50%	5.13%	3.14%	4.64%	3.64%	2.48%	2.81%	5.14%	5.10%	4.26%					
23	. Харитонов Николай Михайлович	3253	104	97	117	139	67	127	93	105	121	61	107	98	151	138	158	73	116	98	108	125	112	94	102	103	103	46	148	85	102	116	39					
		8.92%	9.40%	8.71%	14.30%	10.52%	7.67%	7.35%	10.08%	9.21%	5.76%	4.61%	11.07%	15.43%	8.86%	7.95%	13.38%	4.88%	9.75%	7.80%	8.72%	10.76%	10.11%	7.82%	8.57%	9.50%	10.18%	4.30%	14.14%	9.54%	8.46%	9.39%	9.77%					
																																						
24	Против всех	733	20	23	9	35	16	42	14	24	22	21	22	12	76	40	20	15	17	10	22	22	35	17	30	18	28	18	15	22	34	25	9					
		2.01%	1.81%	2.06%	1.10%	2.65%	1.83%	2.43%	1.52%	2.11%	1.05%	1.59%	2.28%	1.89%	4.46%	2.30%	1.69%	1.00%	1.43%	0.80%	1.78%	1.89%	3.16%	1.41%	2.52%	1.66%	2.77%	1.68%	1.43%	2.47%	2.82%	2.02%	2.26%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
