11	Число полученных открепительных  удостоверений	2615	49	41	30	50	30	30	25	30	45	30	45	40	30	33	27	35	33	27	35	35	30	21	40	30	15	37	38	15	39	41	40	40	40	39	23	28	45	45	29	45	41	61	41	67	43	40	30	60	45	25	40	40	40	30	30	30	30	40	40	35	45	45	55	30	30	40	39	41	40	31	31									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2494	48	41	27	48	23	26	23	27	44	29	44	40	28	33	26	30	33	27	35	35	30	20	40	24	14	37	38	15	30	41	40	39	36	37	21	25	45	45	19	42	40	58	39	64	39	40	30	60	45	25	40	40	40	30	26	28	27	40	40	35	41	42	53	28	29	38	35	41	36	31	29									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1604	32	20	2	15	21	29	32	35	16	16	23	20	18	23	11	11	17	25	32	16	19	16	37	31	15	15	18	44	12	23	15	23	24	21	15	29	26	38	25	28	14	42	14	43	32	16	12	27	26	31	16	31	36	0	30	13	29	35	25	18	21	36	22	14	16	17	9	19	18	23	31									
14	Число неиспользованных открепительных удостоверений	121	1	0	3	2	7	4	2	3	1	1	1	0	2	0	1	5	0	0	0	0	0	1	0	6	1	0	0	0	9	0	0	1	4	2	2	3	0	0	10	3	1	3	2	3	4	0	0	0	0	0	0	0	0	0	4	2	3	0	0	0	4	3	2	2	1	2	4	0	4	0	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	183	7	1	2	2	1	3	3	6	8	3	0	2	2	0	0	1	2	0	1	1	3	2	2	0	1	0	4	1	1	7	3	0	2	5	0	1	4	8	1	3	1	6	4	2	3	3	2	2	0	5	3	4	2	3	3	3	2	2	3	5	4	6	2	3	1	4	3	3	2	4	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	4545	82	50	53	74	60	34	9	25	65	73	20	49	26	52	20	56	60	58	17	65	52	20	55	23	17	71	58	9	30	20	45	59	56	17	17	30	70	63	47	107	98	317	59	135	91	95	73	85	39	67	87	111	83	91	80	88	70	63	52	79	73	72	86	37	81	76	79	100	68	93	103									
		4.18%	5.07%	3.00%	5.03%	5.42%	5.28%	2.54%	0.84%	1.81%	2.87%	5.40%	1.39%	3.08%	1.95%	3.08%	1.76%	3.08%	4.37%	4.26%	0.87%	3.35%	2.62%	1.89%	3.46%	1.78%	1.55%	5.44%	5.34%	1.05%	1.60%	1.26%	2.46%	2.90%	2.73%	0.86%	1.27%	2.33%	4.06%	3.46%	4.45%	5.23%	5.45%	16.70%	2.58%	7.13%	5.42%	6.73%	4.58%	5.51%	2.63%	4.58%	6.41%	6.30%	5.07%	5.59%	6.09%	7.02%	6.57%	5.86%	3.63%	5.56%	4.37%	4.11%	5.26%	2.77%	5.80%	5.09%	5.78%	6.94%	5.20%	5.35%	5.92%									
20	Зюганов Геннадий Андреевич	11808	252	237	159	209	187	49	32	53	110	219	22	147	37	73	35	60	174	165	69	90	78	129	80	65	48	177	155	40	89	65	309	103	78	83	56	57	326	80	170	295	264	321	90	297	253	268	270	212	142	187	202	262	294	270	190	251	164	145	180	100	312	288	201	110	232	212	217	228	215	310	259									
		10.87%	15.59%	14.23%	15.09%	15.31%	16.46%	3.66%	2.97%	3.85%	4.86%	16.21%	1.53%	9.25%	2.78%	4.32%	3.09%	3.30%	12.67%	12.13%	3.54%	4.64%	3.92%	12.22%	5.03%	5.03%	4.37%	13.57%	14.26%	4.67%	4.73%	4.09%	16.91%	5.07%	3.80%	4.18%	4.19%	4.44%	18.92%	4.39%	16.10%	14.43%	14.67%	16.91%	3.93%	15.68%	15.06%	18.98%	16.93%	13.73%	9.56%	12.78%	14.89%	14.88%	17.97%	16.58%	14.47%	20.03%	15.38%	13.48%	12.55%	7.04%	18.67%	16.44%	12.29%	8.22%	16.62%	14.21%	15.89%	15.83%	16.44%	17.85%	14.89%									
21	Миронов Сергей Михайлович	7759	107	83	78	92	82	89	90	138	168	95	52	21	113	118	99	156	65	96	170	163	110	51	115	104	93	92	86	72	130	153	95	111	139	130	109	52	116	164	81	139	141	110	228	112	85	99	119	74	131	103	109	118	167	132	92	96	97	63	145	117	120	137	125	52	96	108	100	91	111	120	144									
		7.14%	6.62%	4.98%	7.40%	6.74%	7.22%	6.66%	8.36%	10.01%	7.42%	7.03%	3.61%	1.32%	8.48%	6.99%	8.73%	8.57%	4.73%	7.06%	8.72%	8.40%	5.53%	4.83%	7.23%	8.05%	8.46%	7.06%	7.91%	8.40%	6.91%	9.62%	5.20%	5.46%	6.78%	6.54%	8.15%	4.05%	6.73%	9.01%	7.67%	6.80%	7.84%	5.80%	9.97%	5.91%	5.06%	7.01%	7.46%	4.79%	8.82%	7.04%	8.03%	6.70%	10.21%	8.11%	7.01%	7.66%	9.10%	5.86%	10.11%	8.23%	7.18%	7.82%	7.64%	3.89%	6.88%	7.24%	7.32%	6.32%	8.49%	6.91%	8.28%									
22	Прохоров Михаил Дмитриевич	12463	270	80	155	200	112	58	53	77	160	80	20	99	56	100	44	112	223	123	85	125	111	50	111	67	47	227	179	57	97	75	294	109	85	110	63	81	234	96	211	523	353	136	107	346	249	228	287	102	258	307	259	422	241	245	193	117	156	166	190	276	297	278	270	84	208	281	249	256	216	310	317									
		11.47%	16.71%	4.80%	14.71%	14.65%	9.86%	4.34%	4.92%	5.59%	7.06%	5.92%	1.39%	6.23%	4.20%	5.92%	3.88%	6.15%	16.24%	9.04%	4.36%	6.44%	5.58%	4.73%	6.98%	5.19%	4.28%	17.41%	16.47%	6.65%	5.16%	4.72%	16.09%	5.36%	4.15%	5.54%	4.71%	6.30%	13.58%	5.27%	19.98%	25.57%	19.62%	7.17%	4.68%	18.27%	14.82%	16.15%	17.99%	6.61%	17.37%	20.98%	19.09%	23.96%	14.73%	15.05%	14.70%	9.34%	14.63%	15.43%	13.25%	19.42%	17.77%	15.87%	16.50%	6.28%	14.90%	18.83%	18.23%	17.78%	16.51%	17.85%	18.22%									
23	Путин Владимир Владимирович	70717	893	1201	594	775	681	1079	885	1061	1741	872	1305	1262	1081	1330	905	1407	844	918	1585	1479	1615	801	1219	1014	847	724	589	665	1504	1257	1064	1632	1672	1627	1079	1042	959	1402	528	957	902	980	1781	983	993	707	832	1053	899	778	680	810	828	864	740	681	563	628	847	836	846	950	934	1035	763	793	704	754	682	894	882									
		65.08%	55.26%	72.13%	56.36%	56.78%	59.95%	80.70%	82.17%	76.99%	76.87%	64.54%	90.56%	79.37%	81.10%	78.74%	79.81%	77.31%	61.47%	67.50%	81.32%	76.20%	81.24%	75.85%	76.67%	78.48%	77.07%	55.52%	54.19%	77.60%	80.00%	79.06%	58.24%	80.31%	81.56%	81.88%	80.64%	81.09%	55.66%	76.99%	50.00%	46.80%	50.14%	51.63%	77.84%	51.90%	59.11%	50.07%	52.16%	68.20%	60.54%	53.18%	50.11%	45.99%	50.61%	53.07%	56.36%	54.35%	52.81%	58.36%	59.07%	58.83%	50.63%	54.22%	57.09%	77.35%	54.66%	53.15%	51.54%	52.36%	52.14%	51.47%	50.69%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
