Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Голышмановская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	89	2	14	2	0	0	0	0	2	0	9	15	0	2	0	13	8	2	1	0	0	1	0	8	0	3	2	0	0	5	0					
		0.47%	0.45%	2.32%	0.23%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	1.01%	1.45%	0.00%	0.24%	0.00%	1.52%	0.59%	0.41%	0.86%	0.00%	0.00%	0.16%	0.00%	0.84%	0.00%	0.41%	0.41%	0.00%	0.00%	0.85%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	17	0	0	2	0	0	0	0	0	0	3	5	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0					
		0.09%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.48%	0.00%	0.12%	0.00%	0.23%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.34%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	800	11	11	28	7	7	4	65	78	16	77	70	51	42	65	49	42	11	3	10	6	7	24	22	24	30	11	10	2	11	6					
		4.22%	2.50%	1.82%	3.27%	1.51%	2.93%	1.13%	7.60%	8.07%	1.49%	8.63%	6.78%	7.36%	5.01%	6.59%	5.72%	3.08%	2.24%	2.59%	6.29%	1.44%	1.12%	3.48%	2.31%	3.90%	4.14%	2.27%	8.33%	2.33%	1.87%	1.58%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	3	1	0	0	0	0	0	0	2	0	0	3	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.50%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.36%	0.20%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	0	0	0	0	1	0	0	0	0	1	0	9	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	1.07%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.17%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	566	12	25	16	4	1	7	29	9	2	56	92	0	30	23	99	62	6	5	2	2	7	9	8	7	10	16	10	3	13	1					
		2.99%	2.73%	4.14%	1.87%	0.86%	0.42%	1.98%	3.39%	0.93%	0.19%	6.28%	8.91%	0.00%	3.58%	2.33%	11.57%	4.55%	1.22%	4.31%	1.26%	0.48%	1.12%	1.31%	0.84%	1.14%	1.38%	3.31%	8.33%	3.49%	2.21%	0.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	282	1	6	7	2	1	3	8	0	19	33	36	26	8	3	24	25	6	2	0	4	18	10	13	1	8	2	4	0	10	2					
		1.49%	0.23%	0.99%	0.82%	0.43%	0.42%	0.85%	0.94%	0.00%	1.77%	3.70%	3.48%	3.75%	0.95%	0.30%	2.80%	1.83%	1.22%	1.72%	0.00%	0.96%	2.89%	1.45%	1.36%	0.16%	1.10%	0.41%	3.33%	0.00%	1.70%	0.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	27	1	0	2	0	0	1	0	0	0	3	3	0	3	0	6	3	2	0	0	0	0	1	0	1	0	0	0	0	1	0					
		0.14%	0.23%	0.00%	0.23%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.34%	0.29%	0.00%	0.36%	0.00%	0.70%	0.22%	0.41%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17038	410	541	791	450	230	338	753	871	1035	699	797	616	736	893	644	1206	455	104	147	402	588	640	902	583	669	450	95	81	542	370					
		89.89%	93.18%	89.57%	92.51%	97.19%	96.23%	95.48%	88.07%	90.17%	96.55%	78.36%	77.15%	88.89%	87.83%	90.57%	75.23%	88.48%	92.48%	89.66%	92.45%	96.63%	94.38%	92.89%	94.65%	94.64%	92.28%	92.98%	79.17%	94.19%	92.33%	97.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	0	1	1	0	0	0	0	2	0	4	8	0	1	0	10	5	3	0	0	0	0	1	0	0	2	0	1	0	2	0					
		0.22%	0.00%	0.17%	0.12%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.45%	0.77%	0.00%	0.12%	0.00%	1.17%	0.37%	0.61%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.28%	0.00%	0.83%	0.00%	0.34%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
