Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Советская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1152	77	70	119	110	38	17	9	26	6	23	32	63	11	17	38	10	7	23	30	8	3	17	16	46	10	11	17	25	15	29	20	24	24	24	33	13	34	39	18					
		11.34%	14.92%	12.64%	14.57%	17.60%	16.96%	9.88%	8.11%	12.09%	4.96%	8.24%	8.58%	14.69%	6.15%	12.98%	17.84%	8.47%	6.93%	8.52%	11.58%	6.30%	2.36%	4.08%	6.20%	13.53%	7.41%	5.88%	10.43%	13.74%	6.33%	14.15%	12.50%	10.21%	17.27%	10.76%	10.82%	5.53%	13.49%	12.54%	8.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1116	58	55	99	67	25	25	16	20	14	20	34	58	24	14	28	22	12	40	35	7	1	28	21	34	21	10	13	18	9	20	31	34	15	25	48	42	18	38	17					
		10.98%	11.24%	9.93%	12.12%	10.72%	11.16%	14.53%	14.41%	9.30%	11.57%	7.17%	9.12%	13.52%	13.41%	10.69%	13.15%	18.64%	11.88%	14.81%	13.51%	5.51%	0.79%	6.71%	8.14%	10.00%	15.56%	5.35%	7.98%	9.89%	3.80%	9.76%	19.38%	14.47%	10.79%	11.21%	15.74%	17.87%	7.14%	12.22%	7.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	79	11	6	9	8	0	1	1	2	0	2	3	4	1	2	2	0	0	2	2	0	0	0	0	4	2	3	0	0	2	0	1	0	1	1	1	2	1	4	1					
		0.78%	2.13%	1.08%	1.10%	1.28%	0.00%	0.58%	0.90%	0.93%	0.00%	0.72%	0.80%	0.93%	0.56%	1.53%	0.94%	0.00%	0.00%	0.74%	0.77%	0.00%	0.00%	0.00%	0.00%	1.18%	1.48%	1.60%	0.00%	0.00%	0.84%	0.00%	0.63%	0.00%	0.72%	0.45%	0.33%	0.85%	0.40%	1.29%	0.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1936	122	152	229	149	23	20	23	30	12	55	93	103	34	14	57	15	16	37	35	15	17	82	64	70	15	13	31	38	12	18	35	32	31	27	70	39	31	55	22					
		19.05%	23.64%	27.44%	28.03%	23.84%	10.27%	11.63%	20.72%	13.95%	9.92%	19.71%	24.93%	24.01%	18.99%	10.69%	26.76%	12.71%	15.84%	13.70%	13.51%	11.81%	13.39%	19.66%	24.81%	20.59%	11.11%	6.95%	19.02%	20.88%	5.06%	8.78%	21.88%	13.62%	22.30%	12.11%	22.95%	16.60%	12.30%	17.68%	10.19%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	77	7	13	12	7	0	0	1	1	0	0	0	1	0	1	1	0	1	0	4	0	0	1	0	1	2	0	1	0	2	1	0	0	0	2	2	4	3	7	2					
		0.76%	1.36%	2.35%	1.47%	1.12%	0.00%	0.00%	0.90%	0.47%	0.00%	0.00%	0.00%	0.23%	0.00%	0.76%	0.47%	0.00%	0.99%	0.00%	1.54%	0.00%	0.00%	0.24%	0.00%	0.29%	1.48%	0.00%	0.61%	0.00%	0.84%	0.49%	0.00%	0.00%	0.00%	0.90%	0.66%	1.70%	1.19%	2.25%	0.93%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5649	236	247	337	272	133	109	59	129	89	175	208	196	104	75	86	71	62	165	152	96	98	285	154	175	82	150	95	101	195	134	73	139	65	143	149	127	164	163	156					
		55.59%	45.74%	44.58%	41.25%	43.52%	59.38%	63.37%	53.15%	60.00%	73.55%	62.72%	55.76%	45.69%	58.10%	57.25%	40.38%	60.17%	61.39%	61.11%	58.69%	75.59%	77.17%	68.35%	59.69%	51.47%	60.74%	80.21%	58.28%	55.49%	82.28%	65.37%	45.63%	59.15%	46.76%	64.13%	48.85%	54.04%	65.08%	52.41%	72.22%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	1	2	1	0	2	0	0	1	0	1	1	2	1	0	1	0	0	0	0	0	0	2	2	0	2	0	0	0	1	1	0	4	0	1	0	2	1	1	0					
		0.30%	0.19%	0.36%	0.12%	0.00%	0.89%	0.00%	0.00%	0.47%	0.00%	0.36%	0.27%	0.47%	0.56%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.78%	0.00%	1.48%	0.00%	0.00%	0.00%	0.42%	0.49%	0.00%	1.70%	0.00%	0.45%	0.00%	0.85%	0.40%	0.32%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
