Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Мантуровская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759					
		2.30%	2.97%	1.12%	1.74%	1.44%	7.00%	2.41%	0.70%	0.00%	1.19%	4.09%	3.64%	6.51%	2.17%	2.06%	3.11%	2.46%	3.86%	2.80%	2.05%	2.92%	3.55%	0.00%	1.89%	2.84%	1.09%	0.41%					
20	. Миронов Сергей Михайлович	73	3	3	2	3	1	0	1	1	0	2	2	3	12	2	3	2	3	4	1	3	5	3	7	5	0	2					
		0.79%	1.12%	1.12%	0.58%	1.08%	1.00%	0.00%	0.35%	1.32%	0.00%	0.91%	1.21%	0.89%	0.90%	0.69%	0.93%	0.45%	1.16%	1.02%	0.68%	1.25%	1.61%	2.08%	0.60%	1.18%	0.00%	0.41%					
21	. Путин Владимир Владимирович	5569	197	137	179	207	69	49	127	33	388	117	79	179	793	188	219	315	170	267	113	134	192	75	641	266	171	264					
		60.21%	73.23%	50.93%	52.03%	74.46%	69.00%	59.04%	44.25%	43.42%	66.10%	53.18%	47.88%	52.96%	59.45%	64.60%	68.01%	70.47%	65.64%	67.94%	77.40%	55.83%	61.94%	52.08%	55.16%	63.03%	62.18%	54.10%					
22	. Хакамада Ирина Муцуовна	133	2	5	8	3	2	1	2	1	3	4	4	6	29	2	7	4	4	2	2	4	5	1	18	4	5	5					
		1.44%	0.74%	1.86%	2.33%	1.08%	2.00%	1.20%	0.70%	1.32%	0.51%	1.82%	2.42%	1.78%	2.17%	0.69%	2.17%	0.89%	1.54%	0.51%	1.37%	1.67%	1.61%	0.69%	1.55%	0.95%	1.82%	1.02%					
23	. Харитонов Николай Михайлович	2847	45	117	135	48	14	28	143	41	181	77	65	118	364	80	74	102	65	86	19	82	89	53	416	126	91	188					
		30.78%	16.73%	43.49%	39.24%	17.27%	14.00%	33.73%	49.83%	53.95%	30.83%	35.00%	39.39%	34.91%	27.29%	27.49%	22.98%	22.82%	25.10%	21.88%	13.01%	34.17%	28.71%	36.81%	35.80%	29.86%	33.09%	38.52%					
																																	
24	Против всех	135	4	2	5	1	0	0	3	0	2	2	4	4	37	4	3	3	3	5	0	8	1	5	21	4	3	11					
		1.46%	1.49%	0.74%	1.45%	0.36%	0.00%	0.00%	1.05%	0.00%	0.34%	0.91%	2.42%	1.18%	2.77%	1.37%	0.93%	0.67%	1.16%	1.27%	0.00%	3.33%	0.32%	3.47%	1.81%	0.95%	1.09%	2.25%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
