Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Баргузинская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36					
		0.34%	0.40%	0.43%	0.32%	0.0%	0.0%	0.57%	0.57%	1.04%	0.41%	0.0%	0.0%	0.0%	1.09%	0.75%	0.0%	1.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.45%	0.0%	0.15%	0.40%	0.46%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	54	4	3	1	2	0	0	0	0	3	0	0	0	1	0	0	2	0	0	3	1	0	1	0	2	0	4	1	26	0	0	0	0	0	0	0	0					
		0.50%	0.54%	0.32%	0.32%	0.65%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	1.62%	0.0%	0.0%	0.71%	0.79%	0.0%	0.24%	0.0%	0.81%	0.0%	0.91%	0.56%	4.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	2	0	1	1	2	0	1	0	0					
		0.13%	0.0%	0.0%	0.32%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.23%	0.0%	0.0%	0.0%	0.55%	0.40%	0.0%	0.0%	0.0%	0.30%	0.0%	0.46%	1.17%	0.61%	0.0%	0.69%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	445	41	47	14	14	1	21	40	24	19	21	10	0	6	1	3	8	10	7	23	2	3	11	10	6	6	11	4	13	27	9	4	10	6	0	8	5					
		4.14%	5.58%	5.11%	4.53%	4.57%	0.78%	4.01%	5.73%	4.19%	3.94%	4.39%	7.51%	0.0%	3.27%	0.75%	2.09%	6.50%	4.0%	6.30%	5.50%	1.58%	3.06%	2.69%	5.58%	2.44%	3.35%	2.52%	2.24%	2.00%	5.44%	4.14%	4.70%	3.09%	5.60%	0.0%	8.88%	5.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	63	3	3	1	1	3	4	6	2	3	4	0	0	0	0	0	1	1	1	8	0	1	2	1	0	0	0	3	3	5	3	0	1	1	1	0	1					
		0.58%	0.40%	0.32%	0.32%	0.32%	2.36%	0.76%	0.86%	0.34%	0.62%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.4%	0.90%	1.91%	0.0%	1.02%	0.49%	0.55%	0.0%	0.0%	0.0%	1.68%	0.46%	1.00%	1.38%	0.0%	0.30%	0.93%	0.69%	0.0%	1.11%					
35	"18. ""ЛДПР"""	907	60	80	33	32	11	73	73	62	44	58	16	4	15	16	11	14	21	3	52	7	6	31	13	23	9	36	19	16	21	14	8	15	5	2	3	1					
		8.44%	8.17%	8.70%	10.67%	10.45%	8.66%	13.95%	10.47%	10.83%	9.12%	12.13%	12.03%	8.69%	8.19%	12.12%	7.69%	11.38%	8.4%	2.70%	12.44%	5.55%	6.12%	7.59%	7.26%	9.38%	5.02%	8.25%	10.67%	2.46%	4.23%	6.45%	9.41%	4.64%	4.67%	1.39%	3.33%	1.11%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	393	37	49	14	18	0	19	17	6	15	8	2	0	1	11	10	11	6	5	19	2	4	8	1	9	1	9	3	13	25	18	6	18	4	0	12	12					
		3.66%	5.04%	5.33%	4.53%	5.88%	0.0%	3.63%	2.43%	1.04%	3.11%	1.67%	1.50%	0.0%	0.54%	8.33%	6.99%	8.94%	2.4%	4.50%	4.54%	1.58%	4.08%	1.96%	0.55%	3.67%	0.55%	2.06%	1.68%	2.00%	5.04%	8.29%	7.05%	5.57%	3.73%	0.0%	13.33%	13.33%					
37	"20. ""Политическая партия ""Единая Россия"""	4492	250	301	126	133	63	230	307	270	236	226	73	27	93	62	49	47	123	46	174	72	48	231	94	113	90	214	70	244	157	58	19	124	42	28	18	34					
		41.84%	34.05%	32.75%	40.77%	43.46%	49.60%	43.97%	44.04%	47.20%	48.96%	47.28%	54.88%	58.69%	50.81%	46.96%	34.26%	38.21%	49.2%	41.44%	41.62%	57.14%	48.97%	56.61%	52.51%	46.12%	50.27%	49.08%	39.32%	37.59%	31.65%	26.72%	22.35%	38.39%	39.25%	19.58%	20.0%	37.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	2	0	0	0	5	0	3	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	3	0	1	0	0	2	0	0	0	0					
		0.21%	0.13%	0.21%	0.0%	0.0%	0.0%	0.95%	0.0%	0.52%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	1.02%	0.0%	0.55%	0.0%	1.11%	0.0%	1.68%	0.0%	0.20%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	3	3	0	1	0	1	1	3	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0					
		0.18%	0.40%	0.32%	0.0%	0.32%	0.0%	0.19%	0.14%	0.52%	0.20%	0.0%	0.75%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.20%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1313	122	170	48	28	27	59	94	79	62	53	3	3	36	10	39	23	30	16	37	11	7	34	21	14	7	62	13	53	63	15	5	38	7	13	4	7					
		12.23%	16.62%	18.49%	15.53%	9.15%	21.25%	11.28%	13.48%	13.81%	12.86%	11.08%	2.25%	6.52%	19.67%	7.57%	27.27%	18.69%	12.0%	14.41%	8.85%	8.73%	7.14%	8.33%	11.73%	5.71%	3.91%	14.22%	7.30%	8.16%	12.70%	6.91%	5.88%	11.76%	6.54%	9.09%	4.44%	7.77%					
																																											
41	Против всех	280	19	32	9	15	3	13	17	7	6	19	5	9	7	1	6	2	9	4	12	3	3	6	2	5	0	11	3	9	16	8	8	4	2	2	1	2					
		2.60%	2.58%	3.48%	2.91%	4.90%	2.36%	2.48%	2.43%	1.22%	1.24%	3.97%	3.75%	19.56%	3.82%	0.75%	4.19%	1.62%	3.6%	3.60%	2.87%	2.38%	3.06%	1.47%	1.11%	2.04%	0.0%	2.52%	1.68%	1.38%	3.22%	3.68%	9.41%	1.23%	1.86%	1.39%	1.11%	2.22%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
