Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Пролетарская районная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	192	15	4	30	16	26	15	9	7	5	1	9	1	3	10	4	6	5	3	1	4	5	2	6	5					
14	Число погашенных неиспользованных открепительных удостоверений	27	11	0	5	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	0	4	4	7	3	2	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	190	8	11	14	15	6	17	24	2	13	3	3	1	1	4	0	5	10	3	5	17	6	1	12	9					
		0.91%	0.99%	0.63%	0.87%	1.18%	0.43%	0.96%	1.83%	0.13%	1.57%	0.81%	0.23%	0.64%	0.73%	0.36%	0.00%	1.55%	1.40%	0.72%	2.44%	1.90%	1.32%	0.34%	1.11%	1.02%					
19	2.Всероссийская политическая партия «Гражданская Сила»	57	3	8	7	4	7	9	7	2	0	0	0	0	0	1	0	0	1	1	1	0	2	0	4	0					
		0.27%	0.37%	0.46%	0.43%	0.32%	0.50%	0.51%	0.53%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.14%	0.24%	0.49%	0.00%	0.44%	0.00%	0.37%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	1	1	1	0	0	0	2	2	0	0	0	2	0	0	1	0	0	0	1	0	0	0					
		0.05%	0.00%	0.00%	0.06%	0.08%	0.07%	0.00%	0.00%	0.00%	0.24%	0.54%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	724	15	63	44	37	42	66	137	109	15	7	46	3	4	38	7	11	3	10	4	15	18	8	11	11					
		3.48%	1.86%	3.64%	2.72%	2.92%	2.99%	3.75%	10.44%	6.93%	1.81%	1.89%	3.59%	1.92%	2.92%	3.40%	4.24%	3.41%	0.42%	2.39%	1.95%	1.68%	3.96%	2.75%	1.02%	1.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	0	0	1	1	2	0	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0					
		0.05%	0.00%	0.00%	0.00%	0.08%	0.07%	0.11%	0.00%	0.13%	0.12%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.14%	0.24%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	2	0	1	1	1	3	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0					
		0.07%	0.25%	0.00%	0.06%	0.08%	0.07%	0.17%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.22%	0.00%	0.00%	0.09%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	337	23	24	20	13	34	16	37	9	17	9	5	2	1	26	5	15	4	10	5	15	11	6	14	16					
		1.62%	2.85%	1.38%	1.24%	1.03%	2.42%	0.91%	2.82%	0.57%	2.06%	2.43%	0.39%	1.28%	0.73%	2.32%	3.03%	4.64%	0.56%	2.39%	2.44%	1.68%	2.42%	2.06%	1.29%	1.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	200	9	12	14	21	10	18	35	11	10	4	4	1	0	17	4	0	2	5	2	8	5	3	5	0					
		0.96%	1.11%	0.69%	0.87%	1.66%	0.71%	1.02%	2.67%	0.70%	1.21%	1.08%	0.31%	0.64%	0.00%	1.52%	2.42%	0.00%	0.28%	1.20%	0.98%	0.90%	1.10%	1.03%	0.46%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	2	4	5	6	8	5	5	0	3	1	0	0	0	0	0	0	3	3	0	1	1	3	6	1					
		0.27%	0.25%	0.23%	0.31%	0.47%	0.57%	0.28%	0.38%	0.00%	0.36%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.72%	0.00%	0.11%	0.22%	1.03%	0.55%	0.11%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19043	741	1604	1488	1163	1276	1610	1054	1426	759	339	1220	148	127	1023	149	292	687	379	187	831	407	265	1022	846					
		91.57%	91.71%	92.56%	92.14%	91.79%	90.82%	91.37%	80.34%	90.60%	91.78%	91.62%	95.24%	94.87%	92.70%	91.42%	90.30%	90.40%	96.22%	90.67%	91.22%	93.06%	89.65%	91.07%	94.37%	95.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	53	0	4	7	3	9	4	6	0	2	2	0	0	0	0	0	0	2	3	1	3	2	0	3	2					
		0.25%	0.00%	0.23%	0.43%	0.24%	0.64%	0.23%	0.46%	0.00%	0.24%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.72%	0.49%	0.34%	0.44%	0.00%	0.28%	0.23%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
