Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Интинская городская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93					
		2.45%	1.40%	0.0%	5.59%	0.52%	0.44%	1.14%	1.55%	1.19%	3.80%	3.51%	3.15%	2.97%	2.49%	2.80%	3.21%	2.62%	2.79%	2.83%	3.19%	2.45%	1.44%	2.11%	2.53%	1.32%	1.24%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1921	42	2	5	4	36	73	84	91	80	161	169	108	120	119	72	91	82	64	52	111	74	163	60	42	16					
		11.19%	8.41%	2.17%	3.10%	2.08%	7.92%	10.48%	11.89%	12.08%	13.24%	11.54%	11.60%	13.38%	14.25%	14.49%	9.63%	11.95%	12.04%	8.24%	7.22%	15.14%	9.71%	11.88%	10.13%	13.90%	6.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	1	0	0	0	1	2	3	5	2	4	1	4	0	0	2	0	1	2	2	1	1	6	0	0	0					
		0.22%	0.20%	0.0%	0.0%	0.0%	0.22%	0.28%	0.42%	0.66%	0.33%	0.28%	0.06%	0.49%	0.0%	0.0%	0.26%	0.0%	0.14%	0.25%	0.27%	0.13%	0.13%	0.43%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2582	97	6	9	19	76	129	117	115	105	206	212	131	120	109	106	129	88	114	106	102	118	179	112	49	28					
		15.04%	19.43%	6.52%	5.59%	9.89%	16.74%	18.53%	16.57%	15.27%	17.38%	14.76%	14.56%	16.23%	14.25%	13.27%	14.19%	16.95%	12.92%	14.69%	14.72%	13.91%	15.48%	13.04%	18.91%	16.22%	11.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	314	8	2	2	1	5	13	15	13	11	23	21	12	18	19	13	20	14	19	18	18	14	15	7	9	4					
		1.82%	1.60%	2.17%	1.24%	0.52%	1.10%	1.86%	2.12%	1.72%	1.82%	1.64%	1.44%	1.48%	2.13%	2.31%	1.74%	2.62%	2.05%	2.44%	2.5%	2.45%	1.83%	1.09%	1.18%	2.98%	1.65%					
37	"20. ""Политическая партия ""Единая Россия"""	5057	122	45	79	98	200	222	194	211	161	417	398	200	251	240	208	206	187	241	196	203	239	392	162	101	84					
		29.46%	24.44%	48.91%	49.06%	51.04%	44.05%	31.89%	27.47%	28.02%	26.65%	29.89%	27.33%	24.78%	29.80%	29.23%	27.84%	27.06%	27.45%	31.05%	27.22%	27.69%	31.36%	28.57%	27.36%	33.44%	34.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	1	0	2	1	2	1	1	2	3	0	2	1	3	0	0	1	0	1	1	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.52%	0.0%	0.28%	0.14%	0.26%	0.16%	0.07%	0.13%	0.37%	0.0%	0.24%	0.13%	0.39%	0.0%	0.0%	0.13%	0.0%	0.13%	0.07%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	55	1	0	3	1	12	1	0	1	3	2	3	2	10	2	2	1	0	3	2	1	2	3	0	0	0					
		0.32%	0.20%	0.0%	1.86%	0.52%	2.64%	0.14%	0.0%	0.13%	0.49%	0.14%	0.20%	0.24%	1.18%	0.24%	0.26%	0.13%	0.0%	0.38%	0.27%	0.13%	0.26%	0.21%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1470	50	7	13	8	17	55	67	73	40	96	126	76	78	67	74	69	66	69	81	62	56	136	52	23	9					
		8.56%	10.02%	7.60%	8.07%	4.16%	3.74%	7.90%	9.49%	9.69%	6.62%	6.88%	8.65%	9.41%	9.26%	8.16%	9.90%	9.06%	9.69%	8.89%	11.25%	8.45%	7.34%	9.91%	8.78%	7.61%	3.73%					
																																
41	Против всех	1487	46	11	13	3	9	44	73	66	47	155	165	68	65	56	80	61	72	54	64	57	77	114	47	20	20					
		8.66%	9.21%	11.95%	8.07%	1.56%	1.98%	6.32%	10.33%	8.76%	7.78%	11.11%	11.33%	8.42%	7.71%	6.82%	10.70%	8.01%	10.57%	6.95%	8.88%	7.77%	10.10%	8.30%	7.93%	6.62%	8.29%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
