7	Число избирательных бюллетеней в переносных ящиках для голосования	3747	96	43	33	26	49	19	24	51	11	36	46	21	26	28	68	31	44	62	58	28	45	170	198	98	35	39	102	58	19	73	43	36	35	49	94	50	65	32	34	64	25	14	46	28	174	30	38	38	56	30	45	44	107	13	45	51	41	52	39	34	70	50	49	45	144	10	5	13	0	52	168	0	0	52	0									
8	Число бюллетеней в стационарных ящиках для голосования	77328	555	927	883	970	1413	408	1102	1112	560	1461	1898	1532	1386	1361	1316	1476	1417	1474	1308	1208	1065	1649	1290	1391	1143	1099	1006	1252	798	1271	944	963	1828	1545	1454	1334	1403	1222	1194	901	999	814	1553	1546	1167	818	917	1218	1647	708	970	1384	1497	823	558	833	1063	1097	1304	1170	869	774	1012	1382	900	48	79	58	163	201	765	110	192	93	77									
9	Число недействительных избирательных бюллетеней	936	5	14	15	15	19	3	12	9	11	15	27	24	21	12	12	16	15	14	12	16	10	27	11	19	16	14	17	7	11	17	11	11	22	22	21	13	10	11	19	13	11	9	22	13	13	5	15	17	22	15	6	23	20	9	2	10	17	9	18	13	8	6	7	20	12	0	0	0	3	5	15	0	2	0	0									
10	Число действительных избирательных бюллетеней	80139	646	956	901	981	1443	424	1114	1154	560	1482	1917	1529	1391	1377	1372	1491	1446	1522	1354	1220	1100	1792	1477	1470	1162	1124	1091	1303	806	1327	976	988	1841	1572	1527	1371	1458	1243	1209	952	1013	819	1577	1561	1328	843	940	1239	1681	723	1009	1405	1584	827	601	874	1087	1140	1325	1191	931	818	1054	1407	1032	58	84	71	160	248	918	110	190	145	77									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																						
13	Бабурин Сергей Николаевич	695	6	5	6	9	13	1	10	10	6	12	19	15	13	15	15	18	25	17	9	10	8	11	11	21	13	10	11	5	12	12	8	16	15	10	12	4	12	7	14	11	6	1	9	6	5	6	3	9	21	14	4	15	14	2	5	6	9	15	16	12	5	17	6	16	7	1	0	1	0	0	5	0	0	2	0									
		0.86%	0.92%	0.52%	0.66%	0.90%	0.89%	0.23%	0.89%	0.86%	1.05%	0.80%	0.98%	0.97%	0.92%	1.08%	1.08%	1.19%	1.71%	1.11%	0.66%	0.81%	0.72%	0.60%	0.74%	1.41%	1.10%	0.88%	0.99%	0.38%	1.47%	0.89%	0.81%	1.60%	0.81%	0.63%	0.78%	0.29%	0.82%	0.56%	1.14%	1.14%	0.59%	0.12%	0.56%	0.38%	0.37%	0.71%	0.31%	0.72%	1.23%	1.90%	0.39%	1.05%	0.87%	0.24%	0.83%	0.68%	0.82%	1.31%	1.19%	0.99%	0.53%	2.06%	0.57%	1.12%	0.67%	1.72%	0.00%	1.41%	0.00%	0.00%	0.54%	0.00%	0.00%	1.38%	0.00%									
14	Грудинин Павел Николаевич	7080	53	88	84	96	162	36	123	95	40	162	191	144	151	146	137	126	141	145	92	120	91	172	123	134	115	96	111	103	66	88	82	72	157	150	137	122	127	137	107	70	94	76	140	140	102	64	64	90	125	66	67	104	134	83	54	62	88	84	130	109	64	82	110	123	83	5	8	0	9	19	78	5	10	10	6									
		8.73%	8.14%	9.07%	9.17%	9.64%	11.08%	8.43%	10.92%	8.17%	7.01%	10.82%	9.83%	9.27%	10.69%	10.51%	9.90%	8.36%	9.65%	9.44%	6.73%	9.71%	8.20%	9.46%	8.27%	8.99%	9.76%	8.44%	10.02%	7.86%	8.08%	6.55%	8.31%	7.21%	8.43%	9.41%	8.85%	8.82%	8.65%	10.93%	8.71%	7.25%	9.18%	9.18%	8.76%	8.89%	7.61%	7.55%	6.70%	7.17%	7.34%	8.94%	6.60%	7.28%	8.35%	9.93%	8.96%	7.01%	7.97%	7.31%	9.68%	9.05%	6.82%	9.95%	10.37%	8.62%	7.95%	8.62%	9.52%	0.00%	5.52%	7.51%	8.36%	4.55%	5.21%	6.90%	7.79%									
15	Жириновский Владимир Вольфович	5060	46	75	63	56	107	32	66	84	43	74	101	91	68	95	76	108	80	80	90	76	64	83	78	93	83	70	72	75	41	86	72	47	102	94	93	85	97	76	88	63	41	62	112	118	87	58	52	70	90	38	66	100	112	44	39	72	89	88	78	81	59	48	76	87	88	6	7	1	10	10	48	12	17	17	4									
		6.24%	7.07%	7.73%	6.88%	5.62%	7.32%	7.49%	5.86%	7.22%	7.53%	4.94%	5.20%	5.86%	4.82%	6.84%	5.49%	7.17%	5.48%	5.21%	6.59%	6.15%	5.77%	4.56%	5.24%	6.25%	7.05%	6.15%	6.50%	5.73%	5.02%	6.40%	7.29%	4.70%	5.48%	5.90%	6.01%	6.14%	6.61%	6.06%	7.17%	6.53%	4.00%	7.49%	7.00%	7.50%	6.49%	6.84%	5.45%	5.57%	5.28%	5.15%	6.50%	7.00%	6.98%	5.26%	6.47%	8.14%	8.06%	7.66%	5.81%	6.73%	6.28%	5.83%	7.16%	6.10%	8.43%	10.34%	8.33%	1.41%	6.13%	3.95%	5.14%	10.91%	8.85%	11.72%	5.19%									
16	Путин Владимир Владимирович	63140	528	745	698	759	1084	334	876	910	446	1144	1504	1195	1057	1047	1066	1135	1112	1181	1053	936	875	1415	1189	1130	884	897	844	1071	648	1069	770	807	1463	1244	1221	1086	1156	956	950	760	804	629	1253	1226	1080	674	787	986	1354	566	814	1126	1259	659	481	689	868	904	1047	912	757	629	808	1102	803	45	66	69	131	205	740	88	159	113	62									
		77.88%	81.11%	76.80%	76.20%	76.20%	74.15%	78.22%	77.80%	78.25%	78.11%	76.42%	77.37%	76.95%	74.86%	75.38%	77.02%	75.32%	76.11%	76.89%	77.09%	75.73%	78.83%	77.79%	79.91%	75.89%	75.04%	78.82%	76.17%	81.76%	79.31%	79.54%	78.01%	80.78%	78.53%	78.04%	78.88%	78.47%	78.75%	76.24%	77.36%	78.76%	78.52%	75.97%	78.36%	77.89%	80.54%	79.48%	82.41%	78.50%	79.51%	76.69%	80.20%	78.85%	78.49%	78.83%	79.77%	77.94%	78.62%	78.68%	77.96%	75.75%	80.62%	76.33%	76.15%	77.22%	76.92%	77.59%	78.57%	97.18%	80.37%	81.03%	79.31%	80.00%	82.81%	77.93%	80.52%									
17	Собчак Ксения Анатольевна	1685	7	20	19	23	31	9	15	18	9	44	45	40	34	33	29	46	47	32	41	33	26	43	32	34	24	18	15	14	14	30	18	23	37	27	27	26	29	25	24	23	29	24	24	18	14	21	8	32	38	13	32	29	28	21	8	19	15	17	24	29	20	19	28	28	24	0	2	0	4	7	19	1	3	2	1									
		2.08%	1.08%	2.06%	2.07%	2.31%	2.12%	2.11%	1.33%	1.55%	1.58%	2.94%	2.31%	2.58%	2.41%	2.38%	2.10%	3.05%	3.22%	2.08%	3.00%	2.67%	2.34%	2.36%	2.15%	2.28%	2.04%	1.58%	1.35%	1.07%	1.71%	2.23%	1.82%	2.30%	1.99%	1.69%	1.74%	1.88%	1.98%	1.99%	1.95%	2.38%	2.83%	2.90%	1.50%	1.14%	1.04%	2.48%	0.84%	2.55%	2.23%	1.76%	3.15%	2.03%	1.75%	2.51%	1.33%	2.15%	1.36%	1.48%	1.79%	2.41%	2.13%	2.31%	2.64%	1.96%	2.30%	0.00%	2.38%	0.00%	2.45%	2.77%	2.04%	0.91%	1.56%	1.38%	1.30%									
18	Сурайкин Максим Александрович	529	2	9	10	13	10	5	5	7	2	11	9	6	15	9	11	9	6	13	15	11	3	11	5	12	8	5	2	11	8	10	3	4	14	8	9	13	5	6	4	9	7	7	7	7	11	7	5	14	8	3	7	13	9	2	6	6	5	9	7	11	5	4	4	16	8	0	0	0	3	0	5	2	1	1	1									
		0.65%	0.31%	0.93%	1.09%	1.31%	0.68%	1.17%	0.44%	0.60%	0.35%	0.73%	0.46%	0.39%	1.06%	0.65%	0.79%	0.60%	0.41%	0.85%	1.10%	0.89%	0.27%	0.60%	0.34%	0.81%	0.68%	0.44%	0.18%	0.84%	0.98%	0.74%	0.30%	0.40%	0.75%	0.50%	0.58%	0.94%	0.34%	0.48%	0.33%	0.93%	0.68%	0.85%	0.44%	0.44%	0.82%	0.83%	0.52%	1.11%	0.47%	0.41%	0.69%	0.91%	0.56%	0.24%	0.99%	0.68%	0.45%	0.78%	0.52%	0.91%	0.53%	0.49%	0.38%	1.12%	0.77%	0.00%	0.00%	0.00%	1.84%	0.00%	0.54%	1.82%	0.52%	0.69%	1.30%									
19	Титов Борис Юрьевич	748	1	6	5	10	22	3	6	9	7	19	15	14	20	8	14	18	16	21	12	12	13	16	17	15	11	19	14	11	5	9	4	5	13	11	7	20	6	13	9	9	12	6	12	16	13	6	7	20	20	8	8	7	12	9	4	8	8	11	10	21	10	11	6	12	10	0	0	0	1	3	10	1	0	0	1									
		0.92%	0.15%	0.62%	0.55%	1.00%	1.50%	0.70%	0.53%	0.77%	1.23%	1.27%	0.77%	0.90%	1.42%	0.58%	1.01%	1.19%	1.10%	1.37%	0.88%	0.97%	1.17%	0.88%	1.14%	1.01%	0.93%	1.67%	1.26%	0.84%	0.61%	0.67%	0.41%	0.50%	0.70%	0.69%	0.45%	1.45%	0.41%	1.04%	0.73%	0.93%	1.17%	0.72%	0.75%	1.02%	0.97%	0.71%	0.73%	1.59%	1.17%	1.08%	0.79%	0.49%	0.75%	1.08%	0.66%	0.90%	0.72%	0.96%	0.74%	1.74%	1.06%	1.33%	0.57%	0.84%	0.96%	0.00%	0.00%	0.00%	0.61%	1.19%	1.07%	0.91%	0.00%	0.00%	1.30%									
20	Явлинский Григорий Алексеевич	1202	3	8	16	15	14	4	13	21	7	16	33	24	33	24	24	31	19	33	42	22	20	41	22	31	24	9	22	13	12	23	19	14	40	28	21	15	26	23	13	7	20	14	20	30	16	7	14	18	25	15	11	11	16	7	4	12	5	12	13	16	11	8	16	23	9	1	1	0	2	4	13	1	0	0	2									
		1.48%	0.46%	0.82%	1.75%	1.51%	0.96%	0.94%	1.15%	1.81%	1.23%	1.07%	1.70%	1.55%	2.34%	1.73%	1.73%	2.06%	1.30%	2.15%	3.07%	1.78%	1.80%	2.25%	1.48%	2.08%	2.04%	0.79%	1.99%	0.99%	1.47%	1.71%	1.93%	1.40%	2.15%	1.76%	1.36%	1.08%	1.77%	1.83%	1.06%	0.73%	1.95%	1.69%	1.25%	1.91%	1.19%	0.83%	1.47%	1.43%	1.47%	2.03%	1.08%	0.77%	0.99%	0.84%	0.66%	1.36%	0.45%	1.04%	0.97%	1.33%	1.17%	0.97%	1.51%	1.61%	0.86%	1.72%	1.19%	0.00%	1.23%	1.58%	1.39%	0.91%	0.00%	0.00%	2.60%									
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
