7	Число избирательных бюллетеней в переносных ящиках для голосования	5714	22	0	3	2	0	84	255	0	0	86	63	177	272	125	144	18	78	43	11	107	29	14	32	20	71	42	84	62	63	31	27	56	61	158	82	125	136	128	31	45	225	223	63	42	59	75	36	57	90	146	18	11	56	41	284	67	44	69	41	106	42	128	112	154	136	28	26	105	98	39	37	54	26	49	140									
8	Число бюллетеней в стационарных ящиках для голосования	78727	70	129	47	117	151	272	782	149	164	157	570	898	910	1055	1371	400	1281	1060	557	1731	2366	1811	1237	1606	1360	1543	1344	1634	1262	1260	983	2119	1742	1600	964	1264	1146	1365	933	1695	1088	1015	1749	1329	1756	1264	1323	1200	1096	753	931	704	1092	1271	923	846	969	1224	1363	718	838	1391	1266	618	390	735	940	1016	1233	1137	1041	860	1140	1710	693									
9	Число недействительных избирательных бюллетеней	1055	0	2	0	3	2	3	10	2	1	3	2	9	16	9	11	10	15	14	8	19	19	11	13	36	90	15	25	17	18	23	5	45	25	14	10	13	11	12	10	19	14	11	22	12	25	24	14	16	14	13	11	11	13	17	20	15	9	11	11	10	13	11	17	6	8	15	12	18	16	22	5	8	11	17	13									
10	Число действительных избирательных бюллетеней	83386	92	127	50	116	149	353	1027	147	163	240	631	1066	1166	1171	1504	408	1344	1089	560	1819	2376	1814	1256	1590	1341	1570	1403	1679	1307	1268	1005	2130	1778	1744	1036	1376	1271	1481	954	1721	1299	1227	1790	1359	1790	1315	1345	1241	1172	886	938	704	1135	1295	1187	898	1004	1282	1393	814	867	1508	1361	766	518	748	954	1103	1315	1154	1073	906	1155	1742	820									
11	Число полученных открепительных  удостоверений	3710	0	0	0	0	0	0	0	0	0	0	20	57	45	60	87	10	55	50	33	64	80	60	85	61	78	90	83	65	75	35	38	93	80	70	70	72	90	80	60	105	47	40	60	68	50	64	45	45	90	70	60	30	58	62	30	35	41	40	65	37	30	60	75	30	25	50	45	60	60	60	53	40	47	62	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3683	0	0	0	0	0	0	0	0	0	0	18	56	45	60	87	10	55	50	33	64	80	60	85	61	78	90	83	65	75	35	38	93	80	70	59	72	90	80	60	105	47	40	60	68	50	64	45	45	90	70	60	30	58	62	30	35	41	40	65	37	26	60	75	29	25	50	45	60	55	57	53	40	47	62	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2484	6	25	34	12	51	21	360	52	8	114	19	27	34	41	26	23	54	30	36	47	14	22	31	19	19	21	49	39	21	13	18	17	24	48	14	27	26	34	18	21	8	16	44	40	17	65	14	12	30	17	12	21	34	38	13	61	36	25	17	16	23	28	43	47	19	39	25	26	12	20	19	50	10	33	39									
14	Число неиспользованных открепительных удостоверений	27	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	5	3	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	546	0	0	0	0	0	0	0	0	0	0	1	16	7	9	5	0	4	8	8	11	6	24	13	14	7	16	6	10	6	7	4	10	6	17	17	9	9	10	1	9	12	4	10	6	16	10	9	11	14	7	6	7	6	14	10	6	3	8	18	1	19	3	8	6	2	4	7	8	8	2	7	4	10	8	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																						
19	Жириновский Владимир Вольфович	5559	5	7	1	1	12	19	72	14	12	17	48	85	59	58	66	41	113	104	46	96	100	100	88	101	40	140	86	74	95	76	98	101	96	85	84	96	77	111	43	118	60	75	111	94	94	87	94	109	99	52	53	49	124	89	70	57	71	94	113	53	63	100	103	40	50	89	104	95	88	85	76	67	81	90	95									
		6.58%	5.43%	5.43%	2.00%	0.84%	7.95%	5.34%	6.94%	9.40%	7.32%	6.99%	7.58%	7.91%	4.99%	4.92%	4.36%	9.81%	8.31%	9.43%	8.10%	5.22%	4.18%	5.48%	6.93%	6.21%	2.80%	8.83%	6.02%	4.36%	7.17%	5.89%	9.70%	4.64%	5.32%	4.84%	8.03%	6.91%	6.01%	7.43%	4.46%	6.78%	4.57%	6.06%	6.13%	6.86%	5.18%	6.50%	6.92%	8.67%	8.35%	5.78%	5.58%	6.85%	10.80%	6.78%	5.80%	6.24%	7.01%	7.27%	8.05%	6.43%	7.16%	6.58%	7.47%	5.18%	9.51%	11.66%	10.77%	8.47%	6.61%	7.23%	7.05%	7.33%	6.95%	5.12%	11.40%									
20	Зюганов Геннадий Андреевич	14799	9	19	14	12	13	67	197	16	20	36	106	144	183	205	211	103	206	195	97	282	317	291	263	252	313	366	321	284	282	304	208	334	306	287	189	178	202	245	152	241	177	156	303	267	344	274	323	244	201	141	218	167	225	237	153	144	188	223	295	143	179	236	239	132	93	133	185	220	269	225	188	184	212	267	144									
		17.53%	9.78%	14.73%	28.00%	10.08%	8.61%	18.82%	18.99%	10.74%	12.20%	14.81%	16.75%	13.40%	15.48%	17.37%	13.93%	24.64%	15.16%	17.68%	17.08%	15.34%	13.24%	15.95%	20.72%	15.50%	21.87%	23.09%	22.48%	16.75%	21.28%	23.55%	20.59%	15.36%	16.97%	16.33%	18.07%	12.81%	15.76%	16.41%	15.77%	13.85%	13.48%	12.60%	16.72%	19.47%	18.95%	20.46%	23.77%	19.41%	16.95%	15.68%	22.97%	23.36%	19.60%	18.06%	12.68%	15.77%	18.56%	17.25%	21.01%	17.35%	20.34%	15.54%	17.34%	17.10%	17.68%	17.43%	19.15%	19.63%	20.21%	19.13%	17.44%	20.13%	18.18%	15.18%	17.29%									
21	Миронов Сергей Михайлович	3256	3	3	3	2	4	17	48	5	6	7	10	42	47	47	41	12	41	51	21	70	76	70	54	55	70	86	74	66	63	23	21	78	74	77	41	51	55	40	33	57	47	28	67	65	57	59	70	57	42	21	40	38	49	52	45	34	35	49	79	29	40	54	59	41	15	28	48	55	59	48	47	32	34	62	27									
		3.86%	3.26%	2.33%	6.00%	1.68%	2.65%	4.78%	4.63%	3.36%	3.66%	2.88%	1.58%	3.91%	3.98%	3.98%	2.71%	2.87%	3.02%	4.62%	3.70%	3.81%	3.17%	3.84%	4.26%	3.38%	4.89%	5.43%	5.18%	3.89%	4.75%	1.78%	2.08%	3.59%	4.10%	4.38%	3.92%	3.67%	4.29%	2.68%	3.42%	3.28%	3.58%	2.26%	3.70%	4.74%	3.14%	4.41%	5.15%	4.53%	3.54%	2.34%	4.21%	5.31%	4.27%	3.96%	3.73%	3.72%	3.46%	3.79%	5.63%	3.52%	4.55%	3.55%	4.28%	5.31%	2.85%	3.67%	4.97%	4.91%	4.43%	4.08%	4.36%	3.50%	2.92%	3.52%	3.24%									
22	Прохоров Михаил Дмитриевич	6931	3	10	2	3	22	19	57	9	24	23	28	54	100	62	86	40	108	86	42	190	209	174	168	156	117	164	143	147	127	52	41	152	130	153	128	96	73	101	42	105	90	91	127	144	131	122	142	134	65	60	115	86	85	144	88	80	88	114	134	65	75	120	96	67	33	53	99	107	143	107	91	72	89	156	72									
		8.21%	3.26%	7.75%	4.00%	2.52%	14.57%	5.34%	5.50%	6.04%	14.63%	9.47%	4.42%	5.02%	8.46%	5.25%	5.68%	9.57%	7.95%	7.80%	7.39%	10.34%	8.73%	9.53%	13.24%	9.59%	8.18%	10.35%	10.01%	8.67%	9.58%	4.03%	4.06%	6.99%	7.21%	8.70%	12.24%	6.91%	5.69%	6.76%	4.36%	6.03%	6.85%	7.35%	7.01%	10.50%	7.22%	9.11%	10.45%	10.66%	5.48%	6.67%	12.12%	12.03%	7.40%	10.98%	7.29%	8.76%	8.69%	8.82%	9.54%	7.89%	8.52%	7.90%	6.97%	8.68%	6.27%	6.95%	10.25%	9.55%	10.74%	9.10%	8.44%	7.88%	7.63%	8.87%	8.64%									
23	Путин Владимир Владимирович	52841	72	88	30	98	98	231	653	103	101	157	439	741	777	799	1100	212	876	653	354	1181	1674	1179	683	1026	801	814	779	1108	740	813	637	1465	1172	1142	594	955	864	984	684	1200	925	877	1182	789	1164	773	716	697	765	612	512	364	652	773	831	583	622	802	772	524	510	998	864	486	327	445	518	626	756	689	671	551	739	1167	482									
		62.58%	78.26%	68.22%	60.00%	82.35%	64.90%	64.89%	62.97%	69.13%	61.59%	64.61%	69.35%	68.93%	65.74%	67.71%	72.61%	50.72%	64.46%	59.20%	62.32%	64.25%	69.90%	64.60%	53.82%	63.10%	55.97%	51.36%	54.55%	65.33%	55.85%	62.97%	63.07%	67.36%	65.00%	64.96%	56.79%	68.75%	67.39%	65.91%	70.95%	68.97%	70.45%	70.84%	65.23%	57.55%	64.13%	57.73%	52.69%	55.45%	64.50%	68.08%	53.95%	50.91%	56.79%	58.92%	68.85%	63.86%	61.40%	62.03%	54.99%	63.59%	57.95%	65.70%	62.70%	62.95%	62.17%	58.32%	53.62%	55.84%	56.80%	58.59%	62.24%	60.28%	63.38%	66.34%	57.86%									
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
