Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Фроловская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653					
		62.14%	66.28%	56.38%	55.85%	66.30%	56.50%	73.80%	66.67%	76.25%	36.36%	68.06%	80.65%	75.59%	59.27%	56.15%	64.71%	65.83%	47.40%	62.34%	56.15%	57.66%	57.69%	70.42%	66.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	1	2	0	0	2	1	1	0	2	1	1	0	0	2	1	1	1	1	0	0	7	2	0					
		0.30%	0.29%	0.32%	0.00%	0.00%	0.90%	0.53%	0.25%	0.00%	2.60%	0.22%	1.61%	0.00%	0.00%	0.37%	0.25%	0.13%	0.18%	1.30%	0.00%	0.00%	1.02%	0.56%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
