Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Фроловская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №4101	УИК №4102	УИК №4103	УИК №4104	УИК №4105	УИК №4106	УИК №4107	УИК №4108	УИК №4109	УИК №4110	УИК №4111	УИК №4112	УИК №4113	УИК №4114	УИК №4115	УИК №4116	УИК №4117	УИК №4118	УИК №4119	УИК №4120	УИК №4121					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1344	95	53	52	27	20	58	75	3	61	37	99	123	51	92	120	16	23	16	142	74	107					
		17.23%	18.74%	18.86%	23.21%	14.36%	12.99%	17.74%	17.73%	3.45%	14.77%	10.11%	12.91%	22.61%	13.49%	12.92%	21.47%	16.49%	21.10%	10.74%	25.36%	20.33%	18.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	830	58	22	25	21	24	37	23	9	45	47	101	74	41	69	51	9	20	14	52	21	67					
		10.64%	11.44%	7.83%	11.16%	11.17%	15.58%	11.31%	5.44%	10.34%	10.90%	12.84%	13.17%	13.60%	10.85%	9.69%	9.12%	9.28%	18.35%	9.40%	9.29%	5.77%	11.36%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	4	1	3	1	2	1	3	2	1	1	5	4	1	0	3	0	2	0	3	2	5					
		0.56%	0.79%	0.36%	1.34%	0.53%	1.30%	0.31%	0.71%	2.30%	0.24%	0.27%	0.65%	0.74%	0.26%	0.00%	0.54%	0.00%	1.83%	0.00%	0.54%	0.55%	0.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1596	154	64	48	44	26	65	68	9	61	67	178	120	87	89	159	23	27	21	115	58	113					
		20.46%	30.37%	22.78%	21.43%	23.40%	16.88%	19.88%	16.08%	10.34%	14.77%	18.31%	23.21%	22.06%	23.02%	12.50%	28.44%	23.71%	24.77%	14.09%	20.54%	15.93%	19.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	60	5	3	2	5	4	2	2	0	4	4	8	5	1	0	5	1	0	0	5	2	2					
		0.77%	0.99%	1.07%	0.89%	2.66%	2.60%	0.61%	0.47%	0.00%	0.97%	1.09%	1.04%	0.92%	0.26%	0.00%	0.89%	1.03%	0.00%	0.00%	0.89%	0.55%	0.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3801	184	134	94	87	77	161	244	64	237	206	372	210	195	421	213	48	36	95	236	197	290					
		48.74%	36.29%	47.69%	41.96%	46.28%	50.00%	49.24%	57.68%	73.56%	57.38%	56.28%	48.50%	38.60%	51.59%	59.13%	38.10%	49.48%	33.03%	63.76%	42.14%	54.12%	49.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	3	0	0	1	0	2	1	0	0	1	1	0	0	0	1	0	0	1	1	3	3					
		0.23%	0.59%	0.00%	0.00%	0.53%	0.00%	0.61%	0.24%	0.00%	0.00%	0.27%	0.13%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.67%	0.18%	0.82%	0.51%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
