Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Белевская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719					
15	"Число открепительных удостоверений, выданных в ТИК"	18	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	3	3	2	3	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	409	5	11	1	1	1	3	3	8	0	12	1	8	1	18	5	3	3	2	0	6	1	1	5	11	21	23	44	39	31	26	55	60					
		3.35%	2.60%	2.64%	1.04%	0.61%	0.69%	1.54%	2.36%	2.05%	0.00%	2.45%	0.80%	3.02%	0.46%	8.11%	1.87%	2.19%	1.68%	1.47%	0.00%	2.82%	1.23%	0.24%	2.94%	2.73%	3.99%	4.45%	3.89%	3.94%	5.25%	4.24%	4.25%	4.48%					
19	. Малышкин Олег Александрович	225	2	4	0	8	5	3	5	3	0	13	1	7	3	1	4	1	7	1	1	1	0	12	2	4	9	9	19	28	9	12	23	28					
		1.85%	1.04%	0.96%	0.00%	4.88%	3.47%	1.54%	3.94%	0.77%	0.00%	2.66%	0.80%	2.64%	1.38%	0.45%	1.49%	0.73%	3.91%	0.74%	1.75%	0.47%	0.00%	2.82%	1.18%	0.99%	1.71%	1.74%	1.68%	2.83%	1.52%	1.96%	1.78%	2.09%					
20	. Миронов Сергей Михайлович	84	2	2	0	1	3	1	1	5	0	5	0	2	1	0	3	1	0	0	0	0	0	3	0	2	4	7	9	8	4	4	11	5					
		0.69%	1.04%	0.48%	0.00%	0.61%	2.08%	0.51%	0.79%	1.28%	0.00%	1.02%	0.00%	0.75%	0.46%	0.00%	1.12%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.50%	0.76%	1.35%	0.80%	0.81%	0.68%	0.65%	0.85%	0.37%					
21	. Путин Владимир Владимирович	8320	120	317	84	94	107	106	104	287	60	345	108	194	188	134	196	104	151	113	40	125	44	326	137	332	351	316	716	646	372	380	853	870					
		68.24%	62.50%	76.02%	87.50%	57.32%	74.31%	54.36%	81.89%	73.40%	77.92%	70.55%	86.40%	73.21%	86.64%	60.36%	73.13%	75.91%	84.36%	83.09%	70.18%	58.69%	54.32%	76.71%	80.59%	82.38%	66.73%	61.12%	63.25%	65.19%	62.94%	61.99%	65.92%	65.02%					
22	. Хакамада Ирина Муцуовна	231	3	5	1	2	2	2	1	9	2	6	1	4	2	3	4	1	1	0	0	3	5	8	1	6	12	14	28	25	14	6	29	31					
		1.89%	1.56%	1.20%	1.04%	1.22%	1.39%	1.03%	0.79%	2.30%	2.60%	1.23%	0.80%	1.51%	0.92%	1.35%	1.49%	0.73%	0.56%	0.00%	0.00%	1.41%	6.17%	1.88%	0.59%	1.49%	2.28%	2.71%	2.47%	2.52%	2.37%	0.98%	2.24%	2.32%					
23	. Харитонов Николай Михайлович	2514	51	64	8	57	23	69	12	72	13	104	12	45	19	63	49	25	14	17	15	73	29	67	23	37	110	130	259	205	138	164	283	264					
		20.62%	26.56%	15.35%	8.33%	34.76%	15.97%	35.38%	9.45%	18.41%	16.88%	21.27%	9.60%	16.98%	8.76%	28.38%	18.28%	18.25%	7.82%	12.50%	26.32%	34.27%	35.80%	15.76%	13.53%	9.18%	20.91%	25.15%	22.88%	20.69%	23.35%	26.75%	21.87%	19.73%					
																																							
24	Против всех	352	8	11	2	1	3	10	1	7	2	4	1	2	3	3	2	2	1	3	1	5	2	8	2	10	16	16	51	34	16	17	36	72					
		2.89%	4.17%	2.64%	2.08%	0.61%	2.08%	5.13%	0.79%	1.79%	2.60%	0.82%	0.80%	0.75%	1.38%	1.35%	0.75%	1.46%	0.56%	2.21%	1.75%	2.35%	2.47%	1.88%	1.18%	2.48%	3.04%	3.09%	4.51%	3.43%	2.71%	2.77%	2.78%	5.38%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
