Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Сергачская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161					
		0.17%	0.0%	0.0%	0.13%	0.43%	0.14%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.74%	0.0%	0.69%	0.72%	0.0%	1.25%	0.0%	0.0%	0.0%	0.46%	0.29%	0.44%	0.40%	0.91%	0.54%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	33	0	1	1	2	4	1	3	1	0	1	1	2	0	0	3	0	0	0	0	0	0	1	3	0	1	1	0	0	0	0	2	0	1	2	0	0	0	0	0	1	1	0					
		0.26%	0.0%	0.18%	0.13%	0.43%	0.58%	0.14%	0.68%	0.23%	0.0%	0.15%	0.22%	0.30%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	1.34%	0.0%	0.36%	0.84%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.44%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.32%	0.0%					
27	"10. ""Аграрная партия России"""	668	20	27	21	25	26	24	23	9	30	27	21	22	23	19	41	26	17	1	8	8	6	34	7	3	16	4	5	0	18	9	17	33	8	25	10	12	13	9	6	2	7	6					
		5.37%	3.76%	5.00%	2.78%	5.41%	3.82%	3.58%	5.27%	2.09%	5.87%	4.25%	4.63%	3.36%	4.80%	13.97%	12.42%	8.63%	8.90%	1.78%	13.11%	13.79%	5.12%	12.73%	3.13%	2.08%	5.79%	3.36%	6.25%	0.0%	6.79%	10.71%	3.97%	9.73%	3.53%	10.12%	9.17%	6.55%	15.11%	6.20%	6.97%	1.23%	2.30%	6.45%					
28	"11. ""Истинные патриоты России"""	18	1	0	1	0	0	2	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0					
		0.14%	0.18%	0.0%	0.13%	0.0%	0.0%	0.29%	0.0%	0.23%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	1.78%	1.63%	0.0%	0.0%	0.37%	0.44%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.54%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	133	10	0	12	2	8	8	7	2	2	2	7	9	2	0	8	4	4	0	0	2	1	3	0	1	0	0	0	0	0	1	2	6	1	8	2	3	3	5	2	1	3	2					
		1.07%	1.88%	0.0%	1.58%	0.43%	1.17%	1.19%	1.60%	0.46%	0.39%	0.31%	1.54%	1.37%	0.41%	0.0%	2.42%	1.32%	2.09%	0.0%	0.0%	3.44%	0.85%	1.12%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.46%	1.76%	0.44%	3.23%	1.83%	1.63%	3.48%	3.44%	2.32%	0.61%	0.98%	2.15%					
30	"13. ""Демократическая партия России"""	37	1	1	1	3	3	1	1	3	3	2	3	2	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	0	0	1	0	0	1	0					
		0.29%	0.18%	0.18%	0.13%	0.64%	0.44%	0.14%	0.22%	0.69%	0.58%	0.31%	0.66%	0.30%	0.41%	0.0%	0.0%	0.0%	0.52%	0.0%	1.63%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.58%	0.44%	0.40%	0.91%	0.0%	0.0%	0.68%	0.0%	0.0%	0.32%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	2	0	2	1	0	0	3	2	0	0	1	1	0	0	0	1	2	1	0	0	0	1	0	0	0	2	1	0	1	0	3	0	0	0	0	0	0	1	0	0	2	0					
		0.21%	0.37%	0.0%	0.26%	0.21%	0.0%	0.0%	0.68%	0.46%	0.0%	0.0%	0.22%	0.15%	0.0%	0.0%	0.0%	0.33%	1.04%	1.78%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	1.68%	1.25%	0.0%	0.37%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.65%	0.0%					
32	"15. ""Партия СЛОН"""	30	1	0	0	0	1	0	0	1	2	2	2	1	0	1	0	0	1	0	1	1	1	0	0	3	2	0	0	1	0	0	0	4	1	1	0	1	0	1	0	1	0	0					
		0.24%	0.18%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.23%	0.39%	0.31%	0.44%	0.15%	0.0%	0.73%	0.0%	0.0%	0.52%	0.0%	1.63%	1.72%	0.85%	0.0%	0.0%	2.08%	0.72%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%	1.17%	0.44%	0.40%	0.0%	0.54%	0.0%	0.68%	0.0%	0.61%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	516	30	19	43	22	45	45	16	25	22	40	16	27	35	4	9	14	5	1	2	1	2	3	11	3	4	2	1	3	2	2	7	10	6	5	2	1	1	9	2	11	7	1					
		4.15%	5.64%	3.52%	5.69%	4.76%	6.61%	6.72%	3.66%	5.82%	4.30%	6.30%	3.53%	4.12%	7.30%	2.94%	2.72%	4.65%	2.61%	1.78%	3.27%	1.72%	1.70%	1.12%	4.93%	2.08%	1.44%	1.68%	1.25%	3.94%	0.75%	2.38%	1.63%	2.94%	2.65%	2.02%	1.83%	0.54%	1.16%	6.20%	2.32%	6.79%	2.30%	1.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	0	1	2	0	1	3	1	1	0	1	1	1	0	3	2	1	0	0	0	0	3	4	0	1	1	1	0	0	0	0	2	2	0	0	2	0	0	0	1	5	9					
		0.39%	0.0%	0.0%	0.13%	0.43%	0.0%	0.14%	0.68%	0.23%	0.19%	0.0%	0.22%	0.15%	0.20%	0.0%	0.90%	0.66%	0.52%	0.0%	0.0%	0.0%	0.0%	1.12%	1.79%	0.0%	0.36%	0.84%	1.25%	0.0%	0.0%	0.0%	0.0%	0.58%	0.88%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.61%	1.64%	9.67%					
35	"18. ""ЛДПР"""	1171	51	50	115	48	73	58	48	67	55	73	42	78	53	5	42	23	21	0	8	8	4	15	6	3	14	7	6	4	16	2	43	19	6	26	16	8	11	34	4	6	3	0					
		9.42%	9.60%	9.27%	15.23%	10.38%	10.73%	8.66%	11.00%	15.61%	10.76%	11.51%	9.27%	11.92%	11.06%	3.67%	12.72%	7.64%	10.99%	0.0%	13.11%	13.79%	3.41%	5.61%	2.69%	2.08%	5.07%	5.88%	7.5%	5.26%	6.03%	2.38%	10.04%	5.60%	2.65%	10.52%	14.67%	4.37%	12.79%	23.44%	4.65%	3.70%	0.98%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	332	19	16	15	8	20	19	18	16	13	14	4	15	11	3	12	5	7	2	0	4	5	11	9	3	5	5	1	7	16	6	5	9	7	2	2	2	1	0	2	7	3	3					
		2.67%	3.57%	2.96%	1.98%	1.73%	2.94%	2.84%	4.12%	3.72%	2.54%	2.20%	0.88%	2.29%	2.29%	2.20%	3.63%	1.66%	3.66%	3.57%	0.0%	6.89%	4.27%	4.11%	4.03%	2.08%	1.81%	4.20%	1.25%	9.21%	6.03%	7.14%	1.16%	2.65%	3.09%	0.80%	1.83%	1.09%	1.16%	0.0%	2.32%	4.32%	0.98%	3.22%					
37	"20. ""Политическая партия ""Единая Россия"""	4968	185	193	259	190	225	234	165	179	209	282	206	264	172	56	94	172	86	16	30	10	71	112	110	70	157	21	33	13	101	17	222	92	108	119	42	91	36	64	26	45	149	42					
		39.98%	34.83%	35.80%	34.30%	41.12%	33.08%	34.97%	37.84%	41.72%	40.90%	44.47%	45.47%	40.36%	35.90%	41.17%	28.48%	57.14%	45.02%	28.57%	49.18%	17.24%	60.68%	41.94%	49.32%	48.61%	56.88%	17.64%	41.25%	17.10%	38.11%	20.23%	51.86%	27.13%	47.78%	48.17%	38.53%	49.72%	41.86%	44.13%	30.23%	27.77%	49.01%	45.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	0	0	1	1	3	1	4	0	1	3	2	1	1	0	1	0	0	1	1	0	0	4	2	3	1	0	0	0	2	0	3	2	0	0	0	0	0	0	1	1	0	0					
		0.32%	0.0%	0.0%	0.13%	0.21%	0.44%	0.14%	0.91%	0.0%	0.19%	0.47%	0.44%	0.15%	0.20%	0.0%	0.30%	0.0%	0.0%	1.78%	1.63%	0.0%	0.0%	1.49%	0.89%	2.08%	0.36%	0.0%	0.0%	0.0%	0.75%	0.0%	0.70%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.61%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	1	2	3	1	3	3	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	4	2	0	1	0	0	0	0	0	1	2	0					
		0.27%	0.18%	0.37%	0.39%	0.21%	0.44%	0.44%	0.0%	0.23%	0.0%	0.63%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.69%	0.0%	0.0%	0.0%	3.94%	0.0%	0.0%	0.93%	0.58%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.65%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2425	108	127	150	67	170	171	75	46	103	105	58	123	94	32	79	41	26	24	5	11	25	50	29	33	46	39	20	31	82	29	37	93	50	26	14	30	13	5	29	51	70	8					
		19.51%	20.33%	23.56%	19.86%	14.50%	25.0%	25.56%	17.20%	10.72%	20.15%	16.56%	12.80%	18.80%	19.62%	23.52%	23.93%	13.62%	13.61%	42.85%	8.19%	18.96%	21.36%	18.72%	13.00%	22.91%	16.66%	32.77%	25.0%	40.78%	30.94%	34.52%	8.64%	27.43%	22.12%	10.52%	12.84%	16.39%	15.11%	3.44%	33.72%	31.48%	23.02%	8.60%					
																																																	
41	Против всех	428	24	29	42	14	27	35	15	5	20	17	15	33	21	6	8	0	4	2	0	2	0	4	2	4	8	14	2	2	1	2	13	15	1	8	2	5	0	1	5	7	4	9					
		3.44%	4.51%	5.38%	5.56%	3.03%	3.97%	5.23%	3.44%	1.16%	3.91%	2.68%	3.31%	5.04%	4.38%	4.41%	2.42%	0.0%	2.09%	3.57%	0.0%	3.44%	0.0%	1.49%	0.89%	2.77%	2.89%	11.76%	2.5%	2.63%	0.37%	2.38%	3.03%	4.42%	0.44%	3.23%	1.83%	2.73%	0.0%	0.68%	5.81%	4.32%	1.31%	9.67%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
