Выборы Президента Российской Федерации																																		
																																		
"Наименование Избирательной комиссии:    Брянск, Володарская"																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123					
12	Число выданных открепительных удостоверений	348	13	14	14	20	14	8	21	14	18	16	12	16	14	14	8	1	19	5	21	6	19	11	4	7	5	26	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	310	2	6	13	11	13	17	14	10	27	38	13	14	7	11	10	1	13	8	11	7	13	2	9	6	9	21	4					
14	Число неиспользованных открепительных удостоверений	217	7	6	6	0	6	12	4	6	2	4	8	4	6	6	12	19	1	15	9	14	1	9	16	13	15	4	12					
15	"Число открепительных удостоверений, выданных в ТИК"	13	0	1	1	1	0	1	1	0	1	0	1	0	2	0	1	0	1	0	0	0	0	1	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	2066	100	66	97	86	60	48	101	68	85	82	80	93	107	80	87	41	109	36	106	103	98	70	24	53	13	96	77					
		5.68%	6.14%	5.74%	6.14%	5.09%	4.08%	3.46%	7.03%	5.70%	5.34%	5.49%	5.31%	6.19%	6.28%	5.32%	6.35%	5.31%	6.81%	5.22%	6.72%	7.41%	6.22%	5.33%	2.99%	3.64%	3.47%	6.70%	6.58%					
19	. Малышкин Олег Александрович	669	34	24	23	32	41	22	16	26	20	26	32	22	23	27	31	18	19	19	28	23	29	21	27	21	9	34	22					
		1.84%	2.09%	2.09%	1.46%	1.89%	2.79%	1.59%	1.11%	2.18%	1.26%	1.74%	2.12%	1.46%	1.35%	1.80%	2.26%	2.33%	1.19%	2.76%	1.77%	1.65%	1.84%	1.60%	3.37%	1.44%	2.40%	2.37%	1.88%					
20	. Миронов Сергей Михайлович	483	26	20	28	27	31	9	15	12	33	28	20	17	23	17	18	4	26	10	20	22	19	12	5	9	3	12	17					
		1.33%	1.60%	1.74%	1.77%	1.60%	2.11%	0.65%	1.04%	1.01%	2.07%	1.87%	1.33%	1.13%	1.35%	1.13%	1.31%	0.52%	1.62%	1.45%	1.27%	1.58%	1.21%	0.91%	0.62%	0.62%	0.80%	0.84%	1.45%					
21	. Путин Владимир Владимирович	23382	985	727	1021	1061	959	883	862	718	984	888	999	952	1074	987	892	509	1036	418	983	853	1019	837	590	1120	270	975	780					
		64.30%	60.50%	63.27%	64.66%	62.78%	65.24%	63.62%	59.99%	60.13%	61.81%	59.44%	66.29%	63.38%	62.99%	65.67%	65.06%	65.93%	64.71%	60.67%	62.29%	61.37%	64.70%	63.75%	73.57%	76.87%	72.00%	68.09%	66.61%					
22	. Хакамада Ирина Муцуовна	1117	38	37	56	55	29	42	41	33	49	60	42	38	48	63	60	22	62	25	38	44	59	35	17	25	8	46	45					
		3.07%	2.33%	3.22%	3.55%	3.25%	1.97%	3.03%	2.85%	2.76%	3.08%	4.02%	2.79%	2.53%	2.82%	4.19%	4.38%	2.85%	3.87%	3.63%	2.41%	3.17%	3.75%	2.67%	2.12%	1.72%	2.13%	3.21%	3.84%					
23	. Харитонов Николай Михайлович	6907	346	223	300	357	276	275	338	268	348	358	273	302	322	249	220	146	246	139	336	291	286	283	121	182	62	188	172					
		18.99%	21.25%	19.41%	19.00%	21.12%	18.78%	19.81%	23.52%	22.45%	21.86%	23.96%	18.12%	20.11%	18.89%	16.57%	16.05%	18.91%	15.37%	20.17%	21.29%	20.94%	18.16%	21.55%	15.09%	12.49%	16.53%	13.13%	14.69%					
																																		
24	Против всех	1441	68	43	48	62	67	59	57	50	64	49	47	60	91	73	61	27	89	33	62	45	59	50	18	34	7	71	47					
		3.96%	4.18%	3.74%	3.04%	3.67%	4.56%	4.25%	3.97%	4.19%	4.02%	3.28%	3.12%	3.99%	5.34%	4.86%	4.45%	3.50%	5.56%	4.79%	3.93%	3.24%	3.75%	3.81%	2.24%	2.33%	1.87%	4.96%	4.01%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
