Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Минусинская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626					
11	Число полученных открепительных  удостоверений	240	10	5	10	10	10	10	5	15	10	5	5	5	15	5	5	15	5	5	5	10	15	5	5	5	5	10	5	5	5	5	5	5					
12	Число выданных открепительных удостоверений	60	3	1	2	1	1	3	0	5	6	2	0	0	6	0	1	10	2	0	0	2	6	0	1	0	3	2	2	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	59	1	1	0	1	1	1	0	9	3	2	1	0	6	1	6	6	1	0	1	0	2	0	3	1	2	3	1	4	1	1	0	0					
14	Число неиспользованных открепительных удостоверений	180	7	4	8	9	9	7	5	10	4	3	5	5	9	5	4	5	3	5	5	8	9	5	4	5	2	8	3	5	5	4	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	1438	161	14	30	57	20	98	13	158	33	10	49	11	48	7	41	208	52	13	10	21	145	9	29	5	17	45	16	6	6	44	10	52					
		12.54%	16.33%	5.26%	10.10%	12.26%	4.07%	14.74%	8.18%	14.74%	8.85%	10.53%	12.50%	6.79%	6.52%	6.09%	15.47%	22.13%	25.37%	9.56%	8.77%	7.81%	15.17%	13.24%	10.25%	3.82%	10.56%	9.76%	6.30%	10.53%	9.23%	20.37%	6.90%	11.23%					
19	. Малышкин Олег Александрович	340	9	8	9	20	18	31	7	29	19	2	15	4	15	1	1	39	8	5	7	13	37	0	4	3	2	11	2	1	4	1	2	13					
		2.97%	0.91%	3.01%	3.03%	4.30%	3.67%	4.66%	4.40%	2.71%	5.09%	2.11%	3.83%	2.47%	2.04%	0.87%	0.38%	4.15%	3.90%	3.68%	6.14%	4.83%	3.87%	0.00%	1.41%	2.29%	1.24%	2.39%	0.79%	1.75%	6.15%	0.46%	1.38%	2.81%					
20	. Миронов Сергей Михайлович	83	6	3	1	4	3	9	0	4	2	1	5	1	7	0	0	9	0	0	1	4	10	0	2	2	0	1	1	1	0	1	2	3					
		0.72%	0.61%	1.13%	0.34%	0.86%	0.61%	1.35%	0.00%	0.37%	0.54%	1.05%	1.28%	0.62%	0.95%	0.00%	0.00%	0.96%	0.00%	0.00%	0.88%	1.49%	1.05%	0.00%	0.71%	1.53%	0.00%	0.22%	0.39%	1.75%	0.00%	0.46%	1.38%	0.65%					
21	. Путин Владимир Владимирович	6671	502	181	159	254	273	363	100	615	248	63	248	117	528	85	179	485	116	85	65	147	521	40	133	78	111	268	176	33	35	104	97	262					
		58.20%	50.91%	68.05%	53.54%	54.62%	55.60%	54.59%	62.89%	57.37%	66.49%	66.32%	63.27%	72.22%	71.74%	73.91%	67.55%	51.60%	56.59%	62.50%	57.02%	54.65%	54.50%	58.82%	47.00%	59.54%	68.94%	58.13%	69.29%	57.89%	53.85%	48.15%	66.90%	56.59%					
22	. Хакамада Ирина Муцуовна	297	19	4	16	20	5	15	4	14	7	3	12	3	18	0	7	40	3	7	7	5	29	0	7	2	2	19	5	2	0	5	6	11					
		2.59%	1.93%	1.50%	5.39%	4.30%	1.02%	2.26%	2.52%	1.31%	1.88%	3.16%	3.06%	1.85%	2.45%	0.00%	2.64%	4.26%	1.46%	5.15%	6.14%	1.86%	3.03%	0.00%	2.47%	1.53%	1.24%	4.12%	1.97%	3.51%	0.00%	2.31%	4.14%	2.38%					
23	. Харитонов Николай Михайлович	2294	256	50	75	85	156	130	34	193	60	14	53	24	108	16	26	136	20	25	18	71	197	18	98	36	28	110	48	13	17	49	24	106					
		20.01%	25.96%	18.80%	25.25%	18.28%	31.77%	19.55%	21.38%	18.00%	16.09%	14.74%	13.52%	14.81%	14.67%	13.91%	9.81%	14.47%	9.76%	18.38%	15.79%	26.39%	20.61%	26.47%	34.63%	27.48%	17.39%	23.86%	18.90%	22.81%	26.15%	22.69%	16.55%	22.89%					
																																							
24	Против всех	201	14	5	6	18	8	15	0	45	3	1	4	0	4	4	8	18	5	0	3	4	11	1	8	2	0	2	0	1	2	4	0	5					
		1.75%	1.42%	1.88%	2.02%	3.87%	1.63%	2.26%	0.00%	4.20%	0.80%	1.05%	1.02%	0.00%	0.54%	3.48%	3.02%	1.91%	2.44%	0.00%	2.63%	1.49%	1.15%	1.47%	2.83%	1.53%	0.00%	0.43%	0.00%	1.75%	3.08%	1.85%	0.00%	1.08%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
