Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Краснокамская городская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1005	10	35	35	35	25	25	25	35	25	20	35	25	35	35	34	25	25	15	25	40	25	25	31	15	10	30	45	33	45	10	10	20	2	10	5	35	45	10	10	25					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	863	6	28	25	30	21	18	20	35	25	17	27	23	27	32	29	18	15	11	22	34	25	24	27	15	10	30	45	32	45	10	4	16	2	7	1	32	45	4	7	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	529	1	18	83	4	6	6	28	5	3	26	15	5	17	13	5	13	18	41	93	6	4	7	11	6	4	10	13	10	7	4	4	7	3	1	1	8	14	1	1	7					
14	Число погашенных открепительных удостоверений	142	4	7	10	5	4	7	5	0	0	3	8	2	8	3	5	7	10	4	3	6	0	1	4	0	0	0	0	1	0	0	6	4	0	3	4	3	0	6	3	6					
15	Число открепительных удостоверений выданных ТИК	67	3	2	0	2	0	2	0	1	1	3	5	1	2	1	1	0	1	1	2	2	3	5	1	3	0	4	7	1	0	1	1	2	1	1	0	3	3	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	446	1	15	16	11	6	14	8	8	14	13	17	13	11	17	19	7	10	9	18	12	14	17	15	7	4	30	19	22	8	8	4	9	5	3	3	6	16	3	2	12					
		1.34%	0.31%	1.26%	1.33%	0.93%	0.65%	1.21%	0.78%	0.64%	1.15%	1.33%	1.32%	1.27%	0.98%	1.52%	1.54%	0.94%	2.01%	1.10%	1.60%	1.11%	1.54%	2.27%	1.24%	1.35%	1.89%	2.51%	2.09%	1.45%	0.56%	3.03%	1.76%	1.78%	2.71%	1.73%	2.47%	0.96%	2.15%	4.22%	1.02%	1.29%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4029	44	147	154	159	141	143	139	122	167	121	196	118	154	165	134	95	58	101	144	197	111	50	91	90	27	92	85	167	104	51	19	86	7	6	10	87	96	1	16	134					
		12.19%	13.79%	12.40%	12.86%	13.54%	15.37%	12.39%	13.68%	9.86%	13.75%	12.43%	15.27%	11.54%	13.73%	14.79%	10.92%	12.78%	11.67%	12.37%	12.83%	18.35%	12.25%	6.69%	7.55%	17.37%	12.79%	7.71%	9.38%	11.07%	7.30%	19.31%	8.40%	17.02%	3.80%	3.46%	8.26%	14.05%	12.92%	1.40%	8.20%	14.42%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1933	16	53	87	86	56	66	65	84	101	50	81	49	43	60	77	42	23	44	36	47	48	52	68	33	8	64	104	73	61	7	11	36	39	15	8	35	45	9	8	43					
		5.84%	5.01%	4.47%	7.26%	7.32%	6.10%	5.71%	6.39%	6.79%	8.31%	5.13%	6.31%	4.79%	3.83%	5.38%	6.27%	5.65%	4.62%	5.39%	3.20%	4.38%	5.29%	6.96%	5.64%	6.37%	3.79%	5.36%	11.47%	4.84%	4.28%	2.65%	4.86%	7.12%	21.19%	8.67%	6.61%	5.65%	6.05%	12.67%	4.10%	4.62%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2111	12	92	88	98	69	127	69	107	96	77	96	78	72	75	83	55	28	42	72	80	63	42	96	18	15	59	50	56	47	4	6	19	4	2	3	19	19	3	5	65					
		6.38%	3.76%	7.76%	7.35%	8.34%	7.52%	11.00%	6.79%	8.64%	7.90%	7.91%	7.48%	7.63%	6.42%	6.72%	6.76%	7.40%	5.63%	5.14%	6.41%	7.45%	6.95%	5.62%	7.96%	3.47%	7.10%	4.94%	5.51%	3.71%	3.30%	1.51%	2.65%	3.76%	2.17%	1.15%	2.47%	3.06%	2.55%	4.22%	2.56%	6.99%					
22	"5. ""За Русь Святую"""	208	5	2	6	10	7	5	5	5	4	5	12	2	6	5	4	7	7	3	4	4	4	6	9	4	3	7	8	6	9	5	1	5	5	2	4	1	7	0	5	9					
		0.62%	1.56%	0.16%	0.50%	0.85%	0.76%	0.43%	0.49%	0.40%	0.32%	0.51%	0.93%	0.19%	0.53%	0.44%	0.32%	0.94%	1.40%	0.36%	0.35%	0.37%	0.44%	0.80%	0.74%	0.77%	1.42%	0.58%	0.88%	0.39%	0.63%	1.89%	0.44%	0.99%	2.71%	1.15%	3.30%	0.16%	0.94%	0.0%	2.56%	0.96%					
23	"6. ""Объединенная Российская партия ""Русь"""	86	1	3	4	1	2	1	5	3	2	0	1	4	2	5	3	0	4	1	4	0	1	3	3	0	0	4	3	5	4	1	1	2	0	0	1	2	5	1	1	3					
		0.26%	0.31%	0.25%	0.33%	0.08%	0.21%	0.08%	0.49%	0.24%	0.16%	0.0%	0.07%	0.39%	0.17%	0.44%	0.24%	0.0%	0.80%	0.12%	0.35%	0.0%	0.11%	0.40%	0.24%	0.0%	0.0%	0.33%	0.33%	0.33%	0.28%	0.37%	0.44%	0.39%	0.0%	0.0%	0.82%	0.32%	0.67%	1.40%	0.51%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	1471	13	59	45	48	35	46	61	70	68	39	40	63	41	40	53	29	26	30	49	39	35	38	71	29	13	61	41	65	45	11	10	23	11	24	6	21	22	10	8	33					
		4.45%	4.07%	4.97%	3.75%	4.08%	3.81%	3.98%	6.00%	5.65%	5.60%	4.00%	3.11%	6.16%	3.65%	3.58%	4.31%	3.90%	5.23%	3.67%	4.36%	3.63%	3.86%	5.08%	5.89%	5.59%	6.16%	5.11%	4.52%	4.31%	3.16%	4.16%	4.42%	4.55%	5.97%	13.87%	4.95%	3.39%	2.96%	14.08%	4.10%	3.55%					
25	"8. ""Народно-республиканская партия России"""	41	2	0	2	0	0	1	0	2	5	2	1	1	1	2	1	0	0	0	0	1	1	1	1	3	1	0	0	0	2	2	0	2	1	1	1	1	3	0	0	0					
		0.12%	0.62%	0.0%	0.16%	0.0%	0.0%	0.08%	0.0%	0.16%	0.41%	0.20%	0.07%	0.09%	0.08%	0.17%	0.08%	0.0%	0.0%	0.0%	0.0%	0.09%	0.11%	0.13%	0.08%	0.57%	0.47%	0.0%	0.0%	0.0%	0.14%	0.75%	0.0%	0.39%	0.54%	0.57%	0.82%	0.16%	0.40%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	141	2	5	6	5	4	9	6	6	1	1	4	6	11	1	5	3	7	2	9	8	2	4	9	1	0	5	3	1	4	0	0	0	0	0	1	4	1	1	0	4					
		0.42%	0.62%	0.42%	0.50%	0.42%	0.43%	0.77%	0.59%	0.48%	0.08%	0.10%	0.31%	0.58%	0.98%	0.08%	0.40%	0.40%	1.40%	0.24%	0.80%	0.74%	0.22%	0.53%	0.74%	0.19%	0.0%	0.41%	0.33%	0.06%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.64%	0.13%	1.40%	0.0%	0.43%					
27	"10. ""Аграрная партия России"""	1781	17	26	41	33	35	36	25	45	35	30	55	19	25	40	43	19	11	33	27	28	20	23	49	11	1	26	19	375	411	20	26	16	7	12	8	55	35	14	6	24					
		5.38%	5.32%	2.19%	3.42%	2.81%	3.81%	3.11%	2.46%	3.63%	2.88%	3.08%	4.28%	1.85%	2.23%	3.58%	3.50%	2.55%	2.21%	4.04%	2.40%	2.60%	2.20%	3.07%	4.06%	2.12%	0.47%	2.18%	2.09%	24.86%	28.88%	7.57%	11.50%	3.16%	3.80%	6.93%	6.61%	8.88%	4.71%	19.71%	3.07%	2.58%					
28	"11. ""Истинные патриоты России"""	43	0	1	3	0	2	1	2	0	0	2	1	3	0	0	0	0	2	0	0	1	1	5	3	2	0	3	0	2	4	0	0	2	0	0	0	0	2	0	0	1					
		0.13%	0.0%	0.08%	0.25%	0.0%	0.21%	0.08%	0.19%	0.0%	0.0%	0.20%	0.07%	0.29%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.09%	0.11%	0.66%	0.24%	0.38%	0.0%	0.25%	0.0%	0.13%	0.28%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.10%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	791	10	39	30	30	22	35	23	22	20	16	27	42	39	25	28	14	9	29	27	21	16	9	41	14	4	38	22	21	23	14	7	17	3	3	4	11	14	0	7	15					
		2.39%	3.13%	3.29%	2.50%	2.55%	2.39%	3.03%	2.26%	1.77%	1.64%	1.64%	2.10%	4.10%	3.47%	2.24%	2.28%	1.88%	1.81%	3.55%	2.40%	1.95%	1.76%	1.20%	3.40%	2.70%	1.89%	3.18%	2.42%	1.39%	1.61%	5.30%	3.09%	3.36%	1.63%	1.73%	3.30%	1.77%	1.88%	0.0%	3.58%	1.61%					
30	"13. ""Демократическая партия России"""	105	1	5	4	3	1	4	3	2	2	1	2	4	3	2	4	0	3	4	7	3	1	2	5	2	1	4	2	2	4	1	3	1	1	2	2	7	5	0	0	2					
		0.31%	0.31%	0.42%	0.33%	0.25%	0.10%	0.34%	0.29%	0.16%	0.16%	0.10%	0.15%	0.39%	0.26%	0.17%	0.32%	0.0%	0.60%	0.49%	0.62%	0.27%	0.11%	0.26%	0.41%	0.38%	0.47%	0.33%	0.22%	0.13%	0.28%	0.37%	1.32%	0.19%	0.54%	1.15%	1.65%	1.13%	0.67%	0.0%	0.0%	0.21%					
31	"14. ""Великая Россия - Евразийский Союз"""	72	0	0	2	6	5	3	3	3	1	2	7	0	4	0	4	0	1	0	1	4	2	3	4	2	0	1	2	2	1	0	0	2	1	2	1	0	3	0	0	0					
		0.21%	0.0%	0.0%	0.16%	0.51%	0.54%	0.25%	0.29%	0.24%	0.08%	0.20%	0.54%	0.0%	0.35%	0.0%	0.32%	0.0%	0.20%	0.0%	0.08%	0.37%	0.22%	0.40%	0.33%	0.38%	0.0%	0.08%	0.22%	0.13%	0.07%	0.0%	0.0%	0.39%	0.54%	1.15%	0.82%	0.0%	0.40%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	53	1	1	0	0	1	0	4	0	0	2	2	5	0	2	4	0	0	1	1	2	2	3	2	0	2	1	3	3	3	0	1	1	1	0	0	2	2	0	0	1					
		0.16%	0.31%	0.08%	0.0%	0.0%	0.10%	0.0%	0.39%	0.0%	0.0%	0.20%	0.15%	0.48%	0.0%	0.17%	0.32%	0.0%	0.0%	0.12%	0.08%	0.18%	0.22%	0.40%	0.16%	0.0%	0.94%	0.08%	0.33%	0.19%	0.21%	0.0%	0.44%	0.19%	0.54%	0.0%	0.0%	0.32%	0.26%	0.0%	0.0%	0.10%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1570	11	41	48	65	47	64	47	68	66	50	50	62	76	54	49	31	17	37	58	57	42	35	63	9	15	45	55	75	46	17	14	22	5	7	2	30	39	2	4	45					
		4.75%	3.44%	3.45%	4.01%	5.53%	5.12%	5.54%	4.62%	5.49%	5.43%	5.13%	3.89%	6.06%	6.77%	4.84%	3.99%	4.17%	3.42%	4.53%	5.16%	5.31%	4.63%	4.68%	5.22%	1.73%	7.10%	3.77%	6.07%	4.97%	3.23%	6.43%	6.19%	4.35%	2.71%	4.04%	1.65%	4.84%	5.24%	2.81%	2.05%	4.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	94	3	5	6	6	2	1	1	5	2	2	3	0	2	1	6	0	1	7	6	3	0	2	7	1	2	2	3	2	4	0	0	1	1	0	2	2	1	1	0	1					
		0.28%	0.94%	0.42%	0.50%	0.51%	0.21%	0.08%	0.09%	0.40%	0.16%	0.20%	0.23%	0.0%	0.17%	0.08%	0.48%	0.0%	0.20%	0.85%	0.53%	0.27%	0.0%	0.26%	0.58%	0.19%	0.94%	0.16%	0.33%	0.13%	0.28%	0.0%	0.0%	0.19%	0.54%	0.0%	1.65%	0.32%	0.13%	1.40%	0.0%	0.10%					
35	"18. ""ЛДПР"""	3926	53	165	134	116	84	139	115	132	102	101	130	153	114	118	130	109	55	109	136	138	100	108	160	89	26	163	107	164	178	27	25	62	19	30	13	79	72	5	29	137					
		11.87%	16.61%	13.92%	11.19%	9.88%	9.16%	12.04%	11.31%	10.67%	8.40%	10.38%	10.13%	14.97%	10.16%	10.58%	10.59%	14.67%	11.06%	13.35%	12.12%	12.86%	11.03%	14.45%	13.27%	17.18%	12.32%	13.67%	11.81%	10.87%	12.50%	10.22%	11.06%	12.27%	10.32%	17.34%	10.74%	12.76%	9.69%	7.04%	14.87%	14.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	492	5	25	17	12	17	16	14	24	14	12	24	13	23	14	30	13	9	7	18	12	19	9	15	6	4	15	9	7	19	8	4	6	6	1	1	9	16	4	2	13					
		1.48%	1.56%	2.10%	1.42%	1.02%	1.85%	1.38%	1.37%	1.94%	1.15%	1.23%	1.87%	1.27%	2.05%	1.25%	2.44%	1.74%	1.81%	0.85%	1.60%	1.11%	2.09%	1.20%	1.24%	1.15%	1.89%	1.25%	0.99%	0.46%	1.33%	3.03%	1.76%	1.18%	3.26%	0.57%	0.82%	1.45%	2.15%	5.63%	1.02%	1.39%					
37	"20. ""Политическая партия ""Единая Россия"""	7608	59	289	263	257	203	254	252	286	295	257	251	226	273	269	307	179	127	232	308	226	213	191	248	111	32	400	217	231	242	44	49	105	23	29	23	143	168	7	80	239					
		23.01%	18.49%	24.38%	21.97%	21.89%	22.13%	22.01%	24.80%	23.12%	24.29%	26.41%	19.56%	22.11%	24.35%	24.12%	25.02%	24.09%	25.55%	28.43%	27.45%	21.06%	23.50%	25.56%	20.58%	21.42%	15.16%	33.55%	23.95%	15.31%	17.00%	16.66%	21.68%	20.79%	12.5%	16.76%	19.00%	23.10%	22.61%	9.85%	41.02%	25.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	0	1	3	1	1	3	2	4	1	2	2	0	1	1	3	1	0	2	0	2	0	0	2	0	2	1	2	2	3	0	0	0	1	1	1	3	1	1	0	0					
		0.15%	0.0%	0.08%	0.25%	0.08%	0.10%	0.25%	0.19%	0.32%	0.08%	0.20%	0.15%	0.0%	0.08%	0.08%	0.24%	0.13%	0.0%	0.24%	0.0%	0.18%	0.0%	0.0%	0.16%	0.0%	0.94%	0.08%	0.22%	0.13%	0.21%	0.0%	0.0%	0.0%	0.54%	0.57%	0.82%	0.48%	0.13%	1.40%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	98	0	5	2	4	4	4	2	3	5	5	6	0	4	2	6	4	1	1	5	3	3	1	3	3	0	2	5	1	3	0	0	1	3	1	1	1	3	0	0	1					
		0.29%	0.0%	0.42%	0.16%	0.34%	0.43%	0.34%	0.19%	0.24%	0.41%	0.51%	0.46%	0.0%	0.35%	0.17%	0.48%	0.53%	0.20%	0.12%	0.44%	0.27%	0.33%	0.13%	0.24%	0.57%	0.0%	0.16%	0.55%	0.06%	0.21%	0.0%	0.0%	0.19%	1.63%	0.57%	0.82%	0.16%	0.40%	0.0%	0.0%	0.10%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2873	28	60	111	97	88	73	87	110	110	95	157	71	105	121	154	71	56	64	95	86	116	76	135	38	23	82	57	82	78	19	17	43	21	15	7	43	87	7	12	76					
		8.69%	8.77%	5.06%	9.27%	8.26%	9.59%	6.32%	8.56%	8.89%	9.06%	9.76%	12.23%	6.94%	9.36%	10.85%	12.55%	9.55%	11.26%	7.84%	8.46%	8.01%	12.80%	10.17%	11.20%	7.33%	10.90%	6.87%	6.29%	5.43%	5.48%	7.19%	7.52%	8.51%	11.41%	8.67%	5.78%	6.94%	11.70%	9.85%	6.15%	8.18%					
																																															
41	Против всех	2371	23	104	96	89	63	85	63	100	84	73	89	75	105	72	68	50	31	51	82	81	63	52	68	29	20	79	70	116	104	15	24	31	15	12	16	43	67	1	5	57					
		7.17%	7.21%	8.77%	8.02%	7.58%	6.87%	7.36%	6.20%	8.08%	6.91%	7.50%	6.93%	7.33%	9.36%	6.45%	5.54%	6.72%	6.23%	6.25%	7.30%	7.54%	6.95%	6.96%	5.64%	5.59%	9.47%	6.62%	7.72%	7.69%	7.30%	5.68%	10.61%	6.13%	8.15%	6.93%	13.22%	6.94%	9.01%	1.40%	2.56%	6.13%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
