Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Вилюйская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	306	10	10	10	10	10	10	10	7	7	5	10	10	10	8	8	8	8	8	6	8	10	5	10	8	8	10	8	10	10	10	8	16	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	149	1	4	5	3	3	3	5	7	0	5	10	3	6	3	3	5	5	8	4	4	3	3	9	0	1	6	3	1	6	1	1	16	10	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	81	4	3	2	6	5	2	7	1	7	3	0	1	0	5	2	1	0	0	1	2	5	1	3	4	0	1	2	1	2	1	2	5	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	157	9	6	5	7	7	7	5	0	7	0	0	7	4	5	5	3	3	0	2	4	7	2	1	8	7	4	5	9	4	9	7	0	0	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	316	4	7	7	9	4	6	4	13	9	1	11	2	6	8	12	12	2	4	6	26	6	0	21	1	15	11	7	37	27	7	6	6	17	2					
		2.53%	1.02%	1.75%	1.01%	1.72%	0.74%	0.98%	1.14%	2.28%	1.51%	0.78%	2.58%	0.48%	1.30%	2.42%	4.26%	3.34%	0.68%	1.72%	2.99%	10.97%	1.70%	0.00%	5.11%	0.46%	6.28%	3.82%	2.28%	9.84%	8.71%	1.66%	2.99%	1.71%	3.39%	0.57%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	2	0	1	0	1	1	3	0	0	0	5	3	0	2	0	1	1	1	2	0	0	0	1	0	2	0	0	0	0	0	1	2	0	0					
		0.23%	0.51%	0.00%	0.14%	0.00%	0.19%	0.16%	0.85%	0.00%	0.00%	0.00%	1.17%	0.73%	0.00%	0.61%	0.00%	0.28%	0.34%	0.43%	0.99%	0.00%	0.00%	0.00%	0.24%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.57%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	1	2	0	1	0	2	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2					
		0.13%	0.25%	0.50%	0.00%	0.19%	0.00%	0.33%	0.57%	0.18%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.24%	0.50%	0.00%	0.00%	0.57%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1170	42	46	36	38	63	89	49	71	69	11	21	26	42	41	12	31	21	16	13	42	21	16	36	9	21	56	8	26	48	35	11	19	52	33					
		9.37%	10.69%	11.53%	5.21%	7.28%	11.73%	14.52%	13.92%	12.43%	11.56%	8.53%	4.92%	6.30%	9.11%	12.42%	4.26%	8.64%	7.14%	6.90%	6.47%	17.72%	5.97%	12.80%	8.76%	4.13%	8.79%	19.44%	2.61%	6.91%	15.48%	8.31%	5.47%	5.41%	10.36%	9.40%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	319	6	22	10	7	19	16	10	16	28	3	2	4	3	12	5	3	3	8	9	13	39	1	7	3	4	6	3	16	9	4	3	2	11	12					
		2.55%	1.53%	5.51%	1.45%	1.34%	3.54%	2.61%	2.84%	2.80%	4.69%	2.33%	0.47%	0.97%	0.65%	3.64%	1.77%	0.84%	1.02%	3.45%	4.48%	5.49%	11.08%	0.80%	1.70%	1.38%	1.67%	2.08%	0.98%	4.26%	2.90%	0.95%	1.49%	0.57%	2.19%	3.42%					
23	6.Политическая партия «Партия социальной справедливости»	20	1	2	1	1	0	2	2	0	0	0	0	2	0	0	0	0	0	0	1	2	2	0	0	0	0	1	1	0	0	1	0	0	1	0					
		0.16%	0.25%	0.50%	0.14%	0.19%	0.00%	0.33%	0.57%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.84%	0.57%	0.00%	0.00%	0.00%	0.00%	0.35%	0.33%	0.00%	0.00%	0.24%	0.00%	0.00%	0.20%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	289	5	6	10	15	12	11	7	4	7	1	41	48	29	1	9	2	4	2	2	5	11	3	5	3	6	0	6	7	1	2	5	6	4	9					
		2.31%	1.27%	1.50%	1.45%	2.87%	2.23%	1.79%	1.99%	0.70%	1.17%	0.78%	9.60%	11.62%	6.29%	0.30%	3.19%	0.56%	1.36%	0.86%	0.99%	2.11%	3.13%	2.40%	1.22%	1.38%	2.51%	0.00%	1.95%	1.86%	0.32%	0.48%	2.49%	1.71%	0.80%	2.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2316	80	72	88	102	115	130	58	106	103	7	50	33	48	54	38	83	76	39	67	64	62	34	64	27	68	69	85	65	57	80	34	95	114	49					
		18.54%	20.36%	18.05%	12.74%	19.54%	21.42%	21.21%	16.48%	18.56%	17.25%	5.43%	11.71%	7.99%	10.41%	16.36%	13.48%	23.12%	25.85%	16.81%	33.33%	27.00%	17.61%	27.20%	15.57%	12.39%	28.45%	23.96%	27.69%	17.29%	18.39%	19.00%	16.92%	27.07%	22.71%	13.96%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	1	2	5	4	1	6	2	1	2	1	1	3	2	0	0	3	0	0	1	1	1	0	3	1	1	1	2	5	1	1	1	4	0	5					
		0.50%	0.25%	0.50%	0.72%	0.77%	0.19%	0.98%	0.57%	0.18%	0.34%	0.78%	0.23%	0.73%	0.43%	0.00%	0.00%	0.84%	0.00%	0.00%	0.50%	0.42%	0.28%	0.00%	0.73%	0.46%	0.42%	0.35%	0.65%	1.33%	0.32%	0.24%	0.50%	1.14%	0.00%	1.42%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7825	242	234	528	342	313	341	208	358	375	102	290	286	325	211	201	224	183	155	98	84	200	71	273	172	120	143	193	215	165	289	135	215	300	234					
		62.64%	61.58%	58.65%	76.41%	65.52%	58.29%	55.63%	59.09%	62.70%	62.81%	79.07%	67.92%	69.25%	70.50%	63.94%	71.28%	62.40%	62.24%	66.81%	48.76%	35.44%	56.82%	56.80%	66.42%	78.90%	50.21%	49.65%	62.87%	57.18%	53.23%	68.65%	67.16%	61.25%	59.76%	66.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	5	1	0	0	5	4	0	0	2	0	2	5	2	0	1	0	0	2	0	0	4	0	1	1	0	1	0	1	0	0	1	0	1	2					
		0.33%	1.27%	0.25%	0.00%	0.00%	0.93%	0.65%	0.00%	0.00%	0.34%	0.00%	0.47%	1.21%	0.43%	0.00%	0.35%	0.00%	0.00%	0.86%	0.00%	0.00%	1.14%	0.00%	0.24%	0.46%	0.00%	0.35%	0.00%	0.27%	0.00%	0.00%	0.50%	0.00%	0.20%	0.57%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
