Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Лоухская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №268	УИК №269	УИК №270	УИК №271	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285					
18	1.Политическая партия «Аграрная партия России»	110	24	6	5	2	10	4	2	1	5	2	4	2	17	9	13	1	3					
		1.40%	1.98%	0.70%	1.40%	0.51%	0.87%	1.75%	0.88%	0.15%	1.52%	2.70%	1.92%	1.49%	5.84%	1.07%	2.12%	0.51%	6.25%					
19	2.Всероссийская политическая партия «Гражданская Сила»	48	12	6	3	1	7	2	0	2	0	0	0	1	2	3	8	1	0					
		0.61%	0.99%	0.70%	0.84%	0.25%	0.61%	0.88%	0.00%	0.29%	0.00%	0.00%	0.00%	0.75%	0.69%	0.36%	1.31%	0.51%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	4	1	1	0	1	0	3	0	0	0	0	0	1	2	0	1	0					
		0.18%	0.33%	0.12%	0.28%	0.00%	0.09%	0.00%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.24%	0.00%	0.51%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	820	141	98	6	24	123	12	7	74	70	5	27	16	26	90	78	16	7					
		10.44%	11.61%	11.37%	1.69%	6.11%	10.67%	5.26%	3.07%	10.74%	21.21%	6.76%	12.98%	11.94%	8.93%	10.71%	12.72%	8.12%	14.58%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	9	5	0	0	4	3	1	0	0	0	0	0	0	0	2	0	0					
		0.31%	0.74%	0.58%	0.00%	0.00%	0.35%	1.32%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	3	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0					
		0.09%	0.25%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.30%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	805	137	120	49	44	91	23	16	81	27	5	19	5	26	95	55	11	1					
		10.24%	11.29%	13.92%	13.76%	11.20%	7.89%	10.09%	7.02%	11.76%	8.18%	6.76%	9.13%	3.73%	8.93%	11.31%	8.97%	5.58%	2.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	926	153	92	36	31	130	21	16	74	21	6	16	17	35	161	93	23	1					
		11.78%	12.60%	10.67%	10.11%	7.89%	11.27%	9.21%	7.02%	10.74%	6.36%	8.11%	7.69%	12.69%	12.03%	19.17%	15.17%	11.68%	2.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	7	7	2	5	9	5	0	5	0	1	1	1	0	9	5	0	0					
		0.73%	0.58%	0.81%	0.56%	1.27%	0.78%	2.19%	0.00%	0.73%	0.00%	1.35%	0.48%	0.75%	0.00%	1.07%	0.82%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4787	657	485	252	278	752	144	182	434	195	53	134	91	177	444	333	140	36					
		60.92%	54.12%	56.26%	70.79%	70.74%	65.22%	63.16%	79.82%	62.99%	59.09%	71.62%	64.42%	67.91%	60.82%	52.86%	54.32%	71.07%	75.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	171	49	31	1	7	9	7	0	7	4	2	2	0	3	25	21	3	0					
		2.18%	4.04%	3.60%	0.28%	1.78%	0.78%	3.07%	0.00%	1.02%	1.21%	2.70%	0.96%	0.00%	1.03%	2.98%	3.43%	1.52%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
