Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Темниковская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675					
		0.08%	0.74%	0.0%	0.0%	0.21%	0.0%	0.25%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	11	2	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0					
		0.08%	0.24%	0.0%	0.0%	0.21%	0.08%	0.25%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.31%	0.0%					
25	"8. ""Народно-республиканская партия России"""	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	190	30	0	8	8	3	9	11	0	0	1	0	3	5	24	5	3	2	10	6	6	1	10	6	0	8	0	10	2	0	17	2					
		1.38%	3.74%	0.0%	0.95%	1.73%	0.26%	2.31%	2.89%	0.0%	0.0%	0.64%	0.0%	0.90%	2.20%	3.19%	3.62%	0.96%	0.53%	1.89%	2.47%	1.29%	0.49%	1.16%	1.66%	0.0%	3.77%	0.0%	3.24%	0.46%	0.0%	5.29%	0.35%					
28	"11. ""Истинные патриоты России"""	6	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.49%	0.0%	0.0%	0.21%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	23	4	0	0	1	0	2	3	0	0	1	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.16%	0.49%	0.0%	0.0%	0.21%	0.0%	0.51%	0.78%	0.0%	0.0%	0.64%	0.0%	0.30%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%					
30	"13. ""Демократическая партия России"""	5	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.03%	0.24%	0.0%	0.0%	0.21%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.04%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%					
32	"15. ""Партия СЛОН"""	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	281	44	38	17	36	2	29	15	0	0	2	0	2	0	6	0	7	0	19	5	10	0	25	7	0	0	0	1	1	0	5	10					
		2.04%	5.48%	2.76%	2.03%	7.82%	0.17%	7.45%	3.94%	0.0%	0.0%	1.29%	0.0%	0.60%	0.0%	0.79%	0.0%	2.24%	0.0%	3.59%	2.06%	2.15%	0.0%	2.92%	1.94%	0.0%	0.0%	0.0%	0.32%	0.23%	0.0%	1.55%	1.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	10	3	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0					
		0.07%	0.37%	0.0%	0.0%	0.0%	0.08%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.31%	0.0%					
35	"18. ""ЛДПР"""	522	64	45	20	59	51	20	20	0	9	6	21	11	8	13	9	0	2	15	10	20	2	29	10	2	3	1	14	1	0	23	34					
		3.80%	7.98%	3.27%	2.39%	12.82%	4.45%	5.14%	5.26%	0.0%	4.32%	3.89%	3.37%	3.31%	3.52%	1.73%	6.52%	0.0%	0.53%	2.83%	4.13%	4.30%	0.98%	3.38%	2.77%	0.83%	1.41%	0.81%	4.54%	0.23%	0.0%	7.16%	6.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	86	19	7	0	8	4	2	4	0	0	0	0	1	0	3	0	2	1	0	16	5	0	3	0	0	0	0	3	0	0	3	5					
		0.62%	2.36%	0.50%	0.0%	1.73%	0.34%	0.51%	1.05%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.39%	0.0%	0.64%	0.26%	0.0%	6.61%	1.07%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.93%	0.89%					
37	"20. ""Политическая партия ""Единая Россия"""	10741	415	1127	680	224	948	268	258	178	167	104	535	278	188	588	118	290	347	440	164	356	198	644	315	230	175	98	240	410	155	183	420					
		78.34%	51.74%	81.90%	81.43%	48.69%	82.72%	68.89%	67.89%	90.35%	80.28%	67.53%	85.87%	83.73%	82.81%	78.29%	85.50%	92.94%	93.02%	83.17%	67.76%	76.55%	97.05%	75.23%	87.5%	96.23%	82.54%	79.67%	77.92%	94.90%	97.48%	57.00%	75.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.12%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	4	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.21%	0.08%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1117	139	123	99	78	66	26	36	19	32	8	61	10	24	60	6	5	5	43	31	31	3	21	18	4	17	14	19	4	3	52	60					
		8.14%	17.33%	8.93%	11.85%	16.95%	5.75%	6.68%	9.47%	9.64%	15.38%	5.19%	9.79%	3.01%	10.57%	7.98%	4.34%	1.60%	1.34%	8.12%	12.80%	6.66%	1.47%	2.45%	5.0%	1.67%	8.01%	11.38%	6.16%	0.92%	1.88%	16.19%	10.77%					
																																						
41	Против всех	117	10	22	6	11	27	4	8	0	0	0	0	0	0	4	0	1	0	0	5	0	0	6	2	1	2	0	3	1	0	2	2					
		0.85%	1.24%	1.59%	0.71%	2.39%	2.35%	1.02%	2.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.32%	0.0%	0.0%	2.06%	0.0%	0.0%	0.70%	0.55%	0.41%	0.94%	0.0%	0.97%	0.23%	0.0%	0.62%	0.35%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
