Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Тепло-Огаревская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016					
14	Число неиспользованных открепительных удостоверений	31	0	0	2	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	1	5	0	4	13					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	193	8	4	1	2	5	3	1	3	4	2	0	4	14	15	4	3	2	3	1	14	17	15	19	49					
		2.76%	2.27%	1.78%	0.32%	1.24%	1.74%	1.60%	0.64%	0.97%	2.07%	2.38%	0.00%	2.14%	4.62%	3.62%	2.27%	1.26%	0.84%	2.22%	0.75%	3.49%	3.13%	2.94%	3.39%	6.04%					
19	. Малышкин Олег Александрович	186	9	2	14	5	1	4	3	11	8	1	1	7	10	21	5	5	6	5	7	11	15	8	15	12					
		2.66%	2.56%	0.89%	4.52%	3.11%	0.35%	2.13%	1.92%	3.55%	4.15%	1.19%	1.49%	3.74%	3.30%	5.07%	2.84%	2.09%	2.51%	3.70%	5.26%	2.74%	2.76%	1.57%	2.67%	1.48%					
20	. Миронов Сергей Михайлович	36	4	0	1	2	3	0	0	4	0	0	0	0	2	3	2	0	0	1	3	1	2	4	1	3					
		0.52%	1.14%	0.00%	0.32%	1.24%	1.05%	0.00%	0.00%	1.29%	0.00%	0.00%	0.00%	0.00%	0.66%	0.72%	1.14%	0.00%	0.00%	0.74%	2.26%	0.25%	0.37%	0.78%	0.18%	0.37%					
21	. Путин Владимир Владимирович	4403	227	145	248	104	196	148	132	205	130	55	48	93	186	293	128	158	134	84	70	240	293	313	332	441					
		63.04%	64.49%	64.44%	80.00%	64.60%	68.29%	78.72%	84.62%	66.13%	67.36%	65.48%	71.64%	49.73%	61.39%	70.77%	72.73%	66.11%	56.07%	62.22%	52.63%	59.85%	53.96%	61.37%	59.18%	54.38%					
22	. Хакамада Ирина Муцуовна	133	6	2	1	7	4	6	3	6	3	1	1	8	3	3	0	2	2	2	2	14	9	8	14	26					
		1.90%	1.70%	0.89%	0.32%	4.35%	1.39%	3.19%	1.92%	1.94%	1.55%	1.19%	1.49%	4.28%	0.99%	0.72%	0.00%	0.84%	0.84%	1.48%	1.50%	3.49%	1.66%	1.57%	2.50%	3.21%					
23	. Харитонов Николай Михайлович	1727	87	69	37	38	66	18	17	59	44	23	16	64	73	68	27	55	91	32	46	106	184	131	156	220					
		24.72%	24.72%	30.67%	11.94%	23.60%	23.00%	9.57%	10.90%	19.03%	22.80%	27.38%	23.88%	34.22%	24.09%	16.43%	15.34%	23.01%	38.08%	23.70%	34.59%	26.43%	33.89%	25.69%	27.81%	27.13%					
																															
24	Против всех	263	8	1	6	2	9	8	0	18	4	2	1	10	11	11	7	13	4	7	4	11	22	26	24	54					
		3.77%	2.27%	0.44%	1.94%	1.24%	3.14%	4.26%	0.00%	5.81%	2.07%	2.38%	1.49%	5.35%	3.63%	2.66%	3.98%	5.44%	1.67%	5.19%	3.01%	2.74%	4.05%	5.10%	4.28%	6.66%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
