Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Георгиевская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317					
		0.14%	0.12%	0.18%	0.08%	0.0%	0.0%	0.0%	0.11%	1.17%	0.0%	0.0%	0.25%	0.16%	0.0%	0.17%	0.41%	0.09%	0.0%	0.07%	0.49%	0.27%	0.0%	0.09%	0.13%	0.17%	0.44%	0.26%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%					
26	"9. ""Российская экологическая партия ""Зеленые"""	65	5	2	1	2	3	4	1	0	0	0	0	2	0	4	3	3	0	2	0	3	1	1	0	3	0	2	4	0	1	7	1	0	9	1					
		0.22%	0.60%	0.18%	0.08%	0.36%	0.34%	0.40%	0.11%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.34%	0.30%	0.28%	0.0%	0.15%	0.0%	0.27%	0.19%	0.09%	0.0%	0.26%	0.0%	0.26%	0.36%	0.0%	0.19%	0.64%	0.43%	0.0%	0.92%	0.10%					
27	"10. ""Аграрная партия России"""	2201	51	28	30	16	98	42	42	11	32	74	38	86	25	136	116	173	104	227	4	203	87	72	49	49	34	19	51	27	19	27	39	53	72	67					
		7.76%	6.21%	2.57%	2.48%	2.94%	11.17%	4.29%	4.84%	3.22%	7.04%	8.57%	9.57%	7.28%	6.51%	11.72%	11.94%	16.29%	19.33%	17.62%	1.99%	18.47%	17.22%	6.55%	6.85%	4.40%	3.01%	2.51%	4.70%	2.69%	3.63%	2.48%	17.03%	5.97%	7.36%	7.18%					
28	"11. ""Истинные патриоты России"""	150	0	0	2	4	1	4	3	0	29	28	19	11	3	5	2	1	1	2	0	2	1	1	0	2	5	3	5	0	1	4	4	3	2	2					
		0.52%	0.0%	0.0%	0.16%	0.73%	0.11%	0.40%	0.34%	0.0%	6.38%	3.24%	4.78%	0.93%	0.78%	0.43%	0.20%	0.09%	0.18%	0.15%	0.0%	0.18%	0.19%	0.09%	0.0%	0.17%	0.44%	0.39%	0.46%	0.0%	0.19%	0.36%	1.74%	0.33%	0.20%	0.21%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	286	4	14	3	8	7	12	12	2	2	10	4	13	3	16	13	14	5	9	4	5	3	13	7	13	16	6	15	11	6	19	1	9	3	4					
		1.00%	0.48%	1.28%	0.24%	1.47%	0.79%	1.22%	1.38%	0.58%	0.44%	1.15%	1.00%	1.10%	0.78%	1.37%	1.33%	1.31%	0.92%	0.69%	1.99%	0.45%	0.59%	1.18%	0.97%	1.16%	1.41%	0.79%	1.38%	1.09%	1.14%	1.74%	0.43%	1.01%	0.30%	0.42%					
30	"13. ""Демократическая партия России"""	89	5	1	6	0	5	3	1	0	3	1	0	3	3	5	6	1	2	9	1	2	1	4	2	4	0	7	2	3	4	1	0	2	1	1					
		0.31%	0.60%	0.09%	0.49%	0.0%	0.57%	0.30%	0.11%	0.0%	0.66%	0.11%	0.0%	0.25%	0.78%	0.43%	0.61%	0.09%	0.37%	0.69%	0.49%	0.18%	0.19%	0.36%	0.27%	0.35%	0.0%	0.92%	0.18%	0.29%	0.76%	0.09%	0.0%	0.22%	0.10%	0.10%					
31	"14. ""Великая Россия - Евразийский Союз"""	87	2	3	2	1	0	6	3	5	1	2	2	5	0	0	1	2	1	2	4	2	2	0	1	7	4	1	2	1	1	13	0	4	4	3					
		0.30%	0.24%	0.27%	0.16%	0.18%	0.0%	0.61%	0.34%	1.46%	0.22%	0.23%	0.50%	0.42%	0.0%	0.0%	0.10%	0.18%	0.18%	0.15%	1.99%	0.18%	0.39%	0.0%	0.13%	0.62%	0.35%	0.13%	0.18%	0.09%	0.19%	1.19%	0.0%	0.45%	0.40%	0.32%					
32	"15. ""Партия СЛОН"""	43	1	4	3	1	2	2	0	1	2	1	2	2	0	0	1	1	0	3	0	0	1	3	2	3	0	0	0	0	0	2	1	1	2	2					
		0.15%	0.12%	0.36%	0.24%	0.18%	0.22%	0.20%	0.0%	0.29%	0.44%	0.11%	0.50%	0.16%	0.0%	0.0%	0.10%	0.09%	0.0%	0.23%	0.0%	0.0%	0.19%	0.27%	0.27%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.43%	0.11%	0.20%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1930	102	88	125	47	42	34	49	11	21	47	9	88	18	55	68	56	32	88	4	43	32	90	41	92	109	53	93	78	51	72	16	60	68	48					
		6.80%	12.43%	8.08%	10.37%	8.65%	4.78%	3.48%	5.65%	3.22%	4.62%	5.44%	2.26%	7.45%	4.68%	4.74%	7.00%	5.27%	5.94%	6.83%	1.99%	3.91%	6.33%	8.19%	5.73%	8.26%	9.66%	7.02%	8.57%	7.77%	9.75%	6.62%	6.98%	6.76%	6.96%	5.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	104	3	3	5	1	3	5	6	0	0	3	3	3	1	5	3	5	1	8	3	1	1	4	1	5	1	1	5	2	2	4	2	3	5	6					
		0.36%	0.36%	0.27%	0.41%	0.18%	0.34%	0.51%	0.69%	0.0%	0.0%	0.34%	0.75%	0.25%	0.26%	0.43%	0.30%	0.47%	0.18%	0.62%	1.49%	0.09%	0.19%	0.36%	0.13%	0.44%	0.08%	0.13%	0.46%	0.19%	0.38%	0.36%	0.87%	0.33%	0.51%	0.64%					
35	"18. ""ЛДПР"""	4806	144	195	199	98	167	208	171	30	61	122	45	238	58	183	126	197	95	196	49	204	78	169	121	143	178	127	198	176	101	197	29	156	175	172					
		16.95%	17.56%	17.90%	16.51%	18.04%	19.04%	21.28%	19.74%	8.79%	13.43%	14.13%	11.33%	20.15%	15.10%	15.77%	12.97%	18.54%	17.65%	15.21%	24.37%	18.56%	15.44%	15.39%	16.92%	12.84%	15.78%	16.84%	18.24%	17.54%	19.31%	18.12%	12.66%	17.58%	17.91%	18.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	625	9	19	27	13	11	22	29	4	5	23	3	39	11	28	29	29	15	21	6	16	5	21	20	23	15	18	20	11	13	24	5	38	23	30					
		2.20%	1.09%	1.74%	2.24%	2.39%	1.25%	2.25%	3.34%	1.17%	1.10%	2.66%	0.75%	3.30%	2.86%	2.41%	2.98%	2.73%	2.78%	1.63%	2.98%	1.45%	0.99%	1.91%	2.79%	2.06%	1.32%	2.38%	1.84%	1.09%	2.48%	2.20%	2.18%	4.28%	2.35%	3.21%					
37	"20. ""Политическая партия ""Единая Россия"""	9807	250	415	402	179	300	343	321	169	171	307	162	427	152	349	327	308	135	423	54	361	153	374	294	418	451	285	370	360	175	391	70	285	296	330					
		34.59%	30.48%	38.10%	33.36%	32.96%	34.20%	35.10%	37.06%	49.56%	37.66%	35.57%	40.80%	36.15%	39.58%	30.08%	33.67%	29.00%	25.09%	32.84%	26.86%	32.84%	30.29%	34.06%	41.11%	37.55%	39.98%	37.79%	34.10%	35.89%	33.46%	35.97%	30.56%	32.13%	30.29%	35.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	52	1	1	1	1	1	1	2	0	2	3	0	2	2	2	5	3	0	1	0	3	3	3	2	3	0	0	0	4	0	2	1	0	3	0					
		0.18%	0.12%	0.09%	0.08%	0.18%	0.11%	0.10%	0.23%	0.0%	0.44%	0.34%	0.0%	0.16%	0.52%	0.17%	0.51%	0.28%	0.0%	0.07%	0.0%	0.27%	0.59%	0.27%	0.27%	0.26%	0.0%	0.0%	0.0%	0.39%	0.0%	0.18%	0.43%	0.0%	0.30%	0.0%					
39	"22. ""Развитие предпринимательства"""	52	2	3	5	1	3	1	2	1	0	0	1	3	2	2	1	2	0	2	0	3	1	0	4	1	1	0	0	1	2	3	1	1	2	1					
		0.18%	0.24%	0.27%	0.41%	0.18%	0.34%	0.10%	0.23%	0.29%	0.0%	0.0%	0.25%	0.25%	0.52%	0.17%	0.10%	0.18%	0.0%	0.15%	0.0%	0.27%	0.19%	0.0%	0.55%	0.08%	0.08%	0.0%	0.0%	0.09%	0.38%	0.27%	0.43%	0.11%	0.20%	0.10%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3534	136	159	125	70	116	138	100	50	75	131	35	106	32	187	131	123	67	125	24	95	57	147	53	123	118	100	139	137	48	95	16	154	176	146					
		12.46%	16.58%	14.60%	10.37%	12.89%	13.22%	14.12%	11.54%	14.66%	16.51%	15.17%	8.81%	8.97%	8.33%	16.12%	13.49%	11.58%	12.45%	9.70%	11.94%	8.64%	11.28%	13.38%	7.41%	11.05%	10.46%	13.26%	12.81%	13.65%	9.17%	8.73%	6.98%	17.36%	18.01%	15.66%					
																																									
41	Против всех	1297	30	43	136	19	36	44	32	12	11	36	21	41	14	50	34	46	20	50	6	36	22	57	40	53	69	35	54	62	28	80	13	24	21	22					
		4.57%	3.65%	3.94%	11.28%	3.49%	4.10%	4.50%	3.69%	3.51%	2.42%	4.17%	5.28%	3.47%	3.64%	4.31%	3.50%	4.33%	3.71%	3.88%	2.98%	3.27%	4.35%	5.19%	5.59%	4.76%	6.11%	4.64%	4.97%	6.18%	5.35%	7.35%	5.67%	2.70%	2.14%	2.36%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
