Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Клявлинская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329					
		1.51%	0.17%	3.24%	1.81%	2.47%	2.88%	2.27%	0.24%	0.46%	1.10%	2.14%	0.21%	0.34%	0.36%	2.58%	2.59%	1.07%	2.00%	0.40%	0.30%	2.22%	0.76%	0.41%	0.30%	0.00%	3.78%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
