Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Бобровская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239					
33	"16. ""Родина"" (народно-патриотический союз)"""	5588	310	277	78	133	325	349	330	320	184	207	140	106	23	109	102	170	32	243	91	39	204	37	116	170	172	73	127	42	96	84	64	106	120	133	80	16	41	67	272					
		24.46%	28.23%	30.64%	23.49%	26.86%	25.39%	33.98%	30.38%	27.89%	28.57%	31.84%	26.16%	26.10%	8.21%	19.49%	16.32%	41.76%	22.69%	31.68%	33.45%	36.44%	21.74%	14.56%	20.82%	15.71%	24.08%	14.74%	31.59%	20.19%	17.35%	17.42%	12.23%	18.21%	20.0%	20.33%	19.09%	12.59%	25.94%	15.02%	30.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	61	3	0	3	1	1	2	4	5	4	1	2	1	1	0	1	1	0	5	0	2	0	0	1	3	0	4	1	2	0	1	0	2	1	4	1	0	0	0	4					
		0.26%	0.27%	0.0%	0.90%	0.20%	0.07%	0.19%	0.36%	0.43%	0.62%	0.15%	0.37%	0.24%	0.35%	0.0%	0.16%	0.24%	0.0%	0.65%	0.0%	1.86%	0.0%	0.0%	0.17%	0.27%	0.0%	0.80%	0.24%	0.96%	0.0%	0.20%	0.0%	0.34%	0.16%	0.61%	0.23%	0.0%	0.0%	0.0%	0.45%					
35	"18. ""ЛДПР"""	3362	138	124	76	68	197	119	161	238	119	110	56	58	17	101	87	33	3	92	36	20	186	35	85	160	99	56	49	34	111	89	98	93	64	87	41	17	19	49	137					
		14.71%	12.56%	13.71%	22.89%	13.73%	15.39%	11.58%	14.82%	20.74%	18.47%	16.92%	10.46%	14.28%	6.07%	18.06%	13.92%	8.10%	2.12%	11.99%	13.23%	18.69%	19.82%	13.77%	15.26%	14.78%	13.86%	11.31%	12.18%	16.34%	20.07%	18.46%	18.73%	15.97%	10.66%	13.30%	9.78%	13.38%	12.02%	10.98%	15.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	353	13	13	6	8	16	9	21	17	10	2	5	3	2	2	11	2	2	9	5	0	16	11	14	30	20	9	2	1	7	12	7	20	13	9	7	4	2	4	9					
		1.54%	1.18%	1.43%	1.80%	1.61%	1.25%	0.87%	1.93%	1.48%	1.55%	0.30%	0.93%	0.73%	0.71%	0.35%	1.76%	0.49%	1.41%	1.17%	1.83%	0.0%	1.70%	4.33%	2.51%	2.77%	2.80%	1.81%	0.49%	0.48%	1.26%	2.48%	1.33%	3.43%	2.16%	1.37%	1.67%	3.14%	1.26%	0.89%	1.01%					
37	"20. ""Политическая партия ""Единая Россия"""	7029	316	232	66	155	303	272	266	279	156	155	166	168	206	174	314	74	71	219	54	20	304	102	148	364	249	158	106	67	176	161	228	205	197	238	158	39	59	183	221					
		30.77%	28.77%	25.66%	19.87%	31.31%	23.67%	26.48%	24.49%	24.32%	24.22%	23.84%	31.02%	41.37%	73.57%	31.12%	50.24%	18.18%	50.35%	28.55%	19.85%	18.69%	32.40%	40.15%	26.57%	33.64%	34.87%	31.91%	26.36%	32.21%	31.82%	33.40%	43.59%	35.22%	32.83%	36.39%	37.70%	30.70%	37.34%	41.03%	24.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	1	0	1	2	3	2	2	3	2	0	2	1	0	0	4	0	0	0	0	0	2	0	0	2	0	0	3	0	1	1	1	7	2	1	0	0	0	1	2					
		0.20%	0.09%	0.0%	0.30%	0.40%	0.23%	0.19%	0.18%	0.26%	0.31%	0.0%	0.37%	0.24%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.18%	0.0%	0.0%	0.74%	0.0%	0.18%	0.20%	0.19%	1.20%	0.33%	0.15%	0.0%	0.0%	0.0%	0.22%	0.22%					
39	"22. ""Развитие предпринимательства"""	35	5	2	0	0	3	1	0	4	1	0	0	0	0	1	0	2	0	0	0	0	0	0	2	2	0	1	0	0	4	0	0	0	1	2	0	2	1	0	1					
		0.15%	0.45%	0.22%	0.0%	0.0%	0.23%	0.09%	0.0%	0.34%	0.15%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.18%	0.0%	0.20%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.16%	0.30%	0.0%	1.57%	0.63%	0.0%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2680	154	113	40	59	207	142	150	131	53	63	55	29	5	87	47	54	29	76	26	19	84	20	105	157	62	65	38	11	68	55	46	71	97	39	40	23	17	66	77					
		11.73%	14.02%	12.49%	12.04%	11.91%	16.17%	13.82%	13.81%	11.42%	8.22%	9.69%	10.28%	7.14%	1.78%	15.56%	7.52%	13.26%	20.56%	9.90%	9.55%	17.75%	8.95%	7.87%	18.85%	14.51%	8.68%	13.13%	9.45%	5.28%	12.29%	11.41%	8.79%	12.19%	16.16%	5.96%	9.54%	18.11%	10.75%	14.79%	8.68%					
																																														
41	Против всех	547	34	33	12	19	46	32	21	24	10	28	9	7	12	4	4	6	1	8	5	0	15	5	14	47	12	3	9	8	16	9	7	14	13	8	12	1	3	16	20					
		2.39%	3.09%	3.65%	3.61%	3.83%	3.59%	3.11%	1.93%	2.09%	1.55%	4.30%	1.68%	1.72%	4.28%	0.71%	0.64%	1.47%	0.70%	1.04%	1.83%	0.0%	1.59%	1.96%	2.51%	4.34%	1.68%	0.60%	2.23%	3.84%	2.89%	1.86%	1.33%	2.40%	2.16%	1.22%	2.86%	0.78%	1.89%	3.58%	2.25%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
