Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Пожарская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867					
		31.58%	34.78%	28.82%	34.87%	55.36%	29.16%	28.57%	27.91%	33.90%	37.73%	37.61%	28.88%	27.85%	31.72%	25.32%	29.24%	35.05%	27.94%	28.69%	28.52%	30.93%	40.00%	33.77%	43.24%	42.70%	45.24%	47.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	0	3	2	0	1	0	1	0	0	1	2	11	6	7	4	2	6	2	2	2	1	4	1	1	1	1					
		0.48%	0.00%	0.47%	0.84%	0.00%	0.21%	0.00%	2.33%	0.00%	0.00%	0.28%	0.17%	1.24%	0.67%	0.64%	0.52%	0.31%	0.52%	0.28%	0.39%	0.41%	0.30%	0.58%	0.18%	1.12%	0.79%	0.44%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
