Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
"Наименование Избирательной комиссии:    Ставрополь, Октябрьская"																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83					
14	Число погашенных неиспользованных открепительных удостоверений	269	7	15	4	13	13	7	4	3	16	10	6	13	13	11	14	13	15	9	14	7	10	12	8	6	10	4	12	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	45	0	3	0	0	3	2	0	0	6	1	2	1	1	1	1	1	2	2	2	1	0	3	1	2	1	1	8	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	505	11	8	5	10	20	15	36	25	15	12	20	9	21	26	5	19	25	16	7	25	5	23	23	24	26	40	19	4	5	6					
		1.74%	1.82%	1.68%	0.92%	1.54%	2.23%	1.54%	2.59%	2.07%	1.63%	1.60%	2.55%	1.66%	2.04%	1.97%	0.84%	1.44%	1.68%	1.68%	0.91%	3.11%	0.53%	1.66%	1.64%	1.69%	1.79%	1.86%	1.29%	2.08%	1.49%	1.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	359	4	6	11	11	13	12	20	13	12	9	8	12	13	20	1	20	16	12	3	3	13	13	16	21	21	24	26	1	3	2					
		1.24%	0.66%	1.26%	2.03%	1.69%	1.45%	1.24%	1.44%	1.08%	1.30%	1.20%	1.02%	2.21%	1.26%	1.52%	0.17%	1.52%	1.08%	1.26%	0.39%	0.37%	1.39%	0.94%	1.14%	1.48%	1.45%	1.11%	1.77%	0.52%	0.90%	0.66%					
20	3.Политическая партия «Демократическая партия России»	47	0	1	0	0	1	0	0	1	4	2	1	1	4	3	2	1	2	5	0	1	2	2	0	0	1	5	2	0	2	4					
		0.16%	0.00%	0.21%	0.00%	0.00%	0.11%	0.00%	0.00%	0.08%	0.43%	0.27%	0.13%	0.18%	0.39%	0.23%	0.34%	0.08%	0.13%	0.52%	0.00%	0.12%	0.21%	0.14%	0.00%	0.00%	0.07%	0.23%	0.14%	0.00%	0.60%	1.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3673	70	83	58	78	120	108	193	119	136	89	112	85	134	181	60	168	163	143	109	86	133	234	187	185	150	183	175	19	85	27					
		12.64%	11.61%	17.44%	10.68%	12.00%	13.41%	11.12%	13.90%	9.84%	14.78%	11.88%	14.29%	15.68%	13.02%	13.71%	10.14%	12.74%	10.98%	15.01%	14.10%	10.68%	14.18%	16.87%	13.30%	13.01%	10.32%	8.49%	11.91%	9.90%	25.37%	8.97%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	380	3	4	8	15	13	14	19	17	12	5	7	9	14	15	5	6	25	19	13	17	7	12	20	10	43	33	8	0	4	3					
		1.31%	0.50%	0.84%	1.47%	2.31%	1.45%	1.44%	1.37%	1.41%	1.30%	0.67%	0.89%	1.66%	1.36%	1.14%	0.84%	0.45%	1.68%	1.99%	1.68%	2.11%	0.75%	0.87%	1.42%	0.70%	2.96%	1.53%	0.54%	0.00%	1.19%	0.99%					
23	6.Политическая партия «Партия социальной справедливости»	48	1	0	0	0	7	2	1	1	0	2	2	0	2	2	0	3	3	0	3	1	1	3	3	1	1	2	3	0	4	0					
		0.17%	0.17%	0.00%	0.00%	0.00%	0.78%	0.21%	0.07%	0.08%	0.00%	0.27%	0.26%	0.00%	0.19%	0.15%	0.00%	0.23%	0.20%	0.00%	0.39%	0.12%	0.11%	0.22%	0.21%	0.07%	0.07%	0.09%	0.20%	0.00%	1.19%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2617	45	50	45	38	92	78	102	123	63	71	76	47	96	109	62	168	161	66	62	92	65	117	96	138	131	240	148	8	20	8					
		9.00%	7.46%	10.50%	8.29%	5.85%	10.28%	8.03%	7.35%	10.17%	6.85%	9.48%	9.69%	8.67%	9.33%	8.26%	10.47%	12.74%	10.85%	6.93%	8.02%	11.43%	6.93%	8.44%	6.83%	9.70%	9.02%	11.13%	10.07%	4.17%	5.97%	2.66%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1953	49	19	50	41	69	73	80	96	71	47	46	36	82	65	38	82	93	64	72	55	63	70	100	64	95	137	92	56	17	31					
		6.72%	8.13%	3.99%	9.21%	6.31%	7.71%	7.52%	5.76%	7.94%	7.72%	6.28%	5.87%	6.64%	7.97%	4.92%	6.42%	6.22%	6.27%	6.72%	9.31%	6.83%	6.72%	5.05%	7.11%	4.50%	6.54%	6.35%	6.26%	29.17%	5.07%	10.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	317	8	6	5	6	8	13	27	10	10	5	5	5	8	13	8	14	17	12	7	11	6	10	15	14	15	36	12	2	4	5					
		1.09%	1.33%	1.26%	0.92%	0.92%	0.89%	1.34%	1.95%	0.83%	1.09%	0.67%	0.64%	0.92%	0.78%	0.98%	1.35%	1.06%	1.15%	1.26%	0.91%	1.37%	0.64%	0.72%	1.07%	0.98%	1.03%	1.67%	0.82%	1.04%	1.19%	1.66%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18187	378	275	349	423	514	623	861	763	567	481	482	326	634	843	322	806	937	581	468	495	612	856	915	926	926	1396	947	98	175	208					
		62.58%	62.69%	57.77%	64.27%	65.08%	57.43%	64.16%	62.03%	63.11%	61.63%	64.22%	61.48%	60.15%	61.61%	63.86%	54.39%	61.11%	63.14%	60.97%	60.54%	61.49%	65.25%	61.72%	65.08%	65.12%	63.73%	64.75%	64.47%	51.04%	52.24%	69.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	570	25	18	5	19	28	19	33	29	20	19	12	9	5	28	9	21	29	19	12	7	15	32	20	27	31	46	25	1	5	2					
		1.96%	4.15%	3.78%	0.92%	2.92%	3.13%	1.96%	2.38%	2.40%	2.17%	2.54%	1.53%	1.66%	0.49%	2.12%	1.52%	1.59%	1.95%	1.99%	1.55%	0.87%	1.60%	2.31%	1.42%	1.90%	2.13%	2.13%	1.70%	0.52%	1.49%	0.66%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
