Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Могойтуйская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	695	20	60	87	30	40	3	20	5	60	40	40	30	30	30	30	30	30	30	30	10	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	510	14	55	77	22	40	3	18	1	60	40	27	12	7	5	9	30	30	26	18	9	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	224	21	28	34	7	10	4	6	3	14	14	9	8	5	5	2	15	6	9	7	9	4	4					
14	Число погашенных неиспользованных открепительных удостоверений	185	6	5	10	8	0	0	2	4	0	0	13	18	23	25	21	0	0	4	12	1	15	18					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	310	12	27	41	24	9	2	22	0	26	21	16	7	12	11	7	19	4	36	0	12	2	0					
		1.97%	1.05%	1.80%	1.75%	2.96%	2.02%	1.04%	3.18%	0.00%	2.95%	1.95%	1.96%	2.20%	1.76%	1.90%	1.21%	3.13%	0.68%	4.68%	0.00%	1.48%	2.17%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	3	5	7	0	0	0	0	0	0	0	1	0	0	1	1	1	0	2	0	2	0	0					
		0.15%	0.26%	0.33%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.17%	0.17%	0.16%	0.00%	0.26%	0.00%	0.25%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1					
		0.09%	0.00%	0.27%	0.09%	0.12%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.54%	0.25%	0.00%	0.30%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	589	71	84	91	20	21	10	19	4	25	36	24	12	27	21	11	26	9	29	6	26	0	17					
		3.74%	6.18%	5.59%	3.88%	2.47%	4.72%	5.18%	2.75%	2.99%	2.84%	3.35%	2.94%	3.77%	3.97%	3.62%	1.90%	4.28%	1.54%	3.77%	1.62%	3.21%	0.00%	5.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	6	0	3	1	1	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.26%	0.00%	0.67%	0.52%	0.14%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.17%	0.16%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	2	1	0	0	1	0	2	0	1	0	0	0	2	0	0	1	0	0	0	0					
		0.06%	0.00%	0.00%	0.09%	0.12%	0.00%	0.00%	0.14%	0.00%	0.23%	0.00%	0.12%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	718	73	89	83	21	9	0	26	9	16	10	19	7	30	23	53	20	10	28	52	84	2	54					
		4.55%	6.36%	5.93%	3.54%	2.59%	2.02%	0.00%	3.76%	6.72%	1.82%	0.93%	2.33%	2.20%	4.41%	3.97%	9.15%	3.29%	1.71%	3.64%	14.05%	10.36%	2.17%	16.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	348	15	66	68	5	2	1	8	2	17	15	11	2	9	12	54	5	8	13	4	22	4	5					
		2.21%	1.31%	4.39%	2.90%	0.62%	0.45%	0.52%	1.16%	1.49%	1.93%	1.39%	1.35%	0.63%	1.32%	2.07%	9.33%	0.82%	1.37%	1.69%	1.08%	2.71%	4.35%	1.51%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	4	3	8	3	2	0	1	0	3	1	2	1	3	4	1	1	2	4	3	6	0	1					
		0.34%	0.35%	0.20%	0.34%	0.37%	0.45%	0.00%	0.14%	0.00%	0.34%	0.09%	0.25%	0.31%	0.44%	0.69%	0.17%	0.16%	0.34%	0.52%	0.81%	0.74%	0.00%	0.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13530	963	1208	2004	731	399	179	600	119	777	975	735	287	587	506	442	531	550	647	302	654	83	251					
		85.83%	83.89%	80.43%	85.46%	90.25%	89.66%	92.75%	86.83%	88.81%	88.20%	90.61%	90.18%	90.25%	86.32%	87.24%	76.34%	87.48%	93.86%	84.03%	81.62%	80.64%	90.22%	75.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	73	4	5	23	4	0	0	4	0	13	4	2	2	3	0	1	0	0	8	0	0	0	0					
		0.46%	0.35%	0.33%	0.98%	0.49%	0.00%	0.00%	0.58%	0.00%	1.48%	0.37%	0.25%	0.63%	0.44%	0.00%	0.17%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
