17а	Число утраченных открепительных удостоверений	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	619	17	8	18	21	15	27	14	18	13	9	18	13	19	18	37	22	22	23	18	20	20	21	20	2	1	3	4	27	11	8	16	10	9	7	5	22	10	2	9	4	1	1	6	4	2	7	2	4	11					
		1.32%	1.23%	0.55%	1.23%	1.36%	1.15%	1.66%	1.19%	1.65%	1.01%	1.39%	1.34%	1.66%	1.26%	1.27%	2.88%	1.48%	1.56%	1.48%	1.42%	1.53%	1.62%	1.76%	1.35%	0.46%	0.60%	0.76%	1.25%	1.52%	0.96%	0.64%	1.17%	4.72%	1.44%	1.65%	1.24%	1.45%	1.66%	0.79%	0.93%	0.42%	0.41%	0.61%	1.15%	0.58%	0.58%	1.15%	0.74%	1.37%	1.95%					
19	Жириновский Владимир Вольфович	6638	231	229	213	233	173	202	168	153	154	78	141	101	180	195	175	198	201	245	190	163	159	206	252	82	20	49	47	234	144	180	202	26	78	90	82	161	101	18	152	147	61	27	80	100	53	76	43	62	83					
		14.20%	16.76%	15.77%	14.51%	15.07%	13.23%	12.39%	14.27%	14.01%	12.02%	12.06%	10.52%	12.88%	11.90%	13.80%	13.62%	13.31%	14.26%	15.80%	14.95%	12.50%	12.92%	17.22%	16.99%	18.76%	12.05%	12.34%	14.64%	13.13%	12.61%	14.47%	14.81%	12.26%	12.44%	21.18%	20.30%	10.64%	16.81%	7.09%	15.65%	15.30%	24.80%	16.36%	15.33%	14.60%	15.41%	12.52%	15.87%	21.31%	14.74%					
20	Зюганов Геннадий Андреевич	8214	264	239	304	301	243	240	220	207	264	97	265	126	326	305	219	371	245	257	232	172	192	195	267	61	36	48	65	275	204	213	260	11	118	60	66	267	86	41	182	166	28	31	51	120	36	80	50	54	54					
		17.57%	19.16%	16.46%	20.71%	19.47%	18.58%	14.72%	18.69%	18.96%	20.61%	14.99%	19.78%	16.07%	21.56%	21.59%	17.04%	24.93%	17.38%	16.57%	18.25%	13.19%	15.60%	16.30%	18.00%	13.96%	21.69%	12.09%	20.25%	15.43%	17.86%	17.12%	19.06%	5.19%	18.82%	14.12%	16.34%	17.65%	14.31%	16.14%	18.74%	17.27%	11.38%	18.79%	9.77%	17.52%	10.47%	13.18%	18.45%	18.56%	9.59%					
21	Медведев Дмитрий Анатольевич	30890	852	966	919	980	861	1137	765	699	841	455	909	533	980	895	847	880	933	1005	817	933	849	769	929	289	109	296	202	1230	775	831	881	159	418	267	250	1043	395	192	621	636	155	106	381	459	245	442	174	169	411					
		66.06%	61.83%	66.53%	62.60%	63.39%	65.83%	69.75%	64.99%	64.01%	65.65%	70.32%	67.84%	67.98%	64.81%	63.34%	65.91%	59.14%	66.17%	64.80%	64.28%	71.55%	68.97%	64.30%	62.64%	66.13%	65.66%	74.56%	62.93%	69.02%	67.86%	66.80%	64.59%	75.00%	66.67%	62.82%	61.88%	68.94%	65.72%	75.59%	63.95%	66.18%	63.01%	64.24%	72.99%	67.01%	71.22%	72.82%	64.21%	58.08%	73.00%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
