Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Зубцовская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	508	16	4	3	3	18	6	22	5	10	29	65	36	9	24	25	9	6	9	1	27	10	16	8	4	18	18	1	4	13	7	4	31	12	11	24					
		5.47%	5.19%	4.44%	3.16%	3.75%	6.16%	3.80%	8.94%	6.41%	3.98%	5.25%	5.76%	5.97%	2.83%	4.95%	4.79%	6.38%	5.36%	4.43%	1.41%	9.96%	3.21%	7.11%	7.41%	1.44%	7.06%	5.37%	0.89%	3.23%	9.29%	5.83%	5.97%	4.63%	4.40%	13.10%	13.33%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	2	0	0	0	3	2	0	0	3	2	9	5	8	4	2	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0					
		0.51%	0.65%	0.00%	0.00%	0.00%	1.03%	1.27%	0.00%	0.00%	1.20%	0.36%	0.80%	0.83%	2.52%	0.82%	0.38%	0.00%	0.00%	0.49%	0.00%	0.37%	0.00%	0.44%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	971	28	6	13	8	32	21	22	12	34	66	174	76	49	34	41	8	3	30	4	23	26	32	9	15	12	16	8	4	12	21	10	63	24	8	27					
		10.46%	9.09%	6.67%	13.68%	10.00%	10.96%	13.29%	8.94%	15.38%	13.55%	11.96%	15.43%	12.60%	15.41%	7.01%	7.85%	5.67%	2.68%	14.78%	5.63%	8.49%	8.33%	14.22%	8.33%	5.40%	4.71%	4.78%	7.14%	3.23%	8.57%	17.50%	14.93%	9.42%	8.79%	9.52%	15.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	22	0	0	0	0	1	0	2	0	1	3	2	1	2	0	2	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.81%	0.00%	0.40%	0.54%	0.18%	0.17%	0.63%	0.00%	0.38%	0.00%	0.00%	0.49%	0.00%	0.37%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	0	0	0	1	1	1	1	0	0	2	2	2	0	1	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1					
		0.19%	0.00%	0.00%	0.00%	1.25%	0.34%	0.63%	0.41%	0.00%	0.00%	0.36%	0.18%	0.33%	0.00%	0.21%	0.00%	0.00%	0.89%	0.00%	0.00%	0.74%	0.32%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.56%					
24	7.Политическая партия «Либерально-демократическая партия России»	943	17	5	9	10	38	23	14	3	30	78	118	62	44	57	49	10	9	21	5	19	43	19	10	20	26	36	15	14	14	18	6	62	18	8	13					
		10.16%	5.52%	5.56%	9.47%	12.50%	13.01%	14.56%	5.69%	3.85%	11.95%	14.13%	10.46%	10.28%	13.84%	11.75%	9.39%	7.09%	8.04%	10.34%	7.04%	7.01%	13.78%	8.44%	9.26%	7.19%	10.20%	10.75%	13.39%	11.29%	10.00%	15.00%	8.96%	9.27%	6.59%	9.52%	7.22%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	738	22	8	7	8	16	31	18	7	24	34	97	67	21	55	39	5	11	10	5	13	29	10	5	32	13	18	6	12	6	11	9	61	13	6	9					
		7.95%	7.14%	8.89%	7.37%	10.00%	5.48%	19.62%	7.32%	8.97%	9.56%	6.16%	8.60%	11.11%	6.60%	11.34%	7.47%	3.55%	9.82%	4.93%	7.04%	4.80%	9.29%	4.44%	4.63%	11.51%	5.10%	5.37%	5.36%	9.68%	4.29%	9.17%	13.43%	9.12%	4.76%	7.14%	5.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	0	0	1	0	1	1	2	1	0	1	11	8	3	5	4	1	0	1	0	1	2	2	1	2	1	0	1	1	0	0	0	1	3	0	4					
		0.64%	0.00%	0.00%	1.05%	0.00%	0.34%	0.63%	0.81%	1.28%	0.00%	0.18%	0.98%	1.33%	0.94%	1.03%	0.77%	0.71%	0.00%	0.49%	0.00%	0.37%	0.64%	0.89%	0.93%	0.72%	0.39%	0.00%	0.89%	0.81%	0.00%	0.00%	0.00%	0.15%	1.10%	0.00%	2.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5863	222	67	62	50	181	72	161	50	145	329	631	332	176	294	354	108	81	127	54	182	196	137	74	200	181	247	77	89	95	61	38	438	202	50	100					
		63.14%	72.08%	74.44%	65.26%	62.50%	61.99%	45.57%	65.45%	64.10%	57.77%	59.60%	55.94%	55.06%	55.35%	60.62%	67.82%	76.60%	72.32%	62.56%	76.06%	67.16%	62.82%	60.89%	68.52%	71.94%	70.98%	73.73%	68.75%	71.77%	67.86%	50.83%	56.72%	65.47%	73.99%	59.52%	55.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	0	0	0	0	0	1	3	0	1	2	11	7	3	9	5	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	1	0	1	1					
		0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	1.22%	0.00%	0.40%	0.36%	0.98%	1.16%	0.94%	1.86%	0.96%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.44%	0.00%	0.00%	0.39%	0.00%	1.79%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	1.19%	0.56%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
