Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Зубцовская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	480	25	11	25	25	8	15	5	18	30	13	12	11	35	10	15	15	14	11	20	30	10	10	9	10	10	9	10	7	20	12	10	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	173	5	3	5	1	4	2	2	7	23	11	9	12	0	4	2	9	0	8	12	4	1	2	4	3	2	2	5	2	14	13	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	1	0	0	0	0	0	0	3	0	4	2	1	1	0	4	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1554	34	22	21	16	21	31	9	138	264	160	84	112	58	21	52	29	8	25	29	39	18	11	35	13	14	20	23	5	133	66	23	20					
		18.95%	14.41%	27.50%	9.29%	14.16%	17.36%	14.83%	14.52%	24.13%	24.38%	22.70%	26.92%	23.58%	22.48%	10.10%	15.66%	13.55%	11.27%	11.52%	13.30%	13.36%	18.75%	12.94%	16.59%	19.70%	11.48%	18.02%	23.71%	8.20%	19.91%	14.70%	17.16%	21.05%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1083	42	10	31	17	15	32	3	75	108	80	42	69	39	21	62	32	8	34	32	44	11	14	29	6	13	24	17	7	75	62	19	10					
		13.21%	17.80%	12.50%	13.72%	15.04%	12.40%	15.31%	4.84%	13.11%	9.97%	11.35%	13.46%	14.53%	15.12%	10.10%	18.67%	14.95%	11.27%	15.67%	14.68%	15.07%	11.46%	16.47%	13.74%	9.09%	10.66%	21.62%	17.53%	11.48%	11.23%	13.81%	14.18%	10.53%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	92	2	1	1	0	0	2	1	8	14	9	2	12	0	5	3	1	1	0	1	3	1	0	2	2	3	1	0	0	9	5	2	1					
		1.12%	0.85%	1.25%	0.44%	0.00%	0.00%	0.96%	1.61%	1.40%	1.29%	1.28%	0.64%	2.53%	0.00%	2.40%	0.90%	0.47%	1.41%	0.00%	0.46%	1.03%	1.04%	0.00%	0.95%	3.03%	2.46%	0.90%	0.00%	0.00%	1.35%	1.11%	1.49%	1.05%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2343	75	9	62	25	27	52	18	154	376	261	82	154	60	79	78	83	29	73	47	76	24	18	38	24	52	24	28	17	136	119	29	14					
		28.58%	31.78%	11.25%	27.43%	22.12%	22.31%	24.88%	29.03%	26.92%	34.72%	37.02%	26.28%	32.42%	23.26%	37.98%	23.49%	38.79%	40.85%	33.64%	21.56%	26.03%	25.00%	21.18%	18.01%	36.36%	42.62%	21.62%	28.87%	27.87%	20.36%	26.50%	21.64%	14.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	121	8	0	3	0	1	6	0	10	15	10	9	11	2	1	1	6	4	6	6	1	0	0	0	1	0	0	0	1	14	5	0	0					
		1.48%	3.39%	0.00%	1.33%	0.00%	0.83%	2.87%	0.00%	1.75%	1.39%	1.42%	2.88%	2.32%	0.78%	0.48%	0.30%	2.80%	5.63%	2.76%	2.75%	0.34%	0.00%	0.00%	0.00%	1.52%	0.00%	0.00%	0.00%	1.64%	2.10%	1.11%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2848	73	37	105	54	57	85	31	176	278	158	85	103	96	81	129	59	21	70	100	123	42	42	105	18	38	41	28	31	290	187	59	46					
		34.74%	30.93%	46.25%	46.46%	47.79%	47.11%	40.67%	50.00%	30.77%	25.67%	22.41%	27.24%	21.68%	37.21%	38.94%	38.86%	27.57%	29.58%	32.26%	45.87%	42.12%	43.75%	49.41%	49.76%	27.27%	31.15%	36.94%	28.87%	50.82%	43.41%	41.65%	44.03%	48.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	0	1	1	1	0	0	0	3	6	6	3	0	2	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	2	0	1	1					
		0.39%	0.00%	1.25%	0.44%	0.88%	0.00%	0.00%	0.00%	0.52%	0.55%	0.85%	0.96%	0.00%	0.78%	0.00%	0.00%	0.47%	0.00%	0.00%	0.46%	0.34%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	1.03%	0.00%	0.30%	0.00%	0.75%	1.05%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
