Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Дальнереченская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288					
		0.48%	0.73%	1.67%	0.00%	0.71%	0.00%	0.00%	0.47%	0.00%	0.45%	0.55%	0.94%	0.79%	0.50%	0.00%	0.00%	1.20%	0.00%	0.32%	0.00%	1.19%	0.84%	0.50%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
