Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Лесозаводская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557					
		2.95%	3.24%	2.23%	2.86%	2.07%	3.04%	2.26%	2.66%	2.90%	2.33%	2.74%	3.43%	3.35%	3.40%	2.33%	1.87%	2.73%	1.12%	4.11%	2.32%	2.99%	2.97%	2.59%	3.04%	4.64%	1.10%	3.51%	2.87%	2.06%	3.06%	2.60%	2.08%	0.93%	5.93%	2.75%	5.73%	4.76%	4.45%	2.30%	7.14%	8.73%					
19	2.Всероссийская политическая партия «Гражданская Сила»	186	6	1	5	2	11	6	12	12	9	10	4	15	9	9	7	5	11	0	2	7	6	11	5	0	0	1	0	2	0	0	0	0	7	1	1	2	3	3	0	1					
		0.83%	1.14%	0.25%	0.62%	0.46%	1.76%	0.80%	1.28%	1.09%	0.91%	1.05%	0.43%	1.80%	0.90%	1.50%	1.31%	1.24%	0.77%	0.00%	0.26%	0.87%	1.05%	1.30%	0.49%	0.00%	0.00%	0.12%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	1.80%	0.55%	0.32%	1.36%	0.56%	0.86%	0.00%	0.28%					
20	3.Политическая партия «Демократическая партия России»	26	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	2	2	0	2	0	1	4	4	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	1					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.18%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.50%	0.14%	0.00%	0.26%	0.00%	0.17%	0.47%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.68%	0.19%	0.29%	0.00%	0.28%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3232	71	53	124	47	74	81	123	227	172	149	197	168	161	86	54	57	86	21	160	146	114	168	200	21	23	48	17	42	4	50	3	36	34	24	41	7	47	42	5	49					
		14.47%	13.52%	13.15%	15.42%	10.80%	11.86%	10.76%	13.07%	20.58%	17.41%	15.70%	21.09%	20.12%	16.12%	14.31%	10.07%	14.14%	6.01%	14.38%	20.59%	18.16%	19.90%	19.81%	19.59%	10.82%	25.27%	5.80%	6.97%	10.82%	4.08%	14.45%	3.13%	16.67%	8.76%	13.19%	13.06%	4.76%	8.72%	12.07%	3.97%	13.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	100	3	1	8	1	2	1	2	2	4	4	4	4	1	3	3	0	21	0	3	2	1	1	5	0	0	2	0	0	0	1	0	0	3	0	1	1	13	2	0	1					
		0.45%	0.57%	0.25%	0.99%	0.23%	0.32%	0.13%	0.21%	0.18%	0.40%	0.42%	0.43%	0.48%	0.10%	0.50%	0.56%	0.00%	1.47%	0.00%	0.39%	0.25%	0.17%	0.12%	0.49%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.77%	0.00%	0.32%	0.68%	2.41%	0.57%	0.00%	0.28%					
23	6.Политическая партия «Партия социальной справедливости»	76	1	3	5	1	3	3	2	2	3	1	5	4	4	0	2	2	3	1	1	3	0	3	7	0	0	3	0	2	0	0	0	0	3	0	1	0	5	1	0	2					
		0.34%	0.19%	0.74%	0.62%	0.23%	0.48%	0.40%	0.21%	0.18%	0.30%	0.11%	0.54%	0.48%	0.40%	0.00%	0.37%	0.50%	0.21%	0.68%	0.13%	0.37%	0.00%	0.35%	0.69%	0.00%	0.00%	0.36%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.32%	0.00%	0.93%	0.29%	0.00%	0.56%					
24	7.Политическая партия «Либерально-демократическая партия России»	3313	99	68	120	72	68	106	128	135	135	128	132	101	157	106	77	43	259	31	113	120	97	128	160	43	6	79	43	51	14	67	13	20	62	25	24	22	109	56	12	84					
		14.84%	18.86%	16.87%	14.93%	16.55%	10.90%	14.08%	13.60%	12.24%	13.66%	13.49%	14.13%	12.10%	15.72%	17.64%	14.37%	10.67%	18.11%	21.23%	14.54%	14.93%	16.93%	15.09%	15.67%	22.16%	6.59%	9.55%	17.62%	13.14%	14.29%	19.36%	13.54%	9.26%	15.98%	13.74%	7.64%	14.97%	20.22%	16.09%	9.52%	23.66%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2254	51	44	84	42	47	79	109	169	116	135	124	119	127	62	72	35	68	18	79	72	72	92	109	8	6	43	23	16	12	34	5	13	26	19	34	5	30	24	14	17					
		10.09%	9.71%	10.92%	10.45%	9.66%	7.53%	10.49%	11.58%	15.32%	11.74%	14.23%	13.28%	14.25%	12.71%	10.32%	13.43%	8.68%	4.76%	12.33%	10.17%	8.96%	12.57%	10.85%	10.68%	4.12%	6.59%	5.20%	9.43%	4.12%	12.24%	9.83%	5.21%	6.02%	6.70%	10.44%	10.83%	3.40%	5.57%	6.90%	11.11%	4.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	187	3	9	3	3	5	4	7	17	11	6	11	8	13	5	5	4	10	1	2	5	5	8	5	3	0	2	4	3	2	3	2	1	5	1	4	0	5	0	0	2					
		0.84%	0.57%	2.23%	0.37%	0.69%	0.80%	0.53%	0.74%	1.54%	1.11%	0.63%	1.18%	0.96%	1.30%	0.83%	0.93%	0.99%	0.70%	0.68%	0.26%	0.62%	0.87%	0.94%	0.49%	1.55%	0.00%	0.24%	1.64%	0.77%	2.04%	0.87%	2.08%	0.46%	1.29%	0.55%	1.27%	0.00%	0.93%	0.00%	0.00%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11890	268	210	416	249	384	440	512	483	501	457	396	364	467	308	300	238	930	66	386	416	250	404	480	106	54	594	145	256	63	181	70	141	213	104	182	101	295	210	86	164					
		53.24%	51.05%	52.11%	51.74%	57.24%	61.54%	58.43%	54.41%	43.79%	50.71%	48.16%	42.40%	43.59%	46.75%	51.25%	55.97%	59.06%	65.03%	45.21%	49.68%	51.74%	43.63%	47.64%	47.01%	54.64%	59.34%	71.83%	59.43%	65.98%	64.29%	52.31%	72.92%	65.28%	54.90%	57.14%	57.96%	68.71%	54.73%	60.34%	68.25%	46.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	219	6	4	10	2	4	7	13	15	5	19	24	20	12	4	5	3	10	1	6	2	7	5	4	1	0	9	0	1	0	1	0	2	3	2	4	0	6	1	0	1					
		0.98%	1.14%	0.99%	1.24%	0.46%	0.64%	0.93%	1.38%	1.36%	0.51%	2.00%	2.57%	2.40%	1.20%	0.67%	0.93%	0.74%	0.70%	0.68%	0.77%	0.25%	1.22%	0.59%	0.39%	0.52%	0.00%	1.09%	0.00%	0.26%	0.00%	0.29%	0.00%	0.93%	0.77%	1.10%	1.27%	0.00%	1.11%	0.29%	0.00%	0.28%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
