Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Первомайская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581					
		3.15%	1.88%	2.18%	3.88%	4.21%	4.59%	4.08%	4.33%	0.82%	2.76%	2.36%	1.42%	3.36%	4.16%	2.70%	3.47%	3.24%	4.15%	2.23%	2.79%	0.98%	2.12%	1.54%	3.19%	4.4%	3.34%	2.35%	2.18%	1.62%	3.10%	3.97%					
37	"20. ""Политическая партия ""Единая Россия"""	3751	38	301	143	345	39	37	183	50	52	57	19	74	45	86	327	350	313	215	213	108	105	38	49	75	94	152	104	28	38	73					
		39.19%	35.84%	50.50%	42.68%	41.56%	44.82%	37.75%	41.78%	41.32%	28.72%	44.88%	27.14%	31.09%	26.78%	38.73%	34.42%	39.19%	43.35%	40.03%	49.53%	52.94%	44.68%	19.58%	26.06%	30.0%	44.97%	44.83%	37.95%	22.76%	29.45%	26.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	1	0	3	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0					
		0.11%	0.0%	0.16%	0.0%	0.36%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.10%	0.11%	0.0%	0.18%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	0	3	0	2	0	0	0	1	0	0	0	2	0	1	5	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.18%	0.0%	0.50%	0.0%	0.24%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.84%	0.0%	0.45%	0.52%	0.11%	0.13%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1351	32	66	44	105	6	3	55	13	36	5	3	34	31	39	193	138	72	71	40	17	35	24	45	34	38	30	48	15	21	58					
		14.11%	30.18%	11.07%	13.13%	12.65%	6.89%	3.06%	12.55%	10.74%	19.88%	3.93%	4.28%	14.28%	18.45%	17.56%	20.31%	15.45%	9.97%	13.22%	9.30%	8.33%	14.89%	12.37%	23.93%	13.6%	18.18%	8.84%	17.51%	12.19%	16.27%	20.93%					
																																					
41	Против всех	388	1	12	13	24	2	1	9	3	6	1	10	10	7	12	54	47	46	29	14	10	5	10	11	3	8	15	5	3	1	16					
		4.05%	0.94%	2.01%	3.88%	2.89%	2.29%	1.02%	2.05%	2.47%	3.31%	0.78%	14.28%	4.20%	4.16%	5.40%	5.68%	5.26%	6.37%	5.40%	3.25%	4.90%	2.12%	5.15%	5.85%	1.2%	3.82%	4.42%	1.82%	2.43%	0.77%	5.77%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
