Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Минусинская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626					
		0.36%	0.0%	0.0%	1.32%	1.16%	0.75%	0.0%	0.0%	0.10%	0.84%	0.0%	0.0%	1.47%	0.0%	0.0%	0.45%	0.13%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.40%	0.0%	3.70%	0.27%	0.52%	0.0%	1.75%	0.0%	0.72%	0.46%					
35	"18. ""ЛДПР"""	1281	97	41	28	43	46	88	19	115	64	14	34	8	94	21	25	87	15	18	5	37	119	4	24	16	18	38	26	3	13	22	30	69					
		13.25%	11.91%	17.90%	12.38%	12.5%	11.55%	17.22%	14.39%	12.23%	18.07%	15.38%	10.82%	5.88%	14.41%	22.34%	11.31%	11.37%	8.72%	15.51%	8.77%	14.06%	14.13%	6.25%	9.71%	15.53%	13.33%	10.27%	13.61%	5.76%	22.80%	10.67%	21.73%	16.12%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	105	9	7	1	4	3	6	0	11	9	1	2	0	10	0	4	6	3	3	0	3	6	0	4	0	1	6	2	0	0	0	2	2					
		1.08%	1.10%	3.05%	0.44%	1.16%	0.75%	1.17%	0.0%	1.17%	2.54%	1.09%	0.63%	0.0%	1.53%	0.0%	1.80%	0.78%	1.74%	2.58%	0.0%	1.14%	0.71%	0.0%	1.61%	0.0%	0.74%	1.62%	1.04%	0.0%	0.0%	0.0%	1.44%	0.46%					
37	"20. ""Политическая партия ""Единая Россия"""	2758	192	81	52	70	115	122	41	308	110	31	127	48	199	37	65	205	47	45	15	76	231	28	43	38	54	82	59	17	17	55	51	97					
		28.54%	23.58%	35.37%	23.00%	20.34%	28.89%	23.87%	31.06%	32.76%	31.07%	34.06%	40.44%	35.29%	30.52%	39.36%	29.41%	26.79%	27.32%	38.79%	26.31%	28.89%	27.43%	43.75%	17.40%	36.89%	40.0%	22.16%	30.89%	32.69%	29.82%	26.69%	36.95%	22.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	0	3	0	1	0	1	2	1	0	1	1	2	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	1					
		0.18%	0.0%	0.0%	1.32%	0.0%	0.25%	0.0%	0.75%	0.21%	0.28%	0.0%	0.31%	0.73%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	0.38%	0.0%	0.0%	0.0%	1.94%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.23%					
39	"22. ""Развитие предпринимательства"""	27	2	0	1	0	2	3	0	1	2	0	1	0	4	0	0	2	1	0	0	0	2	0	2	2	1	1	0	0	0	0	0	0					
		0.27%	0.24%	0.0%	0.44%	0.0%	0.50%	0.58%	0.0%	0.10%	0.56%	0.0%	0.31%	0.0%	0.61%	0.0%	0.0%	0.26%	0.58%	0.0%	0.0%	0.0%	0.23%	0.0%	0.80%	1.94%	0.74%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2045	223	40	51	68	120	118	20	149	63	24	46	21	123	7	53	100	26	14	5	82	174	18	108	25	15	116	38	14	15	75	11	83					
		21.16%	27.39%	17.46%	22.56%	19.76%	30.15%	23.09%	15.15%	15.85%	17.79%	26.37%	14.64%	15.44%	18.86%	7.44%	23.98%	13.07%	15.11%	12.06%	8.77%	31.17%	20.66%	28.12%	43.72%	24.27%	11.11%	31.35%	19.89%	26.92%	26.31%	36.40%	7.97%	19.39%					
																																							
41	Против всех	381	24	3	13	28	6	16	8	30	12	5	17	6	30	8	11	37	10	3	3	10	40	4	4	3	6	12	2	4	1	4	5	16					
		3.94%	2.94%	1.31%	5.75%	8.13%	1.50%	3.13%	6.06%	3.19%	3.38%	5.49%	5.41%	4.41%	4.60%	8.51%	4.97%	4.83%	5.81%	2.58%	5.26%	3.80%	4.75%	6.25%	1.61%	2.91%	4.44%	3.24%	1.04%	7.69%	1.75%	1.94%	3.62%	3.73%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
