Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Район Преображенское																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №3096	УИК №3097	УИК №3098					
		0.64%	0.07%	0.50%	0.38%	0.64%	0.35%	0.66%	0.34%	0.45%	0.48%	0.76%	0.50%	0.82%	0.94%	0.69%	0.77%	0.68%	0.48%	0.95%	0.93%	0.21%	0.50%	1.07%	3.53%	0.0%	1.50%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2969	98	162	99	87	70	183	218	158	195	140	122	85	115	150	83	142	110	113	155	155	166	137	17	3	6					
		9.40%	7.46%	13.64%	7.59%	8.01%	6.25%	12.12%	15.05%	10.23%	11.89%	8.94%	8.75%	5.87%	8.36%	9.51%	7.13%	9.68%	7.69%	8.32%	10.32%	11.25%	10.38%	9.23%	7.52%	6.0%	1.50%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	652	44	22	20	19	20	34	27	37	33	34	28	26	32	15	17	33	35	38	30	27	30	27	14	0	10					
		2.06%	3.35%	1.85%	1.53%	1.74%	1.78%	2.25%	1.86%	2.39%	2.01%	2.17%	2.01%	1.79%	2.32%	0.95%	1.46%	2.25%	2.44%	2.80%	1.99%	1.96%	1.87%	1.82%	6.19%	0.0%	2.51%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3699	146	152	148	103	94	176	252	188	234	162	160	128	131	190	142	192	141	177	188	198	198	160	12	4	23					
		11.72%	11.11%	12.80%	11.34%	9.48%	8.40%	11.66%	17.40%	12.18%	14.26%	10.35%	11.48%	8.85%	9.53%	12.05%	12.19%	13.09%	9.86%	13.04%	12.52%	14.37%	12.38%	10.78%	5.30%	8.0%	5.77%					
22	"5. ""За Русь Святую"""	147	6	4	6	4	8	4	9	8	5	4	7	7	5	12	3	7	4	4	4	14	11	11	0	0	0					
		0.46%	0.45%	0.33%	0.46%	0.36%	0.71%	0.26%	0.62%	0.51%	0.30%	0.25%	0.50%	0.48%	0.36%	0.76%	0.25%	0.47%	0.27%	0.29%	0.26%	1.01%	0.68%	0.74%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	56	8	3	0	1	1	2	2	3	9	6	1	3	2	2	1	1	1	0	4	3	0	2	1	0	0					
		0.17%	0.60%	0.25%	0.0%	0.09%	0.08%	0.13%	0.13%	0.19%	0.54%	0.38%	0.07%	0.20%	0.14%	0.12%	0.08%	0.06%	0.06%	0.0%	0.26%	0.21%	0.0%	0.13%	0.44%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	464	25	15	18	23	18	18	23	27	18	28	20	33	25	19	23	20	10	15	20	26	19	16	2	1	2					
		1.47%	1.90%	1.26%	1.38%	2.11%	1.60%	1.19%	1.58%	1.74%	1.09%	1.78%	1.43%	2.28%	1.81%	1.20%	1.97%	1.36%	0.69%	1.10%	1.33%	1.88%	1.18%	1.07%	0.88%	2.0%	0.50%					
25	"8. ""Народно-республиканская партия России"""	27	1	3	1	0	0	1	0	0	0	1	2	0	1	11	2	0	1	0	0	0	1	1	1	0	0					
		0.08%	0.07%	0.25%	0.07%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.06%	0.14%	0.0%	0.07%	0.69%	0.17%	0.0%	0.06%	0.0%	0.0%	0.0%	0.06%	0.06%	0.44%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	218	10	7	3	6	10	5	12	14	17	5	10	4	10	14	9	16	12	11	12	11	11	8	1	0	0					
		0.69%	0.76%	0.58%	0.23%	0.55%	0.89%	0.33%	0.82%	0.90%	1.03%	0.31%	0.71%	0.27%	0.72%	0.88%	0.77%	1.09%	0.83%	0.81%	0.79%	0.79%	0.68%	0.53%	0.44%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	459	17	12	28	17	23	12	25	27	26	22	21	25	21	26	21	19	18	22	13	13	17	26	4	0	4					
		1.45%	1.29%	1.01%	2.14%	1.56%	2.05%	0.79%	1.72%	1.74%	1.58%	1.40%	1.50%	1.72%	1.52%	1.64%	1.80%	1.29%	1.25%	1.62%	0.86%	0.94%	1.06%	1.75%	1.76%	0.0%	1.00%					
28	"11. ""Истинные патриоты России"""	33	0	3	1	1	3	0	1	0	10	0	0	0	1	0	3	0	0	1	1	3	0	3	1	0	1					
		0.10%	0.0%	0.25%	0.07%	0.09%	0.26%	0.0%	0.06%	0.0%	0.60%	0.0%	0.0%	0.0%	0.07%	0.0%	0.25%	0.0%	0.0%	0.07%	0.06%	0.21%	0.0%	0.20%	0.44%	0.0%	0.25%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	308	10	6	15	5	12	20	8	22	14	13	6	28	18	19	8	12	17	10	10	11	15	22	0	2	5					
		0.97%	0.76%	0.50%	1.15%	0.46%	1.07%	1.32%	0.55%	1.42%	0.85%	0.83%	0.43%	1.93%	1.31%	1.20%	0.68%	0.81%	1.18%	0.73%	0.66%	0.79%	0.93%	1.48%	0.0%	4.0%	1.25%					
30	"13. ""Демократическая партия России"""	37	0	0	1	1	4	1	1	2	2	2	1	4	0	2	2	3	1	1	1	0	3	0	4	0	1					
		0.11%	0.0%	0.0%	0.07%	0.09%	0.35%	0.06%	0.06%	0.12%	0.12%	0.12%	0.07%	0.27%	0.0%	0.12%	0.17%	0.20%	0.06%	0.07%	0.06%	0.0%	0.18%	0.0%	1.76%	0.0%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	1	1	1	3	4	0	1	2	1	4	0	0	1	2	3	0	5	0	2	0	5	1	3	0	0					
		0.12%	0.07%	0.08%	0.07%	0.27%	0.35%	0.0%	0.06%	0.12%	0.06%	0.25%	0.0%	0.0%	0.07%	0.12%	0.25%	0.0%	0.34%	0.0%	0.13%	0.0%	0.31%	0.06%	1.32%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	73	6	7	0	4	3	0	7	2	4	3	0	5	0	4	3	2	5	4	2	4	3	1	2	1	1					
		0.23%	0.45%	0.58%	0.0%	0.36%	0.26%	0.0%	0.48%	0.12%	0.24%	0.19%	0.0%	0.34%	0.0%	0.25%	0.25%	0.13%	0.34%	0.29%	0.13%	0.29%	0.18%	0.06%	0.88%	2.0%	0.25%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5080	222	186	227	166	173	198	209	266	294	237	234	236	225	256	173	280	208	227	253	228	297	230	15	6	34					
		16.09%	16.90%	15.66%	17.40%	15.28%	15.46%	13.12%	14.43%	17.23%	17.92%	15.14%	16.79%	16.32%	16.37%	16.24%	14.86%	19.09%	14.54%	16.72%	16.85%	16.55%	18.57%	15.50%	6.63%	12.0%	8.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	3	1	3	0	1	0	1	2	0	1	0	0	0	0	1	0	0	2	1	2	0	1	3	0	3					
		0.07%	0.22%	0.08%	0.23%	0.0%	0.08%	0.0%	0.06%	0.12%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.14%	0.06%	0.14%	0.0%	0.06%	1.32%	0.0%	0.75%					
35	"18. ""ЛДПР"""	1702	61	70	84	69	92	74	59	80	79	88	99	73	76	56	88	57	80	56	73	77	77	77	20	5	32					
		5.39%	4.64%	5.89%	6.44%	6.35%	8.22%	4.90%	4.07%	5.18%	4.81%	5.62%	7.10%	5.04%	5.53%	3.55%	7.56%	3.88%	5.59%	4.12%	4.86%	5.59%	4.81%	5.19%	8.84%	10.0%	8.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	252	11	9	8	11	13	8	10	10	19	12	5	18	5	14	7	12	9	11	13	8	18	13	4	0	4					
		0.79%	0.83%	0.75%	0.61%	1.01%	1.16%	0.53%	0.69%	0.64%	1.15%	0.76%	0.35%	1.24%	0.36%	0.88%	0.60%	0.81%	0.62%	0.81%	0.86%	0.58%	1.12%	0.87%	1.76%	0.0%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	10287	452	340	434	422	407	519	368	468	423	546	449	530	491	536	384	445	518	444	501	394	456	501	65	12	182					
		32.60%	34.42%	28.64%	33.28%	38.85%	36.37%	34.39%	25.41%	30.33%	25.79%	34.88%	32.23%	36.65%	35.73%	34.01%	32.98%	30.35%	36.22%	32.71%	33.37%	28.61%	28.51%	33.78%	28.76%	24.0%	45.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	1	0	1	0	1	2	0	0	13	1	2	0	0	3	1	0	3	3	2	2	5	4	1	0	1					
		0.14%	0.07%	0.0%	0.07%	0.0%	0.08%	0.13%	0.0%	0.0%	0.79%	0.06%	0.14%	0.0%	0.0%	0.19%	0.08%	0.0%	0.20%	0.22%	0.13%	0.14%	0.31%	0.26%	0.44%	0.0%	0.25%					
39	"22. ""Развитие предпринимательства"""	76	5	5	5	1	6	3	1	1	2	2	1	1	2	2	4	3	1	7	4	3	8	2	3	2	2					
		0.24%	0.38%	0.42%	0.38%	0.09%	0.53%	0.19%	0.06%	0.06%	0.12%	0.12%	0.07%	0.06%	0.14%	0.12%	0.34%	0.20%	0.06%	0.51%	0.26%	0.21%	0.50%	0.13%	1.32%	4.0%	0.50%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2557	116	93	123	64	60	145	125	134	107	137	118	129	91	120	82	139	130	118	116	104	141	122	16	8	19					
		8.10%	8.83%	7.83%	9.43%	5.89%	5.36%	9.60%	8.63%	8.68%	6.52%	8.75%	8.47%	8.92%	6.62%	7.61%	7.04%	9.48%	9.09%	8.69%	7.72%	7.55%	8.81%	8.22%	7.07%	16.0%	4.77%					
																																
41	Против всех	1887	64	71	63	66	78	85	75	74	105	89	92	89	101	92	81	67	96	74	67	81	103	86	21	6	61					
		5.98%	4.87%	5.98%	4.83%	6.07%	6.97%	5.63%	5.17%	4.79%	6.40%	5.68%	6.60%	6.15%	7.35%	5.83%	6.95%	4.57%	6.71%	5.45%	4.46%	5.88%	6.44%	5.79%	9.29%	12.0%	15.32%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
