Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Орловская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №2531	УИК №2532	УИК №2533	УИК №2597	УИК №2598	УИК №2599	УИК №2600					
		1.22%	4.28%	0.56%	0.56%	0.0%	2.16%	1.46%	1.0%	1.56%	1.11%	0.33%	2.13%	1.12%	0.83%	0.83%	0.73%	0.70%	2.26%	0.95%	2.69%	1.70%	3.12%	0.0%	1.57%	2.29%	2.12%	0.0%	1.77%	0.77%	1.28%	1.92%	0.86%	1.19%	0.78%	1.56%	0.0%	0.82%	0.57%	0.71%	0.72%	1.73%	0.0%	2.12%	1.05%	3.74%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	153	2	0	0	0	4	0	1	1	3	0	11	0	3	5	1	1	2	0	1	0	1	2	2	0	0	0	1	10	10	17	5	18	7	9	2	14	3	8	4	0	1	1	1	2					
		0.74%	0.42%	0.0%	0.0%	0.0%	0.96%	0.0%	0.5%	0.14%	1.67%	0.0%	1.46%	0.0%	0.35%	0.59%	0.36%	0.35%	0.50%	0.0%	0.22%	0.0%	0.78%	0.39%	0.45%	0.0%	0.0%	0.0%	0.59%	1.55%	1.28%	2.18%	0.48%	2.69%	1.10%	1.00%	0.27%	1.43%	0.28%	0.81%	0.72%	0.0%	0.55%	0.42%	0.21%	0.57%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	468	5	1	9	0	6	10	3	11	0	9	18	0	26	12	1	3	8	0	3	0	0	11	10	4	0	0	1	25	34	25	39	8	16	19	10	42	42	27	9	0	4	1	10	6					
		2.28%	1.07%	0.56%	5.11%	0.0%	1.44%	2.43%	1.5%	1.56%	0.0%	3.04%	2.40%	0.0%	3.10%	1.43%	0.36%	1.05%	2.01%	0.0%	0.67%	0.0%	0.0%	2.16%	2.25%	1.52%	0.0%	0.0%	0.59%	3.88%	4.36%	3.21%	3.76%	1.19%	2.51%	2.12%	1.37%	4.30%	4.02%	2.75%	1.63%	0.0%	2.20%	0.42%	2.10%	1.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	251	6	0	0	4	3	2	0	7	1	2	4	0	10	3	8	4	3	0	4	2	0	4	10	0	1	0	6	10	16	19	17	14	19	17	5	12	12	7	2	0	0	0	4	13					
		1.22%	1.28%	0.0%	0.0%	4.21%	0.72%	0.48%	0.0%	0.99%	0.55%	0.67%	0.53%	0.0%	1.19%	0.35%	2.94%	1.40%	0.75%	0.0%	0.89%	1.70%	0.0%	0.78%	2.25%	0.0%	0.70%	0.0%	3.55%	1.55%	2.05%	2.44%	1.64%	2.09%	2.99%	1.89%	0.68%	1.23%	1.15%	0.71%	0.36%	0.0%	0.0%	0.0%	0.84%	3.74%					
22	"5. ""За Русь Святую"""	61	0	1	0	0	2	1	0	1	0	3	3	0	2	8	2	0	3	0	0	0	0	2	1	0	0	0	0	2	1	9	2	0	0	3	0	5	2	3	0	1	0	1	2	1					
		0.29%	0.0%	0.56%	0.0%	0.0%	0.48%	0.24%	0.0%	0.14%	0.0%	1.01%	0.40%	0.0%	0.23%	0.95%	0.73%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.39%	0.22%	0.0%	0.0%	0.0%	0.0%	0.31%	0.12%	1.15%	0.19%	0.0%	0.0%	0.33%	0.0%	0.51%	0.19%	0.30%	0.0%	0.86%	0.0%	0.42%	0.42%	0.28%					
23	"6. ""Объединенная Российская партия ""Русь"""	53	0	0	0	0	0	0	2	2	1	1	3	1	1	4	0	0	2	0	0	1	0	1	1	0	0	0	1	2	3	2	2	3	0	5	0	5	1	2	4	1	2	0	0	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.28%	0.55%	0.33%	0.40%	1.12%	0.11%	0.47%	0.0%	0.0%	0.50%	0.0%	0.0%	0.85%	0.0%	0.19%	0.22%	0.0%	0.0%	0.0%	0.59%	0.31%	0.38%	0.25%	0.19%	0.44%	0.0%	0.55%	0.0%	0.51%	0.09%	0.20%	0.72%	0.86%	1.10%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	81	0	0	0	0	4	0	2	1	0	0	1	0	4	4	0	1	3	0	2	0	0	1	2	0	1	0	0	8	3	3	7	3	3	7	1	11	3	6	0	0	0	0	0	0					
		0.39%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	1.0%	0.14%	0.0%	0.0%	0.13%	0.0%	0.47%	0.47%	0.0%	0.35%	0.75%	0.0%	0.44%	0.0%	0.0%	0.19%	0.45%	0.0%	0.70%	0.0%	0.0%	1.24%	0.38%	0.38%	0.67%	0.44%	0.47%	0.78%	0.13%	1.12%	0.28%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	3	2	0	0	4	0	1	0	2	1	0	0	1	0	0	1	2					
		0.13%	0.21%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.14%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.25%	0.0%	0.0%	0.59%	0.0%	0.11%	0.0%	0.20%	0.09%	0.0%	0.0%	0.86%	0.0%	0.0%	0.21%	0.57%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	0	0	0	2	1	0	1	0	0	2	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	3	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.48%	0.24%	0.0%	0.14%	0.0%	0.0%	0.26%	0.0%	0.35%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.15%	0.38%	0.12%	0.09%	0.0%	0.0%	0.0%	0.0%	0.10%	0.09%	0.10%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
27	"10. ""Аграрная партия России"""	823	23	3	10	1	47	13	6	49	8	25	106	2	18	24	5	7	17	2	17	2	0	27	10	6	7	15	3	27	25	20	29	30	21	28	8	31	14	33	32	10	0	11	35	16					
		4.01%	4.92%	1.68%	5.68%	1.05%	11.32%	3.17%	3.0%	6.99%	4.46%	8.44%	14.15%	2.24%	2.15%	2.87%	1.83%	2.46%	4.28%	1.90%	3.82%	1.70%	0.0%	5.31%	2.25%	2.29%	4.96%	2.87%	1.77%	4.19%	3.20%	2.57%	2.80%	4.49%	3.30%	3.12%	1.10%	3.17%	1.34%	3.36%	5.79%	8.69%	0.0%	4.68%	7.36%	4.61%					
28	"11. ""Истинные патриоты России"""	32	0	0	0	0	0	0	0	2	0	1	2	1	0	0	8	1	0	0	4	3	1	0	0	0	6	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.33%	0.26%	1.12%	0.0%	0.0%	2.94%	0.35%	0.0%	0.0%	0.89%	2.56%	0.78%	0.0%	0.0%	0.0%	4.25%	0.0%	1.18%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	212	2	2	2	0	6	4	2	6	2	3	12	1	9	16	1	0	6	1	4	0	0	5	4	0	1	0	2	5	13	8	13	9	5	2	7	11	10	16	15	1	0	1	3	2					
		1.03%	0.42%	1.12%	1.13%	0.0%	1.44%	0.97%	1.0%	0.85%	1.11%	1.01%	1.60%	1.12%	1.07%	1.91%	0.36%	0.0%	1.51%	0.95%	0.89%	0.0%	0.0%	0.98%	0.90%	0.0%	0.70%	0.0%	1.18%	0.77%	1.66%	1.02%	1.25%	1.34%	0.78%	0.22%	0.96%	1.12%	0.95%	1.63%	2.71%	0.86%	0.0%	0.42%	0.63%	0.57%					
30	"13. ""Демократическая партия России"""	51	0	0	0	0	0	0	0	3	1	0	1	0	4	2	0	3	2	0	0	0	0	1	0	0	0	0	3	0	1	4	3	4	0	4	0	2	1	5	0	3	0	2	0	2					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.55%	0.0%	0.13%	0.0%	0.47%	0.23%	0.0%	1.05%	0.50%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	1.77%	0.0%	0.12%	0.51%	0.28%	0.59%	0.0%	0.44%	0.0%	0.20%	0.09%	0.51%	0.0%	2.60%	0.0%	0.85%	0.0%	0.57%					
31	"14. ""Великая Россия - Евразийский Союз"""	81	2	0	7	3	0	1	1	3	0	0	5	0	1	0	3	0	2	0	0	0	0	0	1	0	0	0	2	0	0	2	3	2	1	1	0	1	2	2	0	0	0	0	0	36					
		0.39%	0.42%	0.0%	3.97%	3.15%	0.0%	0.24%	0.5%	0.42%	0.0%	0.0%	0.66%	0.0%	0.11%	0.0%	1.10%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%	0.25%	0.28%	0.29%	0.15%	0.11%	0.0%	0.10%	0.19%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	10.37%					
32	"15. ""Партия СЛОН"""	19	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	2	0	1	0	0	0	0	0	2					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.28%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.36%	0.0%	0.25%	0.0%	0.44%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.59%	0.0%	0.12%	0.0%	0.0%	0.14%	0.15%	0.11%	0.0%	0.20%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1098	28	3	8	0	26	14	1	29	6	7	70	1	47	53	4	15	10	1	20	1	1	32	11	0	6	0	4	66	56	72	68	52	70	54	12	86	40	52	20	0	0	6	20	26					
		5.36%	5.99%	1.68%	4.54%	0.0%	6.26%	3.41%	0.5%	4.13%	3.35%	2.36%	9.34%	1.12%	5.61%	6.34%	1.47%	5.28%	2.51%	0.95%	4.49%	0.85%	0.78%	6.29%	2.47%	0.0%	4.25%	0.0%	2.36%	10.24%	7.18%	9.25%	6.57%	7.78%	11.02%	6.03%	1.65%	8.82%	3.83%	5.30%	3.62%	0.0%	0.0%	2.55%	4.21%	7.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	56	1	0	0	0	0	1	0	6	1	0	0	1	2	2	5	1	3	0	0	2	0	3	2	0	1	0	5	3	2	3	0	0	0	6	0	1	4	1	0	0	0	0	0	0					
		0.27%	0.21%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.85%	0.55%	0.0%	0.0%	1.12%	0.23%	0.23%	1.83%	0.35%	0.75%	0.0%	0.0%	1.70%	0.0%	0.59%	0.45%	0.0%	0.70%	0.0%	2.95%	0.46%	0.25%	0.38%	0.0%	0.0%	0.0%	0.67%	0.0%	0.10%	0.38%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1978	39	3	6	0	38	69	11	90	29	16	103	8	130	113	25	40	77	8	29	7	9	40	42	2	5	44	9	72	51	69	64	67	52	82	28	109	86	104	74	6	16	7	61	38					
		9.65%	8.35%	1.68%	3.40%	0.0%	9.15%	16.82%	5.5%	12.83%	16.20%	5.40%	13.75%	8.98%	15.53%	13.53%	9.19%	14.08%	19.39%	7.61%	6.51%	5.98%	7.03%	7.87%	9.45%	0.76%	3.54%	8.44%	5.32%	11.18%	6.54%	8.86%	6.18%	10.02%	8.18%	9.16%	3.85%	11.17%	8.24%	10.61%	13.40%	5.21%	8.83%	2.97%	12.84%	10.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	307	11	0	0	1	9	4	1	13	2	2	14	0	16	17	5	5	1	1	0	0	0	7	7	0	1	0	5	6	16	15	10	14	8	15	10	19	4	20	23	1	3	2	16	3					
		1.49%	2.35%	0.0%	0.0%	1.05%	2.16%	0.97%	0.5%	1.85%	1.11%	0.67%	1.86%	0.0%	1.91%	2.03%	1.83%	1.76%	0.25%	0.95%	0.0%	0.0%	0.0%	1.37%	1.57%	0.0%	0.70%	0.0%	2.95%	0.93%	2.05%	1.92%	0.96%	2.09%	1.25%	1.67%	1.37%	1.94%	0.38%	2.04%	4.16%	0.86%	1.65%	0.85%	3.36%	0.86%					
37	"20. ""Политическая партия ""Единая Россия"""	10865	212	153	117	83	215	188	144	360	89	195	237	62	365	368	161	151	166	76	288	81	102	275	247	171	98	377	87	269	235	307	624	294	316	482	542	446	655	532	333	80	137	148	252	145					
		53.04%	45.39%	85.95%	66.47%	87.36%	51.80%	45.85%	72.0%	51.35%	49.72%	65.87%	31.64%	69.66%	43.60%	44.07%	59.19%	53.16%	41.81%	72.38%	64.71%	69.23%	79.68%	54.13%	55.63%	65.26%	69.50%	72.36%	51.47%	41.77%	30.16%	39.46%	60.28%	44.01%	49.76%	53.85%	74.55%	45.74%	62.79%	54.28%	60.32%	69.56%	75.69%	62.97%	53.05%	41.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	1	0	0	2	2	0	0	4	0	1	8	1	7	1	1	0	1	2	0	0	0	0	1	0	0	0	0	0	1	1	1	0	2	6	0	1	1	1	0	0	1	0	2	0					
		0.23%	0.21%	0.0%	0.0%	2.10%	0.48%	0.0%	0.0%	0.57%	0.0%	0.33%	1.06%	1.12%	0.83%	0.11%	0.36%	0.0%	0.25%	1.90%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.12%	0.09%	0.0%	0.31%	0.67%	0.0%	0.10%	0.09%	0.10%	0.0%	0.0%	0.55%	0.0%	0.42%	0.0%					
39	"22. ""Развитие предпринимательства"""	44	1	0	0	0	3	2	0	3	1	0	3	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2	2	3	2	2	1	6	4	0	2	2	0	0	0	0	0	0	1					
		0.21%	0.21%	0.0%	0.0%	0.0%	0.72%	0.48%	0.0%	0.42%	0.55%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	1.18%	0.31%	0.38%	0.25%	0.19%	0.14%	0.94%	0.44%	0.0%	0.20%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2371	82	9	16	0	14	56	4	70	26	17	94	7	149	160	23	38	48	10	27	12	7	74	65	4	6	65	21	82	127	147	114	101	67	111	67	126	102	94	32	7	12	16	41	21					
		11.57%	17.55%	5.05%	9.09%	0.0%	3.37%	13.65%	2.0%	9.98%	14.52%	5.74%	12.55%	7.86%	17.80%	19.16%	8.45%	13.38%	12.09%	9.52%	6.06%	10.25%	5.46%	14.56%	14.63%	1.52%	4.25%	12.47%	12.42%	12.73%	16.30%	18.89%	11.01%	15.11%	10.55%	12.40%	9.21%	12.92%	9.77%	9.59%	5.79%	6.08%	6.62%	6.80%	8.63%	6.05%					
																																																			
41	Против всех	684	19	1	0	1	10	14	3	21	6	10	31	3	28	27	11	10	20	3	7	4	3	12	16	10	5	15	6	19	28	28	21	35	30	24	11	36	37	52	0	2	4	31	16	14					
		3.33%	4.06%	0.56%	0.0%	1.05%	2.40%	3.41%	1.5%	2.99%	3.35%	3.37%	4.13%	3.37%	3.34%	3.23%	4.04%	3.52%	5.03%	2.85%	1.57%	3.41%	2.34%	2.36%	3.60%	3.81%	3.54%	2.87%	3.55%	2.95%	3.59%	3.59%	2.02%	5.23%	4.72%	2.68%	1.51%	3.69%	3.54%	5.30%	0.0%	1.73%	2.20%	13.19%	3.36%	4.03%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
