Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Мирнинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563					
		70.12%	64.50%	60.35%	64.27%	65.89%	65.83%	68.11%	63.43%	69.23%	70.06%	71.58%	79.95%	95.37%	81.03%	85.31%	93.49%	84.44%	88.78%	80.41%	75.76%	79.80%	99.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	152	21	27	24	25	14	14	13	0	1	2	1	1	0	1	1	2	0	2	1	1	1					
		0.85%	1.23%	1.61%	1.11%	1.42%	0.86%	0.78%	0.78%	0.00%	0.60%	0.27%	0.13%	0.39%	0.00%	0.19%	0.34%	0.63%	0.00%	0.52%	0.38%	0.14%	0.19%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
