		2.00%	2.03%	2.13%	2.27%	2.43%	3.65%	1.74%	2.30%	2.58%	2.18%	2.92%	1.40%	2.62%	3.45%	2.38%	2.41%	1.50%	1.92%	3.01%	2.28%	1.96%	1.62%	1.40%	1.35%	1.68%	2.08%	1.36%	1.50%	2.35%	1.98%	1.36%	1.02%	1.31%	2.26%	1.92%	1.60%	2.36%	2.18%	1.74%	2.12%	1.47%	2.83%	1.08%	0.77%	1.46%	1.65%	1.39%	1.60%	2.80%	2.91%	2.05%	0.34%					
19	Жириновский Владимир Вольфович	6344	99	124	108	127	78	167	145	95	136	138	140	109	57	137	107	132	115	141	111	109	117	157	132	93	108	174	129	141	129	161	153	131	100	169	129	162	124	142	132	110	193	63	115	303	190	21	109	129	87	22	44					
		12.50%	11.84%	11.02%	10.68%	11.02%	10.94%	13.82%	12.81%	12.26%	11.84%	11.53%	11.56%	13.61%	6.78%	13.02%	15.16%	16.52%	15.73%	12.84%	10.14%	10.70%	10.52%	13.70%	11.85%	9.19%	11.23%	14.77%	13.80%	11.42%	11.61%	13.71%	11.18%	11.44%	11.88%	14.13%	11.50%	11.95%	9.67%	11.23%	11.19%	11.57%	12.72%	13.64%	17.75%	29.47%	13.59%	9.72%	14.53%	12.04%	10.55%	11.28%	15.07%					
20	Зюганов Геннадий Андреевич	8619	175	202	144	253	138	192	157	149	129	177	284	111	161	149	95	98	80	169	211	183	191	183	183	182	170	196	172	218	202	245	223	216	153	201	200	228	262	236	264	197	292	51	97	32	194	51	115	193	151	36	28					
		16.99%	20.93%	17.96%	14.24%	21.96%	19.35%	15.89%	13.87%	19.23%	11.23%	14.79%	23.45%	13.86%	19.14%	14.16%	13.46%	12.27%	10.94%	15.39%	19.27%	17.96%	17.18%	15.97%	16.43%	17.98%	17.67%	16.64%	18.40%	17.65%	18.18%	20.87%	16.30%	18.86%	18.17%	16.81%	17.83%	16.81%	20.44%	18.66%	22.37%	20.72%	19.25%	11.04%	14.97%	3.11%	13.88%	23.61%	15.33%	18.02%	18.30%	18.46%	9.59%					
21	Медведев Дмитрий Анатольевич	34001	532	750	714	737	453	804	782	499	850	832	758	550	583	726	475	544	514	738	734	693	779	759	769	705	644	769	602	836	737	740	956	763	561	782	750	914	858	849	748	623	970	333	411	662	965	141	502	709	549	130	217					
		67.01%	63.64%	66.67%	70.62%	63.98%	63.53%	66.56%	69.08%	64.39%	73.98%	69.51%	62.59%	68.66%	69.32%	69.01%	67.28%	68.09%	70.31%	67.21%	67.03%	68.01%	70.05%	66.23%	69.03%	69.66%	66.94%	65.28%	64.39%	67.69%	66.34%	63.03%	69.88%	66.64%	66.63%	65.38%	66.84%	67.40%	66.93%	67.11%	63.39%	65.51%	63.94%	72.08%	63.43%	64.40%	69.03%	65.28%	66.93%	66.20%	66.55%	66.67%	74.32%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
