Выборы Президента Российской Федерации																																																										
																																																										
"Наименование Избирательной комиссии:    Ижевск, Индустриальная"																																																										
																																																										
Итоги голосования 																																																										
																																																										
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151					
"Число голосов избирателей, поданных за каждый список"																																																										
18	. Глазьев Сергей Юрьевич	2890	56	84	64	90	59	82	62	73	40	58	104	36	81	54	36	25	34	78	80	43	53	63	68	65	38	71	48	53	79	57	67	62	46	46	55	68	85	85	75	55	78	21	23	7	79	6	35	87	62	6	8					
		5.34%	5.53%	6.47%	5.61%	7.26%	6.70%	5.83%	4.90%	7.23%	4.00%	3.48%	7.30%	4.67%	8.89%	5.30%	5.11%	3.01%	4.53%	6.40%	6.94%	4.01%	4.44%	5.40%	5.87%	5.88%	3.81%	5.41%	4.69%	4.84%	5.80%	4.44%	4.61%	4.82%	4.93%	3.77%	4.63%	4.59%	6.19%	6.35%	5.95%	5.57%	5.02%	5.53%	3.11%	0.93%	5.39%	4.00%	5.09%	7.47%	6.78%	4.14%	3.90%					
19	. Малышкин Олег Александрович	1293	22	24	23	22	15	22	39	29	24	27	33	24	18	18	21	22	24	35	32	28	27	33	32	20	25	30	30	22	26	35	39	32	19	32	24	27	32	34	34	19	39	17	28	34	28	2	21	20	20	1	9					
		2.39%	2.17%	1.85%	2.02%	1.77%	1.70%	1.56%	3.08%	2.87%	2.40%	1.62%	2.32%	3.11%	1.98%	1.77%	2.98%	2.65%	3.20%	2.87%	2.78%	2.61%	2.26%	2.83%	2.76%	1.81%	2.51%	2.29%	2.93%	2.01%	1.91%	2.73%	2.68%	2.49%	2.03%	2.62%	2.02%	1.82%	2.33%	2.54%	2.70%	1.93%	2.51%	4.47%	3.79%	4.53%	1.91%	1.33%	3.05%	1.72%	2.19%	0.69%	4.39%					
20	. Миронов Сергей Михайлович	514	10	17	15	13	5	19	14	13	18	12	17	7	5	10	6	14	9	11	12	8	18	8	8	6	10	15	10	6	9	13	12	9	5	12	14	12	13	13	19	7	9	5	3	5	11	1	8	10	6	2	0					
		0.95%	0.99%	1.31%	1.32%	1.05%	0.57%	1.35%	1.11%	1.29%	1.80%	0.72%	1.19%	0.91%	0.55%	0.98%	0.85%	1.69%	1.20%	0.90%	1.04%	0.75%	1.51%	0.69%	0.69%	0.54%	1.00%	1.14%	0.98%	0.55%	0.66%	1.01%	0.83%	0.70%	0.54%	0.98%	1.18%	0.81%	0.95%	0.97%	1.51%	0.71%	0.58%	1.32%	0.41%	0.67%	0.75%	0.67%	1.16%	0.86%	0.66%	1.38%	0.00%					
21	. Путин Владимир Владимирович	39322	695	931	822	869	610	983	937	670	762	1270	992	544	640	763	537	640	570	873	830	781	860	826	853	815	774	972	746	819	957	917	1055	926	691	882	859	1101	979	944	870	694	1118	276	580	608	1086	121	514	847	643	109	161					
		72.62%	68.68%	71.67%	72.11%	70.08%	69.24%	69.86%	74.01%	66.34%	76.28%	76.23%	69.61%	70.56%	70.25%	74.88%	76.17%	77.11%	76.00%	71.62%	72.05%	72.92%	71.97%	70.84%	73.66%	73.69%	77.63%	74.09%	72.85%	74.73%	70.32%	71.42%	72.56%	71.95%	73.98%	72.30%	72.31%	74.39%	71.30%	70.50%	68.99%	70.31%	71.94%	72.63%	78.48%	81.07%	74.08%	80.67%	74.71%	72.77%	70.27%	75.17%	78.54%					
22	. Хакамада Ирина Муцуовна	3365	75	92	83	86	75	137	90	82	49	114	95	54	58	53	21	41	35	89	68	59	78	66	60	49	43	64	64	65	101	60	76	78	49	71	68	87	85	80	82	80	111	17	37	24	118	4	29	85	62	6	10					
		6.21%	7.41%	7.08%	7.28%	6.94%	8.51%	9.74%	7.11%	8.12%	4.90%	6.84%	6.67%	7.00%	6.37%	5.20%	2.98%	4.94%	4.67%	7.30%	5.90%	5.51%	6.53%	5.66%	5.18%	4.43%	4.31%	4.88%	6.25%	5.93%	7.42%	4.67%	5.23%	6.06%	5.25%	5.82%	5.72%	5.88%	6.19%	5.97%	6.50%	8.11%	7.14%	4.47%	5.01%	3.20%	8.05%	2.67%	4.22%	7.30%	6.78%	4.14%	4.88%					
23	. Харитонов Николай Михайлович	4688	108	107	78	119	81	129	76	98	66	115	152	73	80	91	63	55	44	81	91	118	123	125	91	112	80	105	77	100	125	148	147	130	87	123	120	125	131	124	137	103	138	31	33	4	94	12	56	73	87	12	10					
		8.66%	10.67%	8.24%	6.84%	9.60%	9.19%	9.17%	6.00%	9.70%	6.61%	6.90%	10.67%	9.47%	8.78%	8.93%	8.94%	6.63%	5.87%	6.64%	7.90%	11.02%	10.29%	10.72%	7.86%	10.13%	8.02%	8.00%	7.52%	9.12%	9.18%	11.53%	10.11%	10.10%	9.31%	10.08%	10.10%	8.45%	9.54%	9.26%	10.86%	10.44%	8.88%	8.16%	4.47%	0.53%	6.41%	8.00%	8.14%	6.27%	9.51%	8.28%	4.88%					
																																																										
24	Против всех	1488	36	33	37	27	30	26	39	36	28	52	30	26	25	18	15	18	18	37	29	24	28	22	28	30	15	47	32	18	50	39	34	37	28	38	34	41	34	36	28	25	51	5	29	38	45	3	15	32	31	8	3					
		2.75%	3.56%	2.54%	3.25%	2.18%	3.41%	1.85%	3.08%	3.56%	2.80%	3.12%	2.11%	3.37%	2.74%	1.77%	2.13%	2.17%	2.40%	3.04%	2.52%	2.24%	2.34%	1.89%	2.42%	2.71%	1.50%	3.58%	3.12%	1.64%	3.67%	3.04%	2.34%	2.87%	3.00%	3.11%	2.86%	2.77%	2.48%	2.69%	2.22%	2.53%	3.28%	1.32%	3.92%	5.07%	3.07%	2.00%	2.18%	2.75%	3.39%	5.52%	1.46%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
