Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																															
Дата голосования: 02.12.2007																																																															
																																																															
Наименование Избирательной комиссии:    Черепановская																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
		Сумма	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	466	9	21	11	6	29	5	6	5	4	10	10	10	10	10	5	10	24	10	10	5	5	29	5	5	5	20	6	2	10	5	5	6	5	5	1	5	8	11	11	7	5	11	5	5	10	5	5	10	2	2	15	5	5	8	2	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	355	9	21	9	5	25	1	3	4	4	10	4	5	7	8	3	10	24	10	9	1	0	29	2	5	4	20	6	0	4	0	0	6	4	2	0	2	8	11	11	7	5	11	2	0	8	0	4	4	1	0	15	0	0	8	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	188	6	18	3	7	4	3	4	4	2	1	5	1	3	8	1	2	5	0	4	2	3	2	4	2	2	5	8	2	2	2	2	5	12	0	1	3	2	3	1	3	3	3	6	1	1	2	3	3	1	2	4	2	1	3	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	111	0	0	2	1	4	4	3	1	0	0	6	5	3	2	2	0	0	0	1	4	5	0	3	0	1	0	0	2	6	5	5	0	1	3	1	3	0	0	0	0	0	0	3	5	2	5	1	6	1	2	0	5	5	0	2	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	1	0	1	0	1	0	1	1	0	1	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																															
18	1.Политическая партия «Аграрная партия России»	705	9	24	16	15	13	7	7	15	5	21	7	12	28	32	9	12	10	2	51	9	1	15	0	17	0	4	8	4	21	7	0	16	24	12	3	4	26	20	18	1	4	24	39	1	20	2	3	13	7	9	25	4	19	9	19	2					
		2.85%	1.13%	2.36%	1.78%	2.04%	1.49%	1.49%	1.92%	1.73%	0.99%	2.07%	1.64%	2.55%	2.96%	3.12%	3.72%	1.94%	1.44%	0.33%	6.27%	15.79%	1.59%	2.74%	0.00%	14.66%	0.00%	1.77%	2.51%	6.35%	3.12%	6.86%	0.00%	4.38%	2.16%	6.70%	2.36%	1.69%	5.56%	2.14%	2.62%	0.75%	3.03%	5.80%	10.32%	0.60%	3.21%	1.57%	1.97%	2.19%	2.89%	9.78%	4.39%	4.08%	4.85%	2.41%	9.64%	2.02%					
19	2.Всероссийская политическая партия «Гражданская Сила»	90	1	7	1	4	5	0	1	2	2	11	2	10	2	4	0	3	1	1	2	0	0	1	1	0	0	1	1	0	2	0	0	0	1	0	0	2	0	4	1	0	1	5	0	0	2	1	1	1	0	0	2	0	3	0	1	0					
		0.36%	0.13%	0.69%	0.11%	0.54%	0.57%	0.00%	0.27%	0.23%	0.39%	1.08%	0.47%	2.12%	0.21%	0.39%	0.00%	0.48%	0.14%	0.16%	0.25%	0.00%	0.00%	0.18%	0.93%	0.00%	0.00%	0.44%	0.31%	0.00%	0.30%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.85%	0.00%	0.43%	0.15%	0.00%	0.76%	1.21%	0.00%	0.00%	0.32%	0.79%	0.66%	0.17%	0.00%	0.00%	0.35%	0.00%	0.77%	0.00%	0.51%	0.00%					
20	3.Политическая партия «Демократическая партия России»	27	1	0	1	0	2	0	0	1	1	6	0	0	4	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0					
		0.11%	0.13%	0.00%	0.11%	0.00%	0.23%	0.00%	0.00%	0.12%	0.20%	0.59%	0.00%	0.00%	0.42%	0.00%	0.00%	0.32%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.26%	0.00%	0.00%	0.79%	0.66%	0.00%	0.00%	0.00%	0.18%	0.00%	0.26%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2838	115	189	122	97	98	68	50	99	51	165	54	50	127	144	12	108	61	77	56	2	1	77	5	28	8	10	72	12	80	4	9	40	79	20	1	22	38	93	84	9	10	53	20	7	39	9	7	56	36	7	28	14	24	48	39	4					
		11.47%	14.48%	18.57%	13.56%	13.22%	11.23%	14.47%	13.70%	11.43%	10.06%	16.24%	12.68%	10.62%	13.42%	14.04%	4.96%	17.45%	8.80%	12.58%	6.88%	3.51%	1.59%	14.05%	4.67%	24.14%	8.99%	4.42%	22.57%	19.05%	11.87%	3.92%	9.18%	10.96%	7.10%	11.17%	0.79%	9.32%	8.12%	9.95%	12.21%	6.72%	7.58%	12.80%	5.29%	4.17%	6.26%	7.09%	4.61%	9.44%	14.88%	7.61%	4.92%	14.29%	6.12%	12.83%	19.80%	4.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	97	1	11	5	2	1	3	2	2	3	6	1	4	7	1	2	2	0	0	0	0	0	1	0	0	0	1	0	0	16	1	0	1	1	0	0	1	3	0	0	0	0	9	1	0	2	0	0	1	0	0	2	0	0	3	1	0					
		0.39%	0.13%	1.08%	0.56%	0.27%	0.11%	0.64%	0.55%	0.23%	0.59%	0.59%	0.23%	0.85%	0.74%	0.10%	0.83%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	2.37%	0.98%	0.00%	0.27%	0.09%	0.00%	0.00%	0.42%	0.64%	0.00%	0.00%	0.00%	0.00%	2.17%	0.26%	0.00%	0.32%	0.00%	0.00%	0.17%	0.00%	0.00%	0.35%	0.00%	0.00%	0.80%	0.51%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	52	0	2	3	2	0	2	0	0	2	2	0	2	1	4	1	1	1	2	2	0	0	1	2	0	0	2	0	0	2	0	0	1	5	0	0	0	0	2	2	0	0	0	2	2	1	0	0	1	0	0	2	0	0	0	0	0					
		0.21%	0.00%	0.20%	0.33%	0.27%	0.00%	0.43%	0.00%	0.00%	0.39%	0.20%	0.00%	0.42%	0.11%	0.39%	0.41%	0.16%	0.14%	0.33%	0.25%	0.00%	0.00%	0.18%	1.87%	0.00%	0.00%	0.88%	0.00%	0.00%	0.30%	0.00%	0.00%	0.27%	0.45%	0.00%	0.00%	0.00%	0.00%	0.21%	0.29%	0.00%	0.00%	0.00%	0.53%	1.19%	0.16%	0.00%	0.00%	0.17%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2232	72	86	80	83	103	45	53	84	48	74	48	50	101	108	15	46	44	51	83	8	6	49	13	9	2	21	32	6	68	13	7	33	80	18	18	16	37	79	75	10	16	31	10	13	39	9	20	81	19	8	30	4	28	28	14	8					
		9.02%	9.07%	8.45%	8.89%	11.31%	11.80%	9.57%	14.52%	9.70%	9.47%	7.28%	11.27%	10.62%	10.68%	10.53%	6.20%	7.43%	6.35%	8.33%	10.20%	14.04%	9.52%	8.94%	12.15%	7.76%	2.25%	9.29%	10.03%	9.52%	10.09%	12.75%	7.14%	9.04%	7.19%	10.06%	14.17%	6.78%	7.91%	8.45%	10.90%	7.46%	12.12%	7.49%	2.65%	7.74%	6.26%	7.09%	13.16%	13.66%	7.85%	8.70%	5.27%	4.08%	7.14%	7.49%	7.11%	8.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1291	42	92	53	43	50	33	26	82	41	57	31	32	50	45	11	37	24	47	45	5	2	14	3	2	8	20	11	0	24	14	7	20	58	4	4	3	24	30	30	8	0	21	21	2	35	5	3	23	4	3	14	2	10	13	3	0					
		5.22%	5.29%	9.04%	5.89%	5.86%	5.73%	7.02%	7.12%	9.47%	8.09%	5.61%	7.28%	6.79%	5.29%	4.39%	4.55%	5.98%	3.46%	7.68%	5.53%	8.77%	3.17%	2.55%	2.80%	1.72%	8.99%	8.85%	3.45%	0.00%	3.56%	13.73%	7.14%	5.48%	5.21%	2.23%	3.15%	1.27%	5.13%	3.21%	4.36%	5.97%	0.00%	5.07%	5.56%	1.19%	5.62%	3.94%	1.97%	3.88%	1.65%	3.26%	2.46%	2.04%	2.55%	3.48%	1.52%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	151	7	3	6	2	6	2	0	8	0	17	1	2	7	4	1	5	2	1	2	0	0	1	3	3	1	2	1	1	3	0	3	2	6	1	0	0	2	1	2	2	1	4	6	2	2	0	1	4	0	1	8	3	4	3	1	1					
		0.61%	0.88%	0.29%	0.67%	0.27%	0.69%	0.43%	0.00%	0.92%	0.00%	1.67%	0.23%	0.42%	0.74%	0.39%	0.41%	0.81%	0.29%	0.16%	0.25%	0.00%	0.00%	0.18%	2.80%	2.59%	1.12%	0.88%	0.31%	1.59%	0.45%	0.00%	3.06%	0.55%	0.54%	0.56%	0.00%	0.00%	0.43%	0.11%	0.29%	1.49%	0.76%	0.97%	1.59%	1.19%	0.32%	0.00%	0.66%	0.67%	0.00%	1.09%	1.41%	3.06%	1.02%	0.80%	0.51%	1.01%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16952	536	591	604	476	588	307	220	564	344	639	273	300	605	665	187	392	538	423	569	33	53	377	75	55	70	164	190	40	450	61	71	247	835	122	96	187	338	702	471	101	100	261	274	141	478	95	112	403	175	64	454	71	300	266	117	82					
		68.50%	67.51%	58.06%	67.11%	64.85%	67.35%	65.32%	60.27%	65.13%	67.85%	62.89%	64.08%	63.69%	63.95%	64.81%	77.27%	63.33%	77.63%	69.12%	69.90%	57.89%	84.13%	68.80%	70.09%	47.41%	78.65%	72.57%	59.56%	63.49%	66.77%	59.80%	72.45%	67.67%	75.02%	68.16%	75.59%	79.24%	72.22%	75.08%	68.46%	75.37%	75.76%	63.04%	72.49%	83.93%	76.73%	74.80%	73.68%	67.96%	72.31%	69.57%	79.79%	72.45%	76.53%	71.12%	59.39%	82.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	96	0	7	1	3	3	0	2	3	5	14	3	5	1	11	4	2	1	4	1	0	0	1	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	4	1	1	0	2	2	0	0	1	1	2	1	0	2	0	3	0	0	0					
		0.39%	0.00%	0.69%	0.11%	0.41%	0.34%	0.00%	0.55%	0.35%	0.99%	1.38%	0.70%	1.06%	0.11%	1.07%	1.65%	0.32%	0.14%	0.65%	0.12%	0.00%	0.00%	0.18%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.15%	1.96%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.43%	0.15%	0.75%	0.00%	0.48%	0.53%	0.00%	0.00%	0.79%	0.66%	0.34%	0.41%	0.00%	0.35%	0.00%	0.77%	0.00%	0.00%	0.00%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
