Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Пестравская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378					
		0.34%	0.14%	0.13%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.33%	0.84%	0.00%	0.65%	0.00%	0.31%	0.00%	0.00%	0.00%	0.85%	0.93%	0.37%	0.42%	0.30%					
20	3.Политическая партия «Демократическая партия России»	9	2	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	1	0	0	0					
		0.09%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.62%	0.08%	0.29%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	915	30	70	23	2	12	8	27	23	90	39	37	2	39	107	51	21	29	46	101	91	48	19					
		8.77%	4.22%	9.45%	8.46%	1.77%	4.18%	10.96%	10.00%	8.42%	14.71%	8.14%	13.91%	1.30%	8.07%	8.27%	14.83%	6.52%	11.60%	9.83%	8.50%	11.33%	6.79%	5.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	2	4	0	0	0	0	0	0	4	4	0	1	0	2	0	0	1	1	9	3	8	0					
		0.37%	0.28%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.84%	0.00%	0.65%	0.00%	0.15%	0.00%	0.00%	0.40%	0.21%	0.76%	0.37%	1.13%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	2	0					
		0.09%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.28%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	772	51	39	13	5	13	3	23	26	40	41	17	4	47	73	29	24	16	37	109	71	52	39					
		7.40%	7.17%	5.26%	4.78%	4.42%	4.53%	4.11%	8.52%	9.52%	6.54%	8.56%	6.39%	2.60%	9.73%	5.64%	8.43%	7.45%	6.40%	7.91%	9.18%	8.84%	7.36%	11.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	953	35	101	22	11	31	3	32	32	56	54	20	16	49	63	24	51	19	50	103	76	56	49					
		9.13%	4.92%	13.63%	8.09%	9.73%	10.80%	4.11%	11.85%	11.72%	9.15%	11.27%	7.52%	10.39%	10.14%	4.87%	6.98%	15.84%	7.60%	10.68%	8.67%	9.46%	7.92%	14.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	1	2	1	0	0	0	5	1	1	4	2	0	2	3	2	1	2	3	2	3	3	1					
		0.37%	0.14%	0.27%	0.37%	0.00%	0.00%	0.00%	1.85%	0.37%	0.16%	0.84%	0.75%	0.00%	0.41%	0.23%	0.58%	0.31%	0.80%	0.64%	0.17%	0.37%	0.42%	0.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7267	560	492	207	93	221	56	171	184	406	324	179	109	325	938	224	223	176	313	819	532	520	195					
		69.61%	78.76%	66.40%	76.10%	82.30%	77.00%	76.71%	63.33%	67.40%	66.34%	67.64%	67.29%	70.78%	67.29%	72.49%	65.12%	69.25%	70.40%	66.88%	68.94%	66.25%	73.55%	59.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	5	4	1	1	0	0	0	0	0	1	2	1	1	0	0	0	0	3	6	0	3	0					
		0.27%	0.70%	0.54%	0.37%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.75%	0.65%	0.21%	0.00%	0.00%	0.00%	0.00%	0.64%	0.51%	0.00%	0.42%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
