		14.45%	9.35%	8.91%	14.26%	19.43%	15.15%	20.34%	13.43%	12.36%	14.75%	16.36%	5.89%	21.73%	13.53%	10.31%	17.00%	20.91%	16.56%	15.88%	16.35%	18.70%	13.89%	14.97%	18.89%	10.26%	14.08%	15.87%	10.51%	14.05%	16.98%	15.67%	16.82%	16.14%	16.64%	10.06%	14.47%	13.16%	12.13%	11.59%	15.99%	14.32%	14.27%	9.57%	19.48%	13.82%	21.62%	17.44%	12.50%	12.59%	15.40%	4.80%	13.99%	13.09%	16.50%	14.66%	10.94%	11.96%	17.81%	12.10%	16.03%	16.57%	10.86%	15.58%	21.53%	5.59%	0.00%	1.92%	7.09%	15.77%	11.17%	17.78%	19.28%	15.07%	6.67%	11.95%	15.37%	18.18%									
15	Жириновский Владимир Вольфович	3885	87	43	39	56	38	52	82	32	45	66	87	50	81	26	79	49	54	20	38	58	43	57	25	68	35	18	40	60	43	43	36	60	64	44	53	70	87	83	65	77	80	142	61	72	74	32	13	58	57	27	66	82	54	45	51	54	56	154	68	84	33	21	10	8	0	0	1	13	15	13	67	44	39	53	35	50									
		4.50%	3.65%	1.83%	3.54%	3.45%	1.73%	3.83%	6.48%	4.35%	4.58%	3.94%	8.84%	3.44%	6.05%	2.94%	5.72%	3.27%	4.38%	3.49%	2.66%	5.99%	5.97%	5.23%	2.95%	7.26%	4.69%	3.17%	6.37%	4.79%	3.56%	3.08%	3.35%	3.61%	5.72%	4.52%	4.76%	6.35%	6.52%	5.20%	4.74%	4.77%	5.14%	8.60%	3.99%	5.38%	4.49%	3.17%	6.25%	5.45%	3.95%	2.82%	4.91%	5.16%	4.05%	4.68%	3.65%	4.86%	5.33%	12.94%	4.50%	4.94%	3.86%	4.88%	6.94%	2.13%	0.00%	0.00%	0.79%	3.66%	2.75%	2.72%	3.90%	5.39%	2.12%	4.59%	3.68%	6.23%									
16	Путин Владимир Владимирович	62612	1914	1927	828	1078	1654	903	886	569	722	1117	728	905	902	716	934	930	844	401	972	668	522	757	627	718	560	406	471	894	856	1043	751	1147	764	725	782	793	906	1204	960	1138	1134	1267	1014	998	1066	758	156	794	1027	837	987	1189	977	702	1099	840	717	892	1059	1196	690	309	96	291	196	101	114	262	456	356	1125	591	1558	864	730	542									
		72.60%	80.29%	82.17%	75.20%	66.50%	75.49%	66.54%	69.98%	77.31%	73.45%	66.69%	73.98%	62.24%	67.41%	81.09%	67.58%	62.12%	68.51%	69.98%	67.92%	69.01%	72.50%	69.51%	74.03%	76.71%	75.07%	71.60%	75.00%	71.35%	70.92%	74.61%	69.80%	69.10%	68.34%	74.44%	70.26%	71.96%	67.87%	75.44%	70.07%	70.55%	72.88%	76.74%	66.27%	74.53%	64.72%	75.12%	75.00%	74.62%	71.22%	87.37%	73.49%	74.83%	73.29%	72.97%	78.56%	75.54%	68.29%	74.96%	70.13%	70.27%	80.61%	71.86%	66.67%	77.39%	99.49%	97.12%	89.76%	73.80%	83.52%	74.48%	65.52%	72.43%	84.54%	74.81%	76.84%	67.50%									
17	Собчак Ксения Анатольевна	2333	73	42	40	65	73	41	39	17	23	79	19	59	40	19	56	86	40	30	57	21	20	37	7	3	11	12	13	33	47	30	28	70	28	29	24	37	26	32	36	56	43	24	51	25	60	11	5	23	53	14	31	30	22	19	22	19	22	0	44	47	19	12	1	3	0	0	2	9	3	13	80	22	40	34	14	18									
		2.71%	3.06%	1.79%	3.63%	4.01%	3.33%	3.02%	3.08%	2.31%	2.34%	4.72%	1.93%	4.06%	2.99%	2.15%	4.05%	5.74%	3.25%	5.24%	3.98%	2.17%	2.78%	3.40%	0.83%	0.32%	1.47%	2.12%	2.07%	2.63%	3.89%	2.15%	2.60%	4.22%	2.50%	2.98%	2.16%	3.36%	1.95%	2.01%	2.63%	3.47%	2.76%	1.45%	3.33%	1.87%	3.64%	1.09%	2.40%	2.16%	3.68%	1.46%	2.31%	1.89%	1.65%	1.98%	1.57%	1.71%	2.10%	0.00%	2.91%	2.76%	2.22%	2.79%	0.69%	0.80%	0.00%	0.00%	1.57%	2.54%	0.55%	2.72%	4.66%	2.70%	2.17%	2.94%	1.47%	2.24%									
18	Сурайкин Максим Александрович	716	13	17	7	13	7	7	6	1	2	18	14	14	11	9	4	9	12	3	12	6	10	13	4	15	13	7	7	15	6	9	6	19	11	19	31	10	6	11	22	24	15	13	12	7	12	0	2	14	7	4	18	24	9	7	13	11	9	0	12	14	5	4	2	1	0	1	0	3	5	1	11	8	15	7	2	5									
		0.83%	0.55%	0.72%	0.64%	0.80%	0.32%	0.52%	0.47%	0.14%	0.20%	1.07%	1.42%	0.96%	0.82%	1.02%	0.29%	0.60%	0.97%	0.52%	0.84%	0.62%	1.39%	1.19%	0.47%	1.60%	1.74%	1.23%	1.11%	1.20%	0.50%	0.64%	0.56%	1.14%	0.98%	1.95%	2.79%	0.91%	0.45%	0.69%	1.61%	1.49%	0.96%	0.79%	0.78%	0.52%	0.73%	0.00%	0.96%	1.32%	0.49%	0.42%	1.34%	1.51%	0.68%	0.73%	0.93%	0.99%	0.86%	0.00%	0.79%	0.82%	0.58%	0.93%	1.39%	0.27%	0.00%	0.96%	0.00%	0.85%	0.92%	0.21%	0.64%	0.98%	0.81%	0.61%	0.21%	0.62%									
19	Титов Борис Юрьевич	974	21	24	12	14	35	16	16	5	13	28	19	27	24	8	14	21	11	5	25	12	6	13	5	11	6	8	5	20	9	13	19	26	10	11	12	11	11	21	12	17	13	4	26	13	25	0	3	8	19	3	18	18	14	14	9	5	17	0	20	21	2	4	1	2	0	0	0	5	0	1	44	6	14	22	4	23									
		1.13%	0.88%	1.02%	1.09%	0.86%	1.60%	1.18%	1.26%	0.68%	1.32%	1.67%	1.93%	1.86%	1.79%	0.91%	1.01%	1.40%	0.89%	0.87%	1.75%	1.24%	0.83%	1.19%	0.59%	1.18%	0.80%	1.41%	0.80%	1.60%	0.75%	0.93%	1.77%	1.57%	0.89%	1.13%	1.08%	0.99%	0.82%	1.32%	0.88%	1.05%	0.84%	0.24%	1.70%	0.97%	1.52%	0.00%	1.44%	0.75%	1.32%	0.31%	1.34%	1.13%	1.05%	1.46%	0.64%	0.45%	1.62%	0.00%	1.32%	1.23%	0.23%	0.93%	0.69%	0.53%	0.00%	0.00%	0.00%	1.41%	0.00%	0.21%	2.56%	0.74%	0.76%	1.90%	0.42%	2.86%									
20	Явлинский Григорий Алексеевич	1577	20	32	4	29	21	32	51	13	14	65	31	49	59	10	24	39	38	13	63	12	9	29	5	5	8	12	6	26	14	24	30	35	25	33	37	16	24	25	27	34	26	28	32	23	31	13	3	21	28	9	22	18	14	15	15	27	17	0	35	24	8	7	0	1	0	0	0	1	5	4	38	13	12	25	7	12									
		1.83%	0.84%	1.36%	0.36%	1.79%	0.96%	2.36%	4.03%	1.77%	1.42%	3.88%	3.15%	3.37%	4.41%	1.13%	1.74%	2.61%	3.08%	2.27%	4.40%	1.24%	1.25%	2.66%	0.59%	0.53%	1.07%	2.12%	0.96%	2.08%	1.16%	1.72%	2.79%	2.11%	2.24%	3.39%	3.32%	1.45%	1.80%	1.57%	1.97%	2.11%	1.67%	1.70%	2.09%	1.72%	1.88%	1.29%	1.44%	1.97%	1.94%	0.94%	1.64%	1.13%	1.05%	1.56%	1.07%	2.43%	1.62%	0.00%	2.32%	1.41%	0.93%	1.63%	0.00%	0.27%	0.00%	0.00%	0.00%	0.28%	0.92%	0.84%	2.21%	1.59%	0.65%	2.16%	0.74%	1.49%									
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
