15	Число открепительных удостоверений, выданных избирателям ТИК	222	3	2	6	2	4	2	1	1	2	4	1	4	4	1	1	5	6	0	5	4	4	6	3	1	2	3	0	3	3	8	2	3	4	4	3	4	2	3	4	7	9	4	4	6	7	0	0	2	10	1	1	5	9	4	2	4	6	8	6	7	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																	
19	Жириновский Владимир Вольфович	3613	92	66	39	37	85	51	49	29	48	71	39	59	51	61	57	66	69	21	49	56	38	63	56	25	33	20	52	28	102	95	55	80	60	73	13	179	58	96	77	53	65	77	69	53	103	38	39	57	84	9	47	67	82	57	62	59	45	72	89	39	20	6	0	1	2	1	0	11	2	6									
		4.93%	4.62%	3.73%	2.95%	2.74%	5.46%	4.23%	4.33%	5.11%	6.78%	4.40%	4.56%	4.06%	3.51%	9.30%	4.00%	5.25%	5.80%	4.63%	3.64%	7.08%	4.90%	6.26%	8.36%	5.10%	5.00%	4.40%	9.14%	2.06%	5.72%	6.93%	4.79%	5.39%	4.81%	6.80%	1.24%	13.41%	5.04%	6.15%	5.56%	3.19%	4.20%	6.21%	4.69%	7.76%	5.80%	5.36%	30.23%	4.29%	5.54%	1.10%	3.75%	4.90%	6.03%	5.85%	4.40%	5.19%	3.49%	4.72%	6.38%	2.58%	1.92%	2.11%	0.00%	0.30%	2.08%	2.13%	0.00%	4.04%	1.45%	2.38%									
20	Зюганов Геннадий Андреевич	13397	386	327	199	282	265	239	277	117	142	313	166	404	232	99	182	292	272	82	275	156	149	194	166	32	96	105	162	162	307	247	239	212	173	273	130	201	276	314	353	210	341	285	263	154	285	98	5	272	313	180	238	235	300	230	247	241	137	293	245	83	84	28	13	9	0	1	1	53	12	43									
		18.27%	19.40%	18.47%	15.04%	20.90%	17.01%	19.80%	24.47%	20.63%	20.06%	19.39%	19.42%	27.79%	15.99%	15.09%	12.78%	23.25%	22.88%	18.06%	20.40%	19.72%	19.23%	19.27%	24.78%	6.53%	14.55%	23.08%	28.47%	11.90%	17.23%	18.03%	20.82%	14.30%	13.86%	25.44%	12.39%	15.06%	24.00%	20.12%	25.51%	12.64%	22.03%	22.98%	17.87%	22.55%	16.06%	13.82%	3.88%	20.48%	20.66%	22.06%	19.01%	17.20%	22.08%	23.61%	17.53%	21.21%	10.62%	19.21%	17.58%	5.49%	8.08%	9.82%	20.63%	2.73%	0.00%	2.13%	1.56%	19.49%	8.70%	17.06%									
21	Миронов Сергей Михайлович	3037	94	72	62	83	90	56	55	22	30	55	36	43	56	13	35	77	67	17	67	30	32	48	26	34	18	16	20	88	90	20	87	77	72	52	7	28	49	44	69	97	72	75	65	28	69	16	2	68	53	8	16	54	70	61	49	62	41	49	61	27	28	4	4	4	0	0	1	4	3	9									
		4.14%	4.72%	4.07%	4.69%	6.15%	5.78%	4.64%	4.86%	3.88%	4.24%	3.41%	4.21%	2.96%	3.86%	1.98%	2.46%	6.13%	5.63%	3.74%	4.97%	3.79%	4.13%	4.77%	3.88%	6.94%	2.73%	3.52%	3.51%	6.47%	5.05%	1.46%	7.58%	5.19%	5.77%	4.85%	0.67%	2.10%	4.26%	2.82%	4.99%	5.84%	4.65%	6.05%	4.42%	4.10%	3.89%	2.26%	1.55%	5.12%	3.50%	0.98%	1.28%	3.95%	5.15%	6.26%	3.48%	5.46%	3.18%	3.21%	4.38%	1.79%	2.69%	1.40%	6.35%	1.21%	0.00%	0.00%	1.56%	1.47%	2.17%	3.57%									
22	Прохоров Михаил Дмитриевич	7810	217	171	124	200	69	206	159	97	29	330	98	127	172	74	93	205	179	48	187	94	96	106	54	55	42	55	36	132	207	145	180	92	124	120	33	91	117	82	140	194	111	148	237	86	207	41	3	104	238	82	131	108	152	115	137	88	69	173	166	305	27	16	3	13	0	0	2	12	7	49									
		10.65%	10.90%	9.66%	9.37%	14.83%	4.43%	17.07%	14.05%	17.11%	4.10%	20.45%	11.46%	8.73%	11.85%	11.28%	6.53%	16.32%	15.05%	10.57%	13.87%	11.88%	12.39%	10.53%	8.06%	11.22%	6.36%	12.09%	6.33%	9.70%	11.62%	10.58%	15.68%	6.20%	9.94%	11.18%	3.15%	6.82%	10.17%	5.25%	10.12%	11.67%	7.17%	11.94%	16.10%	12.59%	11.66%	5.78%	2.33%	7.83%	15.71%	10.05%	10.46%	7.91%	11.18%	11.81%	9.72%	7.75%	5.35%	11.34%	11.91%	20.19%	2.60%	5.61%	4.76%	3.94%	0.00%	0.00%	3.13%	4.41%	5.07%	19.44%									
23	Путин Владимир Владимирович	44562	1158	1114	882	727	1015	633	562	293	459	826	505	821	919	402	1044	616	590	280	739	453	454	590	363	336	466	252	299	932	1045	844	577	1011	797	531	860	836	635	1002	731	1102	938	625	820	349	1091	512	80	810	807	519	813	887	735	498	906	681	993	914	808	1034	881	211	43	265	94	39	60	191	113	144									
		60.76%	58.19%	62.94%	66.67%	53.89%	65.15%	52.44%	49.65%	51.68%	64.83%	51.18%	59.06%	56.46%	63.34%	61.28%	73.31%	49.04%	49.62%	61.67%	54.82%	57.27%	58.58%	58.59%	54.18%	68.57%	70.61%	55.38%	52.55%	68.48%	58.64%	61.61%	50.26%	68.17%	63.86%	49.49%	81.98%	62.62%	55.22%	64.19%	52.82%	66.31%	60.59%	50.40%	55.71%	51.10%	61.46%	72.21%	62.02%	60.99%	53.27%	63.60%	64.94%	64.93%	54.08%	51.13%	64.30%	59.95%	76.98%	59.93%	57.96%	68.43%	84.71%	74.04%	68.25%	80.30%	97.92%	82.98%	93.75%	70.22%	81.88%	57.14%									
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
