Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Усманская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	204	18	8	13	8	22	15	7	17	1	1	2	1	4	9	1	2	2	1	1	3	3	1	4	1	2	2	1	6	4	3	6	10	2	1	4	1	1	1	7	1	2	1	3	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	172	16	8	13	8	21	14	7	16	0	0	2	0	4	5	0	2	2	0	1	3	3	0	4	0	2	2	0	6	2	2	3	7	2	0	4	1	0	1	6	1	1	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	89	8	3	1	1	3	1	0	4	3	4	1	3	2	3	0	0	5	0	2	1	0	3	1	0	2	0	3	1	7	1	1	6	1	0	4	2	1	0	3	0	0	0	6	2					
14	Число погашенных неиспользованных открепительных удостоверений	32	2	0	0	0	1	1	0	1	1	1	0	1	0	4	1	0	0	1	0	0	0	1	0	1	0	0	1	0	2	1	3	3	0	1	0	0	1	0	1	0	1	1	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1845	81	81	98	182	112	82	67	161	12	19	6	13	30	126	0	15	12	5	3	11	25	1	26	7	11	15	27	60	14	14	38	64	26	10	167	57	65	4	29	8	8	29	11	13					
		6.87%	7.55%	6.62%	8.30%	15.66%	9.44%	8.69%	11.41%	10.82%	2.74%	4.87%	2.08%	3.15%	2.89%	18.00%	0.00%	3.01%	4.56%	1.07%	0.73%	2.42%	8.14%	0.39%	3.01%	3.57%	3.89%	3.09%	10.84%	8.63%	2.13%	2.81%	4.76%	10.96%	7.81%	5.46%	10.56%	9.50%	6.59%	1.29%	2.64%	2.76%	3.49%	5.23%	4.95%	12.15%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1964	60	102	80	108	87	120	74	90	49	20	16	54	44	64	2	47	20	50	15	14	27	3	33	15	34	40	17	79	12	58	50	47	31	21	111	58	59	24	35	10	26	21	20	17					
		7.31%	5.59%	8.34%	6.77%	9.29%	7.34%	12.71%	12.61%	6.05%	11.19%	5.13%	5.56%	13.08%	4.24%	9.14%	0.68%	9.44%	7.60%	10.66%	3.66%	3.08%	8.79%	1.18%	3.82%	7.65%	12.01%	8.25%	6.83%	11.37%	1.83%	11.65%	6.27%	8.05%	9.31%	11.48%	7.02%	9.67%	5.98%	7.74%	3.18%	3.45%	11.35%	3.78%	9.01%	15.89%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	87	4	0	5	6	0	0	4	13	0	3	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	2	5	0	2	6	3	0	0	13	4	4	0	0	0	0	1	0	0					
		0.32%	0.37%	0.00%	0.42%	0.52%	0.00%	0.00%	0.68%	0.87%	0.00%	0.77%	0.00%	0.00%	0.00%	1.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.80%	0.72%	0.00%	0.40%	0.75%	0.51%	0.00%	0.00%	0.82%	0.67%	0.41%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4323	227	234	287	256	229	210	98	210	44	82	76	100	57	158	11	93	49	69	30	40	30	16	152	32	42	44	72	173	146	102	120	101	42	20	216	70	114	56	29	19	48	24	71	24					
		16.09%	21.16%	19.13%	24.30%	22.03%	19.31%	22.25%	16.70%	14.11%	10.05%	21.03%	26.39%	24.21%	5.50%	22.57%	3.75%	18.67%	18.63%	14.71%	7.32%	8.81%	9.77%	6.30%	17.61%	16.33%	14.84%	9.07%	28.92%	24.89%	22.22%	20.48%	15.04%	17.29%	12.61%	10.93%	13.65%	11.67%	11.56%	18.06%	2.64%	6.55%	20.96%	4.32%	31.98%	22.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	112	7	8	4	14	1	0	3	15	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	3	0	4	0	0	33	5	1	0	2	0	0	0	0	3					
		0.42%	0.65%	0.65%	0.34%	1.20%	0.08%	0.00%	0.51%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.15%	0.60%	0.00%	0.68%	0.00%	0.00%	2.09%	0.83%	0.10%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	2.80%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18195	671	782	688	566	724	523	340	979	328	259	185	235	906	324	280	338	177	342	357	383	222	231	637	139	188	381	127	362	478	317	582	360	234	132	1028	402	730	224	994	252	146	476	118	48					
		67.73%	62.53%	63.94%	58.26%	48.71%	61.05%	55.40%	57.92%	65.79%	74.89%	66.41%	64.24%	56.90%	87.37%	46.29%	95.56%	67.87%	67.30%	72.92%	87.07%	84.36%	72.31%	90.94%	73.81%	70.92%	66.43%	78.56%	51.00%	52.09%	72.75%	63.65%	72.93%	61.64%	70.27%	72.13%	64.98%	67.00%	74.04%	72.26%	90.36%	86.90%	63.76%	85.77%	53.15%	44.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	3	0	0	5	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	2	0	0	0	0	3	1	2	0	0	0	0	2	0	0					
		0.12%	0.28%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.19%	0.17%	0.20%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
