Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Солонешенская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	34	5	2	0	0	0	1	0	0	2	1	0	1	0	1	1	3	0	2	0	5	2	0	4	0	4	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	30	1	0	1	0	0	0	0	2	0	0	0	1	0	0	15	6	0	0	0	0	2	0	0	0	2	0	0					
14	Число погашенных открепительных удостоверений	66	0	0	2	2	1	2	1	3	0	0	1	4	3	0	31	0	3	1	3	0	1	1	2	1	2	1	1					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	89	3	2	2	0	0	8	4	0	5	2	6	6	1	2	11	5	0	5	2	4	4	0	8	0	6	1	2					
		1.43%	0.77%	1.19%	1.06%	0.0%	0.0%	1.53%	5.71%	0.0%	1.80%	4.25%	6.31%	1.28%	1.09%	3.07%	0.90%	0.88%	0.0%	4.13%	1.34%	2.06%	3.12%	0.0%	1.69%	0.0%	1.74%	1.11%	4.65%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	128	6	4	0	3	0	14	4	0	5	3	0	11	2	3	27	5	3	1	2	17	2	0	10	1	3	1	1					
		2.06%	1.55%	2.38%	0.0%	2.91%	0.0%	2.69%	5.71%	0.0%	1.80%	6.38%	0.0%	2.35%	2.19%	4.61%	2.22%	0.88%	2.08%	0.82%	1.34%	8.76%	1.56%	0.0%	2.12%	1.28%	0.87%	1.11%	2.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	144	7	0	14	2	1	15	2	5	8	0	6	13	2	0	21	10	4	2	2	4	3	0	12	4	5	2	0					
		2.31%	1.81%	0.0%	7.44%	1.94%	1.69%	2.88%	2.85%	5.37%	2.88%	0.0%	6.31%	2.78%	2.19%	0.0%	1.73%	1.76%	2.77%	1.65%	1.34%	2.06%	2.34%	0.0%	2.54%	5.12%	1.45%	2.22%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	77	3	3	2	0	0	2	2	0	0	0	2	7	0	0	31	5	0	0	1	3	0	1	4	1	5	5	0					
		1.24%	0.77%	1.78%	1.06%	0.0%	0.0%	0.38%	2.85%	0.0%	0.0%	0.0%	2.10%	1.49%	0.0%	0.0%	2.55%	0.88%	0.0%	0.0%	0.67%	1.54%	0.0%	2.5%	0.84%	1.28%	1.45%	5.55%	0.0%					
22	"5. ""За Русь Святую"""	23	2	0	0	1	0	4	0	0	1	0	0	0	1	0	6	2	1	0	0	2	1	0	1	1	0	0	0					
		0.37%	0.51%	0.0%	0.0%	0.97%	0.0%	0.76%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	1.09%	0.0%	0.49%	0.35%	0.69%	0.0%	0.0%	1.03%	0.78%	0.0%	0.21%	1.28%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	3	0	0	2	0	0	0	1	0	1	0	0					
		0.19%	0.0%	0.0%	1.06%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.53%	0.0%	0.0%	1.34%	0.0%	0.0%	0.0%	0.21%	0.0%	0.29%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	19	5	3	1	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	1	0	0	1	0	1	2	0					
		0.30%	1.29%	1.78%	0.53%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.17%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.21%	0.0%	0.29%	2.22%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.15%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	0	0	0	2	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	3.38%	0.19%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	1.11%	0.0%					
27	"10. ""Аграрная партия России"""	1284	112	66	60	29	26	118	10	34	69	6	11	64	8	7	191	95	22	20	25	45	33	7	87	0	114	14	11					
		20.68%	29.01%	39.28%	31.91%	28.15%	44.06%	22.69%	14.28%	36.55%	24.90%	12.76%	11.57%	13.70%	8.79%	10.76%	15.77%	16.78%	15.27%	16.52%	16.77%	23.19%	25.78%	17.5%	18.47%	0.0%	33.23%	15.55%	25.58%					
28	"11. ""Истинные патриоты России"""	9	1	0	1	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.14%	0.25%	0.0%	0.53%	0.0%	0.0%	0.38%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5%	0.21%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	217	7	3	6	1	0	18	2	1	13	2	1	6	1	4	53	38	7	0	8	10	2	3	21	2	4	4	0					
		3.49%	1.81%	1.78%	3.19%	0.97%	0.0%	3.46%	2.85%	1.07%	4.69%	4.25%	1.05%	1.28%	1.09%	6.15%	4.37%	6.71%	4.86%	0.0%	5.36%	5.15%	1.56%	7.5%	4.45%	2.56%	1.16%	4.44%	0.0%					
30	"13. ""Демократическая партия России"""	11	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0					
		0.17%	0.25%	0.0%	1.06%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.29%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	2	0	1	0	0	0	0	4	0	2	1	0	0	5	1	2	0	0	0	1	0	3	0	2	0	0					
		0.38%	0.0%	1.19%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	1.44%	0.0%	2.10%	0.21%	0.0%	0.0%	0.41%	0.17%	1.38%	0.0%	0.0%	0.0%	0.78%	0.0%	0.63%	0.0%	0.58%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	1	0	1	0	0	1	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.17%	0.25%	0.0%	0.53%	0.0%	0.0%	0.19%	0.0%	0.0%	0.72%	2.12%	1.05%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	292	17	6	6	3	0	22	4	0	18	0	5	25	2	3	63	28	13	11	9	14	3	0	24	4	4	5	3					
		4.70%	4.40%	3.57%	3.19%	2.91%	0.0%	4.23%	5.71%	0.0%	6.49%	0.0%	5.26%	5.35%	2.19%	4.61%	5.20%	4.94%	9.02%	9.09%	6.04%	7.21%	2.34%	0.0%	5.09%	5.12%	1.16%	5.55%	6.97%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	0	1	1	0	0	1	0	0	1	0	0	2	1	0	1	2	1	1	1	2	1	0	1	0	0	1	0					
		0.28%	0.0%	0.59%	0.53%	0.0%	0.0%	0.19%	0.0%	0.0%	0.36%	0.0%	0.0%	0.42%	1.09%	0.0%	0.08%	0.35%	0.69%	0.82%	0.67%	1.03%	0.78%	0.0%	0.21%	0.0%	0.0%	1.11%	0.0%					
35	"18. ""ЛДПР"""	774	43	22	9	7	13	62	7	7	45	5	10	60	10	10	134	83	17	25	27	29	20	6	51	21	42	5	4					
		12.46%	11.13%	13.09%	4.78%	6.79%	22.03%	11.92%	9.99%	7.52%	16.24%	10.63%	10.52%	12.84%	10.98%	15.38%	11.06%	14.66%	11.80%	20.66%	18.12%	14.94%	15.62%	15.0%	10.82%	26.92%	12.24%	5.55%	9.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	121	7	8	2	5	2	15	1	2	5	0	2	4	1	2	23	8	1	0	4	4	1	0	9	2	11	1	1					
		1.94%	1.81%	4.76%	1.06%	4.85%	3.38%	2.88%	1.42%	2.15%	1.80%	0.0%	2.10%	0.85%	1.09%	3.07%	1.89%	1.41%	0.69%	0.0%	2.68%	2.06%	0.78%	0.0%	1.91%	2.56%	3.20%	1.11%	2.32%					
37	"20. ""Политическая партия ""Единая Россия"""	1482	50	11	36	30	3	158	14	15	53	21	18	131	45	14	320	140	39	18	31	25	37	13	107	28	91	21	13					
		23.87%	12.95%	6.54%	19.14%	29.12%	5.08%	30.38%	19.99%	16.12%	19.13%	44.68%	18.94%	28.05%	49.45%	21.53%	26.42%	24.73%	27.08%	14.87%	20.80%	12.88%	28.90%	32.5%	22.71%	35.89%	26.53%	23.33%	30.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	1	0					
		0.17%	1.03%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	2.5%	0.0%	2.56%	0.0%	1.11%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	2	1	0	0	1	3	0	0	1	0	1	1	0	0	3	2	0	2	0	0	5	0	4	0	0	0	0					
		0.41%	0.51%	0.59%	0.0%	0.0%	1.69%	0.57%	0.0%	0.0%	0.36%	0.0%	1.05%	0.21%	0.0%	0.0%	0.24%	0.35%	0.0%	1.65%	0.0%	0.0%	3.90%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1209	106	29	33	17	5	66	17	25	35	6	15	117	9	18	281	127	24	35	29	22	6	6	101	10	46	20	4					
		19.47%	27.46%	17.26%	17.55%	16.50%	8.47%	12.69%	24.28%	26.88%	12.63%	12.76%	15.78%	25.05%	9.89%	27.69%	23.20%	22.43%	16.66%	28.92%	19.46%	11.34%	4.68%	15.0%	21.44%	12.82%	13.41%	22.22%	9.30%					
																																		
41	Против всех	134	7	6	6	0	2	7	0	2	1	1	5	7	7	0	25	8	10	1	3	10	6	2	10	1	3	2	2					
		2.15%	1.81%	3.57%	3.19%	0.0%	3.38%	1.34%	0.0%	2.15%	0.36%	2.12%	5.26%	1.49%	7.69%	0.0%	2.06%	1.41%	6.94%	0.82%	2.01%	5.15%	4.68%	5.0%	2.12%	1.28%	0.87%	2.22%	4.65%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
