Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Мордовская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	303	1	3	2	6	2	6	6	6	6	7	19	21	2	1	6	32	25	14	12	40	8	7	1	4	3	4	8	5	8	4	2	6	8	7	3	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	196	1	0	0	4	0	5	3	3	5	2	19	18	0	1	4	27	12	5	12	31	3	5	0	1	0	1	2	2	5	2	0	3	4	7	2	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	67	0	2	2	3	1	0	1	2	2	2	3	0	2	6	3	5	3	0	3	2	1	5	2	0	3	3	2	0	1	1	1	1	0	1	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	107	0	3	2	2	2	1	3	3	1	5	0	3	2	0	2	5	13	9	0	9	5	2	1	3	3	3	6	3	3	2	2	3	4	0	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	278	11	16	1	9	3	5	3	3	3	3	11	7	4	0	2	18	19	7	17	19	4	10	2	2	5	2	12	9	6	11	4	3	5	14	10	18					
		2.45%	3.78%	6.37%	0.85%	3.35%	2.50%	1.27%	1.82%	0.68%	1.06%	1.80%	2.09%	1.44%	3.05%	0.00%	0.75%	2.47%	3.43%	1.90%	3.29%	2.69%	1.79%	2.56%	3.17%	2.30%	2.35%	0.56%	5.53%	2.41%	1.26%	2.42%	4.44%	1.64%	1.34%	4.22%	4.90%	3.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	33	0	1	1	2	0	1	0	0	0	0	2	1	1	0	0	1	4	0	4	8	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	1					
		0.29%	0.00%	0.40%	0.85%	0.74%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.38%	0.21%	0.76%	0.00%	0.00%	0.14%	0.72%	0.00%	0.77%	1.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.53%	0.00%	0.98%	0.20%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1447	54	48	8	30	5	70	20	49	18	16	49	59	14	9	27	77	91	59	96	101	23	42	1	18	10	34	25	70	72	49	8	11	20	76	26	62					
		12.73%	18.56%	19.12%	6.78%	11.15%	4.17%	17.77%	12.12%	11.19%	6.38%	9.58%	9.30%	12.14%	10.69%	15.00%	10.07%	10.58%	16.43%	15.99%	18.57%	14.31%	10.31%	10.74%	1.59%	20.69%	4.69%	9.58%	11.52%	18.72%	15.09%	10.77%	8.89%	6.01%	5.35%	22.89%	12.75%	12.68%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	1	0	3	2	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	1					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.19%	0.00%	0.76%	0.00%	0.00%	0.27%	0.18%	0.00%	0.58%	0.28%	0.90%	0.51%	3.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.20%					
23	6.Политическая партия «Партия социальной справедливости»	18	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1					
		0.16%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.37%	0.27%	0.18%	1.36%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.53%	0.00%	0.49%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	731	16	15	4	26	4	5	12	13	14	10	30	34	7	3	8	80	41	28	47	66	14	27	4	5	7	16	12	28	25	27	8	12	18	13	21	31					
		6.43%	5.50%	5.98%	3.39%	9.67%	3.33%	1.27%	7.27%	2.97%	4.96%	5.99%	5.69%	6.99%	5.34%	5.00%	2.99%	10.99%	7.40%	7.59%	9.09%	9.35%	6.28%	6.91%	6.35%	5.75%	3.29%	4.51%	5.53%	7.49%	5.24%	5.93%	8.89%	6.56%	4.81%	3.92%	10.29%	6.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	504	10	10	5	10	6	7	7	14	14	7	11	17	5	5	5	35	48	27	26	47	12	18	1	2	3	10	7	17	29	10	9	5	10	13	15	27					
		4.43%	3.44%	3.98%	4.24%	3.72%	5.00%	1.78%	4.24%	3.20%	4.96%	4.19%	2.09%	3.50%	3.82%	8.33%	1.87%	4.81%	8.66%	7.32%	5.03%	6.66%	5.38%	4.60%	1.59%	2.30%	1.41%	2.82%	3.23%	4.55%	6.08%	2.20%	10.00%	2.73%	2.67%	3.92%	7.35%	5.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	66	3	1	0	0	2	2	4	1	1	1	1	1	1	0	2	8	4	0	4	8	5	3	0	1	0	0	1	3	1	0	0	0	0	0	2	6					
		0.58%	1.03%	0.40%	0.00%	0.00%	1.67%	0.51%	2.42%	0.23%	0.35%	0.60%	0.19%	0.21%	0.76%	0.00%	0.75%	1.10%	0.72%	0.00%	0.77%	1.13%	2.24%	0.77%	0.00%	1.15%	0.00%	0.00%	0.46%	0.80%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	1.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8161	196	154	99	191	100	303	118	357	231	130	417	360	97	43	222	503	336	240	316	436	163	284	53	59	188	289	159	240	338	354	61	150	315	200	123	336					
		71.79%	67.35%	61.35%	83.90%	71.00%	83.33%	76.90%	71.52%	81.51%	81.91%	77.84%	79.13%	74.07%	74.05%	71.67%	82.84%	69.09%	60.65%	65.04%	61.12%	61.76%	73.09%	72.63%	84.13%	67.82%	88.26%	81.41%	73.27%	64.17%	70.86%	77.80%	67.78%	81.97%	84.22%	60.24%	60.29%	68.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	1	2	0	1	0	0	0	0	0	0	1	3	0	0	0	0	3	0	0	12	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	2					
		0.26%	0.34%	0.80%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.62%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	1.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
