Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Мордовская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321					
		0.60%	0.34%	1.33%	0.00%	0.57%	0.00%	0.00%	0.25%	0.00%	0.62%	0.42%	1.69%	2.14%	0.00%	0.63%	1.33%	0.73%	1.28%	0.00%	0.00%	0.63%	1.19%	0.00%	1.03%	0.85%	1.18%	1.04%	0.80%	0.00%	0.00%	0.28%	0.00%	1.03%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7660	238	132	99	223	356	119	292	174	124	340	236	85	210	565	283	200	321	831	235	339	51	114	163	135	163	204	256	174	347	221	158	272					
		67.31%	80.13%	58.41%	90.00%	63.71%	87.90%	67.61%	73.74%	70.45%	77.02%	71.58%	57.00%	60.71%	78.07%	71.61%	53.70%	48.66%	58.47%	79.75%	74.60%	70.77%	60.71%	68.67%	56.21%	57.69%	48.22%	53.13%	68.27%	66.92%	83.82%	62.25%	73.15%	55.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	3	0	0	0	1	0	0	1	0	2	0	0	0	1	3	1	1					
		0.16%	0.00%	0.00%	0.00%	0.29%	0.25%	0.57%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.73%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.34%	0.00%	0.59%	0.00%	0.00%	0.00%	0.24%	0.85%	0.46%	0.21%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
