Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Войковский район																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №3242					
14	Число погашенных неиспользованных открепительных удостоверений	214	5	5	16	13	13	16	17	19	15	13	3	12	6	8	20	19	5	9	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	70	1	4	7	1	0	2	0	6	4	5	6	15	4	3	0	4	5	3	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3390	120	142	215	270	226	228	211	237	154	123	143	249	215	200	176	75	236	162	8					
		10.39%	7.14%	6.99%	13.27%	14.75%	12.80%	12.81%	12.40%	12.38%	8.66%	6.50%	7.71%	12.03%	12.02%	12.90%	10.27%	4.92%	12.76%	10.11%	1.19%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1961	148	133	97	134	97	19	124	160	107	138	172	126	118	124	75	43	32	81	33					
		6.01%	8.80%	6.55%	5.99%	7.32%	5.50%	1.07%	7.29%	8.36%	6.02%	7.29%	9.27%	6.09%	6.60%	8.00%	4.38%	2.82%	1.73%	5.05%	4.90%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	350	19	40	18	24	15	5	14	22	22	12	7	35	20	12	23	15	22	18	7					
		1.07%	1.13%	1.97%	1.11%	1.31%	0.85%	0.28%	0.82%	1.15%	1.24%	0.63%	0.38%	1.69%	1.12%	0.77%	1.34%	0.98%	1.19%	1.12%	1.04%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6022	327	386	292	320	302	311	304	305	311	344	329	343	288	262	440	490	340	308	20					
		18.46%	19.45%	18.99%	18.02%	17.48%	17.11%	17.47%	17.87%	15.93%	17.49%	18.18%	17.74%	16.58%	16.11%	16.90%	25.67%	32.17%	18.38%	19.21%	2.97%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2834	176	119	101	220	102	205	167	122	149	122	182	248	204	186	91	67	178	191	4					
		8.69%	10.47%	5.86%	6.23%	12.02%	5.78%	11.52%	9.82%	6.37%	8.38%	6.45%	9.81%	11.99%	11.41%	12.00%	5.31%	4.40%	9.62%	11.92%	0.59%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16769	857	1145	875	774	846	872	843	1039	923	1063	903	1025	894	733	865	798	988	761	565					
		51.41%	50.98%	56.35%	54.01%	42.27%	47.93%	48.99%	49.56%	54.26%	51.91%	56.18%	48.68%	49.54%	50.00%	47.29%	50.47%	52.40%	53.41%	47.47%	83.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	233	14	9	9	18	8	6	20	11	14	12	14	19	6	6	18	13	19	17	0					
		0.71%	0.83%	0.44%	0.56%	0.98%	0.45%	0.34%	1.18%	0.57%	0.79%	0.63%	0.75%	0.92%	0.34%	0.39%	1.05%	0.85%	1.03%	1.06%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
