Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Войковский район																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №3146					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	431	23	31	36	23	23	17	20	22	23	19	30	14	33	14	26	24	26	22	5					
		1.79%	1.68%	1.96%	2.92%	1.70%	1.73%	1.47%	1.82%	1.70%	1.79%	1.43%	2.27%	1.20%	2.65%	1.20%	1.90%	1.91%	2.05%	1.60%	0.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11084	693	791	529	661	547	492	491	723	604	605	646	506	625	537	644	586	528	567	309					
		46.13%	50.58%	49.91%	42.87%	48.93%	41.25%	42.45%	44.80%	55.79%	46.93%	45.42%	48.98%	43.21%	50.24%	45.90%	46.97%	46.69%	41.61%	41.18%	37.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1651	92	95	93	93	109	95	81	48	92	66	97	116	82	81	77	92	119	109	14					
		6.87%	6.72%	5.99%	7.54%	6.88%	8.22%	8.20%	7.39%	3.70%	7.15%	4.95%	7.35%	9.91%	6.59%	6.92%	5.62%	7.33%	9.38%	7.92%	1.72%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
