Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Черемшанская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761	УИК №2762	УИК №2763	УИК №2764	УИК №2765	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	274	8	5	5	10	8	5	5	8	5	8	4	5	19	5	0	8	5	8	10	8	8	10	6	7	6	10	14	14	16	19	5	10	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	158	2	5	1	7	8	0	1	0	1	0	1	0	19	3	0	5	2	3	5	3	2	2	2	7	6	6	14	14	16	19	1	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	93	0	0	3	8	3	1	0	0	0	3	3	0	6	1	2	1	0	0	9	0	6	0	2	2	3	6	5	8	18	2	1	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	116	6	0	4	3	0	5	4	8	4	8	3	5	0	2	0	3	3	5	5	5	6	8	4	0	0	4	0	0	0	0	4	7	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	26	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	1	14	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	16	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	6	0	0	1	3	0	0	0					
		0.11%	0.00%	0.41%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.14%	0.92%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	63	0	1	1	12	1	0	3	0	1	0	1	1	4	3	1	0	2	0	2	2	0	1	1	0	0	0	17	2	3	0	2	0	2	0					
		0.45%	0.00%	0.41%	1.14%	2.08%	0.21%	0.00%	1.70%	0.00%	0.70%	0.00%	0.28%	0.49%	0.42%	1.72%	0.28%	0.00%	0.96%	0.00%	0.42%	1.24%	0.00%	0.13%	0.23%	0.00%	0.00%	0.00%	1.50%	0.41%	0.24%	0.00%	0.61%	0.00%	0.72%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	27	0	0	0	1	1	0	3	0	0	0	1	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	8	3	0	2	2	0	0	0					
		0.19%	0.00%	0.00%	0.00%	0.17%	0.21%	0.00%	1.70%	0.00%	0.00%	0.00%	0.28%	0.00%	0.10%	1.72%	0.28%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.61%	0.00%	0.27%	0.61%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	72	0	1	0	9	0	1	0	0	1	0	0	1	1	4	0	3	2	0	0	0	0	0	0	1	0	0	31	5	6	4	1	0	1	0					
		0.51%	0.00%	0.41%	0.00%	1.56%	0.00%	0.83%	0.00%	0.00%	0.70%	0.00%	0.00%	0.49%	0.10%	2.30%	0.00%	1.58%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	2.74%	1.02%	0.48%	0.55%	0.31%	0.00%	0.36%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13727	466	241	87	549	465	120	165	423	141	322	359	204	950	158	353	185	199	389	470	158	405	740	425	408	367	481	1035	481	1238	716	292	362	273	100					
		98.00%	10.00%	98.37%	98.86%	95.15%	99.57%	99.17%	93.75%	10.00%	98.60%	10.00%	99.17%	99.03%	99.16%	90.80%	99.44%	97.37%	95.67%	99.74%	99.16%	98.14%	99.51%	99.87%	98.84%	99.51%	99.73%	10.00%	91.59%	97.96%	99.28%	97.95%	89.57%	10.00%	98.56%	10.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	1	0	0	0	0					
		0.06%	0.00%	0.41%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.27%	0.00%	0.27%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
