Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Ряжская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451					
		0.52%	0.56%	0.63%	0.00%	1.07%	0.47%	0.81%	0.29%	0.38%	0.34%	0.12%	0.64%	1.24%	0.88%	0.66%	0.68%	0.44%	0.54%	0.00%	0.00%	1.61%	1.12%	0.00%	0.00%	1.47%	0.54%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.40%	0.00%	0.87%					
20	3.Политическая партия «Демократическая партия России»	25	3	0	3	3	1	2	3	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0					
		0.20%	0.56%	0.00%	0.96%	0.53%	0.16%	0.27%	0.44%	0.00%	0.00%	0.12%	0.16%	0.14%	0.15%	0.22%	0.00%	0.00%	0.54%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.40%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1387	46	59	41	54	71	65	57	76	75	95	77	129	94	54	58	32	14	8	15	24	16	7	7	3	15	29	22	32	0	13	28	33	10	22	6					
		10.85%	8.61%	12.34%	13.06%	9.61%	11.23%	8.76%	8.38%	14.39%	12.67%	11.80%	12.32%	17.82%	13.78%	11.82%	13.12%	14.16%	7.53%	7.34%	8.15%	12.90%	17.98%	5.69%	8.75%	4.41%	8.11%	8.61%	5.50%	12.21%	0.00%	6.88%	8.75%	7.43%	4.00%	13.58%	5.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	58	4	3	6	5	0	2	4	1	1	4	3	1	5	1	2	0	2	0	0	0	2	0	0	0	0	1	1	1	0	1	2	3	3	0	0					
		0.45%	0.75%	0.63%	1.91%	0.89%	0.00%	0.27%	0.59%	0.19%	0.17%	0.50%	0.48%	0.14%	0.73%	0.22%	0.45%	0.00%	1.08%	0.00%	0.00%	0.00%	2.25%	0.00%	0.00%	0.00%	0.00%	0.30%	0.25%	0.38%	0.00%	0.53%	0.63%	0.68%	1.20%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	1	2	0	0	1	0	0	0	1	2	1	2	2	1	2	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	2	1	0	0					
		0.19%	0.19%	0.42%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.17%	0.25%	0.16%	0.28%	0.29%	0.22%	0.45%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.25%	0.00%	1.33%	0.00%	0.31%	0.45%	0.40%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1378	92	59	28	70	86	70	85	66	69	84	59	62	72	45	58	30	11	14	19	15	9	16	5	6	25	35	34	22	19	13	20	26	24	22	8					
		10.78%	17.23%	12.34%	8.92%	12.46%	13.61%	9.43%	12.50%	12.50%	11.66%	10.43%	9.44%	8.56%	10.56%	9.85%	13.12%	13.27%	5.91%	12.84%	10.33%	8.06%	10.11%	13.01%	6.25%	8.82%	13.51%	10.39%	8.50%	8.40%	25.33%	6.88%	6.25%	5.86%	9.60%	13.58%	6.96%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1182	30	59	30	50	86	86	73	48	39	97	89	86	78	51	45	18	16	10	15	8	6	6	10	3	11	24	11	12	3	12	11	19	19	10	11					
		9.24%	5.62%	12.34%	9.55%	8.90%	13.61%	11.59%	10.74%	9.09%	6.59%	12.05%	14.24%	11.88%	11.44%	11.16%	10.18%	7.96%	8.60%	9.17%	8.15%	4.30%	6.74%	4.88%	12.50%	4.41%	5.95%	7.12%	2.75%	4.58%	4.00%	6.35%	3.44%	4.28%	7.60%	6.17%	9.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	129	8	4	5	6	13	6	7	3	7	8	6	8	6	4	3	2	2	0	0	1	1	0	0	1	3	6	4	1	1	1	6	2	3	0	1					
		1.01%	1.50%	0.84%	1.59%	1.07%	2.06%	0.81%	1.03%	0.57%	1.18%	0.99%	0.96%	1.10%	0.88%	0.88%	0.68%	0.88%	1.08%	0.00%	0.00%	0.54%	1.12%	0.00%	0.00%	1.47%	1.62%	1.78%	1.00%	0.38%	1.33%	0.53%	1.88%	0.45%	1.20%	0.00%	0.87%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8022	331	277	188	352	337	471	424	314	383	476	351	399	392	285	251	131	136	73	132	129	48	90	56	53	120	220	306	173	49	142	231	343	175	104	80					
		62.74%	61.99%	57.95%	59.87%	62.63%	53.32%	63.48%	62.35%	59.47%	64.70%	59.13%	56.16%	55.11%	57.48%	62.36%	56.79%	57.96%	73.12%	66.97%	71.74%	69.35%	53.93%	73.17%	70.00%	77.94%	64.86%	65.28%	76.50%	66.03%	65.33%	75.13%	72.19%	77.25%	70.00%	64.20%	69.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	96	4	1	2	3	10	13	6	2	1	9	10	8	4	4	6	0	0	1	0	0	1	0	1	0	2	2	4	0	0	1	0	1	0	0	0					
		0.75%	0.75%	0.21%	0.64%	0.53%	1.58%	1.75%	0.88%	0.38%	0.17%	1.12%	1.60%	1.10%	0.59%	0.88%	1.36%	0.00%	0.00%	0.92%	0.00%	0.00%	1.12%	0.00%	1.25%	0.00%	1.08%	0.59%	1.00%	0.00%	0.00%	0.53%	0.00%	0.23%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
